Metric,Value
entry_count,47.0
raw_5bar_mean,4.159574468085107
raw_5bar_median,0.75
raw_5bar_tstat,1.050840386993258
raw_5bar_win_rate,0.5106382978723404
best_exit_horizon,5.0
best_disaster_stop,20.0
best_profit_cap,None
best_mean,4.409574468085107
best_median,0.75
best_tstat,1.1261799619868662
best_win_rate,0.5106382978723404
best_profit_factor,2.322169059011164
best_top5_share_positive_sum,0.6662087912087912
