Count,Mean,Median,TStat,WinRate,LossRate,ProfitFactor,Min,Q25,Q75,Q90,Max,Top5SharePositiveSum,Top10SharePositiveSum,ExitHorizon,DisasterStop,ProfitCap
47,0.3670212765957447,0.25,0.19182011076697195,0.5106382978723404,0.48936170212765956,1.0653409090909092,-20.0,-9.75,16.0,16.0,16.0,0.17066666666666666,0.28444444444444444,10,20.0,16.0
47,0.30851063829787234,-0.5,0.23352010727603512,0.44680851063829785,0.5319148936170213,1.0868263473053892,-12.0,-6.0,8.0,13.95,16.0,0.2644628099173554,0.43112947658402206,4,12.0,16.0
47,0.30319148936170215,-0.5,0.19085258131259217,0.46808510638297873,0.5106382978723404,1.075197889182058,-12.0,-8.625,5.125,16.94999999999998,24.0,0.35337423312883437,0.588957055214724,5,12.0,24.0
47,0.2872340425531915,0.25,0.20643827441621623,0.5106382978723404,0.48936170212765956,1.096774193548387,-16.0,-3.25,4.125,6.85,32.0,0.5196078431372549,0.6127450980392157,3,16.0,32.0
47,0.26595744680851063,-0.25,0.17237173678556458,0.48936170212765956,0.5106382978723404,1.0827814569536425,-12.0,-4.75,4.125,6.85,48.0,0.5565749235474006,0.6437308868501529,3,12.0,48.0
47,0.24468085106382978,-0.75,0.1454940322620725,0.46808510638297873,0.5319148936170213,1.0537383177570094,-12.0,-12.0,6.125,17.849999999999987,24.0,0.31929046563192903,0.532150776053215,6,12.0,24.0
47,0.22872340425531915,0.0,0.1320919269435844,0.48936170212765956,0.48936170212765956,1.0489192263936291,-24.0,-7.125,9.625,16.0,16.0,0.20824295010845986,0.3470715835140998,8,24.0,16.0
47,0.2074468085106383,-0.25,0.12405323024547257,0.48936170212765956,0.5106382978723404,1.0469314079422383,-29.0,-7.375,9.625,16.0,16.0,0.2206896551724138,0.367816091954023,6,None,16.0
47,0.16489361702127658,-0.75,0.08915072578564087,0.46808510638297873,0.5319148936170213,1.0343680709534369,-16.0,-8.375,6.125,12.699999999999998,32.0,0.4115755627009646,0.5584137191854234,6,16.0,32.0
47,0.16489361702127658,-2.25,0.08640520903251486,0.425531914893617,0.574468085106383,1.0324947589098532,-12.0,-12.0,6.375,19.9,32.0,0.3898477157360406,0.5786802030456852,8,12.0,32.0
47,0.15425531914893617,0.0,0.1052463311563303,0.48936170212765956,0.48936170212765956,1.0398899587345254,-16.0,-6.625,6.625,16.0,16.0,0.25396825396825395,0.42328042328042326,5,16.0,16.0
47,0.1276595744680851,0.25,0.0985430748068328,0.5106382978723404,0.48936170212765956,1.043010752688172,-16.0,-3.25,4.125,6.85,24.0,0.4948453608247423,0.5927835051546392,3,16.0,24.0
47,0.1276595744680851,-0.25,0.08782756308323329,0.48936170212765956,0.5106382978723404,1.0397350993377483,-12.0,-4.75,4.125,6.85,41.5,0.5382165605095541,0.6289808917197452,3,12.0,None
47,0.0797872340425532,0.0,0.04604428520283735,0.48936170212765956,0.48936170212765956,1.0165380374862183,-20.0,-7.875,9.625,16.0,16.0,0.20824295010845986,0.3470715835140998,8,20.0,16.0
47,0.06382978723404255,-2.0,0.030114526130777787,0.46808510638297873,0.5319148936170213,1.0102739726027397,-16.0,-15.0,9.625,24.0,24.0,0.2440677966101695,0.4067796610169492,10,16.0,24.0
47,0.02127659574468085,-0.25,0.015379274912030349,0.48936170212765956,0.5106382978723404,1.0066225165562914,-12.0,-4.75,4.125,6.85,32.0,0.5230263157894737,0.6167763157894737,3,12.0,32.0
47,0.0,-0.75,0.0,0.46808510638297873,0.5319148936170213,1.0,-16.0,-8.375,6.125,17.849999999999987,24.0,0.31929046563192903,0.532150776053215,6,16.0,24.0
47,-0.026595744680851064,-0.5,-0.018601146375128004,0.46808510638297873,0.5106382978723404,0.9934036939313984,-12.0,-8.625,6.625,16.0,16.0,0.2549800796812749,0.4249667994687915,5,12.0,16.0
