File,EntryBarIndex,EntryTime,SignedReturn,DirectionalMFE,DirectionalMAE,EntryRollingEntropy,EntryRollingDirectionalPresence,EntryDominantPressure,PriorBarCount,PriorDominantPressureSeq,PrevDominantPressure,PriorResolvedArchetypeSeq,PrevResolvedArchetype,PriorMacroStateSeq,PrevMacroState,PriorMean_RollingEntropy,PriorLast_RollingEntropy,PriorDelta_RollingEntropy,PriorMean_RollingDirectionalPresence,PriorLast_RollingDirectionalPresence,PriorDelta_RollingDirectionalPresence,PriorMean_RollingVelocity,PriorLast_RollingVelocity,PriorDelta_RollingVelocity,PriorMean_DominantPressureValue,PriorLast_DominantPressureValue,PriorDelta_DominantPressureValue
xApvaV01StateLog_ES.csv,49,2026-04-06 10:40:00,-9.0,0.25,-9.75,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Stable Compression Basin > Stable Compression Basin > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Unresolved > Unresolved > Degrading > Degrading > Degrading,Degrading,1.639665416112497,1.6854752972215634,0.11452470277266591,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5974581770142786,0.6,0.0063545574643036895
xApvaV01StateLog_ES.csv,50,2026-04-06 10:45:00,4.0,9.0,0.0,1.1567796494427114,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.4514672254290215,1.2954618442339936,-0.39001345298756984,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5914201808412253,0.5857003014020421,-0.014299698597957877
xApvaV01StateLog_ES.csv,52,2026-04-06 10:55:00,-13.75,3.5,-15.5,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,0.8958687167077709,0.7219280948844771,-0.4348515545582343,0.0,0.0,0.0,0.48888888888888893,0.4444444444444444,-0.11111111111111116,0.721785982983542,0.7604350496252757,0.09662266660433416
xApvaV01StateLog_ES.csv,57,2026-04-06 11:20:00,-0.75,7.0,-2.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6232730803683738,0.6232730803683738,0.0
xApvaV01StateLog_ES.csv,58,2026-04-06 11:25:00,-2.75,2.5,-6.75,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6673960796552415,0.6968114125131533,0.07353833214477945
xApvaV01StateLog_ES.csv,80,2026-04-06 13:15:00,-2.75,1.75,-5.25,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,0.6207550943652447,0.7219280948844771,0.25293250129808126,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.0,0.4167583621577278,0.3937683829586091,-0.05747494799779668
xApvaV01StateLog_ES.csv,134,2026-04-07 10:15:00,-11.75,8.0,-21.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.5709505944488975,1.5709505944488975,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5962600322913884,0.5962600322913884,0.0
xApvaV01StateLog_ES.csv,147,2026-04-07 11:20:00,-14.0,1.25,-17.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4253496664168257,1.360964047439353,-0.16096404744368153,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.591471201404504,0.6232730803683738,0.07950469740967447
xApvaV01StateLog_ES.csv,148,2026-04-07 11:25:00,-12.0,1.75,-13.0,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6673960796552415,0.6968114125131533,0.07353833214477945
xApvaV01StateLog_ES.csv,172,2026-04-07 13:25:00,-8.25,0.25,-18.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.5000564162870176,1.4854752972230063,-0.03645279766002818,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6145798073153947,0.6432689050346733,0.07172274429819625
xApvaV01StateLog_ES.csv,174,2026-04-07 13:35:00,0.5,10.5,-5.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Unresolved > Unresolved > Balance > Balance > Balance,Balance,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.6487539320609731,0.6167156117595194,-0.08009580075363387
xApvaV01StateLog_ES.csv,175,2026-04-07 13:40:00,167.25,178.25,-1.25,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.6481064255450331,0.6690336347353755,0.05231802297585608
xApvaV01StateLog_ES.csv,176,2026-04-07 13:45:00,155.25,172.25,-4.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,177,2026-04-07 13:50:00,152.75,173.25,-3.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6857003014020421,0.6968114125131533,0.02777777777777779
xApvaV01StateLog_ES.csv,178,2026-04-07 13:55:00,162.0,172.25,-3.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.6801447458464867,0.6690336347353755,-0.02777777777777779
xApvaV01StateLog_ES.csv,179,2026-04-07 14:00:00,143.0,173.25,141.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,180,2026-04-08 06:35:00,14.0,20.75,-4.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,181,2026-04-08 06:40:00,3.5,14.75,-10.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,182,2026-04-08 06:45:00,2.0,11.25,-13.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,183,2026-04-08 06:50:00,12.0,21.5,0.0,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6857003014020421,0.6968114125131533,0.02777777777777779
xApvaV01StateLog_ES.csv,232,2026-04-08 10:55:00,-8.25,10.0,-13.25,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6477108853773584,0.5477108853773585,-0.25
xApvaV01StateLog_ES.csv,236,2026-04-08 11:15:00,-18.25,2.75,-20.5,0.9999999999971146,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6477108853773584,0.5477108853773585,-0.25
xApvaV01StateLog_ES.csv,237,2026-04-08 11:20:00,8.25,9.0,-6.25,0.9709505944517832,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.14438561897401,0.9999999999971146,-0.3609640474422383,0.0,0.0,0.0,0.6,0.5555555555555556,-0.11111111111111105,0.5732510208177184,0.5902777777779582,0.04256689240059974
xApvaV01StateLog_ES.csv,243,2026-04-08 11:50:00,-5.0,10.25,-6.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.48888888888888893,0.4444444444444444,-0.11111111111111116,0.584384191479485,0.595495302590596,0.02777777777777779
xApvaV01StateLog_ES.csv,248,2026-04-08 12:15:00,4.5,7.0,-9.5,0.9709505944517832,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.6807803878733217,0.6583822784261861,-0.05599527361783896
xApvaV01StateLog_ES.csv,249,2026-04-08 12:20:00,9.0,12.5,-4.0,0.9999999999971146,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.1007550943646673,0.9709505944517832,-0.32451124978221035,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6769422640785328,0.6893155878467636,0.03093330942057748
xApvaV01StateLog_ES.csv,256,2026-04-08 12:55:00,2.75,9.5,-2.75,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4167604755594065,1.3709505944503406,-0.11452470277266569,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.6725635813886482,0.6920933656246315,0.04882446058995826
xApvaV01StateLog_ES.csv,272,2026-04-09 06:45:00,-5.25,1.75,-9.0,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,0.9825703566699158,0.9709505944517832,-0.02904940554533142,0.13999999999999999,0.1,-0.1,0.11111111111111112,0.1111111111111111,0.0,0.7274782415970192,0.7448711434023191,0.04348225451324972
xApvaV01StateLog_ES.csv,323,2026-04-09 11:00:00,16.75,19.0,-0.75,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,0.6207550943652447,0.7219280948844771,0.25293250129808126,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.0,0.4167583621577278,0.3937683829586091,-0.05747494799779668
xApvaV01StateLog_ES.csv,324,2026-04-09 11:05:00,2.25,5.0,-7.75,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,0.8175457774904752,0.8812908992278072,0.15936280434333017,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.0,0.3627922777957342,0.3421415410204842,-0.05162684193812489
xApvaV01StateLog_ES.csv,331,2026-04-09 11:40:00,-3.0,5.5,-5.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.5053496664162485,1.360964047439353,-0.3609640474422384,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.58951940377658,0.6232730803683738,0.08438419147948484
xApvaV01StateLog_ES.csv,332,2026-04-09 11:45:00,-10.75,2.25,-11.0,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6507294129885748,0.6690336347353755,0.04576055436700166
xApvaV01StateLog_ES.csv,334,2026-04-09 11:55:00,-6.25,1.0,-12.25,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.276779649441846,1.3567796494412687,0.19999999999855733,0.0,0.0,0.0,0.4,0.4444444444444444,0.1111111111111111,0.6952012719098846,0.6790901607988096,-0.040277777777687596
xApvaV01StateLog_ES.csv,335,2026-04-09 12:00:00,-7.5,1.75,-11.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2367796494421344,1.1567796494427114,-0.19999999999855733,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.7032568274654221,0.7193679385764972,0.040277777777687596
xApvaV01StateLog_ES.csv,338,2026-04-09 12:15:00,2.25,6.75,-4.5,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6399397470350405,0.6510508581461516,0.02777777777777779
xApvaV01StateLog_ES.csv,339,2026-04-09 12:20:00,7.25,10.5,-0.75,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.126955975646811,0.9709505944517832,-0.39001345298756973,0.0,0.0,0.0,0.15555555555555559,0.1111111111111111,-0.1111111111111111,0.7073430292998522,0.7448711434023191,0.09382028525616748
xApvaV01StateLog_ES.csv,341,2026-04-09 12:30:00,5.75,8.25,-0.5,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Unresolved > Unresolved > Balance > Balance > Balance,Balance,1.0465841493567498,1.1567796494427114,0.27548875021490415,0.0,0.0,0.0,0.17777777777777776,0.2222222222222222,0.1111111111111111,0.6686839453975495,0.5863788816489264,-0.2057626593715579
xApvaV01StateLog_ES.csv,342,2026-04-09 12:35:00,-4.75,3.75,-5.25,1.1567796494427114,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.1567796494427114,1.1567796494427114,0.0,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.6661723158054688,0.7193679385764972,0.1329890569275708
xApvaV01StateLog_ES.csv,343,2026-04-09 12:40:00,-7.75,3.75,-7.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.1567796494427114,1.1567796494427114,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.7360346052431639,0.747145716354275,0.02777777777777779
xApvaV01StateLog_ES.csv,344,2026-04-09 12:45:00,-9.5,2.5,-11.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2399889663174806,1.2954618442339936,0.1386821947912822,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.7169451340496019,0.6968114125131533,-0.0503343038411217
xApvaV01StateLog_ES.csv,345,2026-04-09 12:50:00,-6.0,5.25,-9.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.6801447458464867,0.6690336347353755,-0.02777777777777779
xApvaV01StateLog_ES.csv,350,2026-04-09 13:15:00,-3.25,2.25,-4.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4167604755594065,1.3709505944503406,-0.11452470277266569,0.0,0.0,0.0,0.48888888888888893,0.4444444444444444,-0.11111111111111116,0.6058969147219815,0.636537810069076,0.07660223836773605
