Metric,Value
entry_count,47.0
raw_mean,4.159574468085107
raw_median,0.75
raw_tstat,1.050840386993258
raw_win_rate,0.5106382978723404
raw_top5_share_positive_sum,0.6662087912087912
best_stop,6.0
best_target,32.0
best_mean_outcome,1.5106382978723405
best_median_outcome,-1.0
best_tstat,1.018823516341827
best_win_rate,0.44680851063829785
best_profit_factor,1.56686626746507
best_top5_share_positive_sum,0.489171974522293
