APVA State Compression Study v0.1 - Aggregate
============================================================================================================
Instruments: 6E, CL, NQ

Aggregate Node Behavior Table
Node | Count | DominantNextNode | DominantBranchProbability | BranchEntropy | MemoryStrength | ReplicationCount
CompressionProcessing_Age5 | NeutralProcessing_Age2 | 0.3311 | NoMergeCandidate
DestructiveRotation_Age3 | ExhaustionPersistence_Age2 | 0.3311 | NoMergeCandidate
ExhaustionPersistence_Age5 | MixedStructure_Age3 | 0.3313 | NoMergeCandidate
DecayToNeutral_Age1 | MixedStructure_Age2 | 0.3328 | NoMergeCandidate
ConstructiveEmergence_Age1 | MixedStructure_Age3 | 0.3330 | NoMergeCandidate

Aggregate Merge Candidate Table
NodeA | NodeB | MergeType | TotalDistance | SimilarityClass | ReplicationCount
MixedStructure_Age1 | MixedStructure_Age2 | AgeAdjacent | 0.0784 | StrongMergeCandidate | 3
DestructiveRotation_Age1 | MixedStructure_Age2 | CrossState | 0.0974 | StrongMergeCandidate | 3
RecoveryResolution_Age4 | RecoveryResolution_Age6-10 | SameStateNonadjacent | 0.0982 | StrongMergeCandidate | 1
ConstructiveEmergence_Age1 | DecayToNeutral_Age1 | CrossState | 0.1062 | ModerateMergeCandidate | 3
DestructiveRotation_Age1 | MixedStructure_Age1 | CrossState | 0.1177 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age5 | SameStateNonadjacent | 0.1186 | ModerateMergeCandidate | 3
DestructiveRotation_Age2 | MixedStructure_Age3 | CrossState | 0.1301 | ModerateMergeCandidate | 3
DestructiveRotation_Age1 | ExhaustionPersistence_Age5 | CrossState | 0.1317 | ModerateMergeCandidate | 3
DecayToNeutral_Age1 | ReassertionProcessing_Age1 | CrossState | 0.1366 | ModerateMergeCandidate | 3
CompressionProcessing_Age5 | CompressionProcessing_Age6-10 | AgeAdjacent | 0.1366 | ModerateMergeCandidate | 3
MixedStructure_Age1 | MixedStructure_Age4 | SameStateNonadjacent | 0.1389 | ModerateMergeCandidate | 3
ConstructiveEmergence_Age1 | ReassertionProcessing_Age1 | CrossState | 0.1392 | ModerateMergeCandidate | 3
ConstructiveEmergence_Age1 | ReassertionProcessing_Age2 | CrossState | 0.1436 | ModerateMergeCandidate | 3
DecayToNeutral_Age1 | ReassertionProcessing_Age2 | CrossState | 0.1439 | ModerateMergeCandidate | 3
RecoveryResolution_Age1 | RecoveryResolution_Age3 | SameStateNonadjacent | 0.1450 | ModerateMergeCandidate | 3
DestructiveRotation_Age1 | ExhaustionPersistence_Age1 | CrossState | 0.1474 | ModerateMergeCandidate | 3
MixedStructure_Age2 | MixedStructure_Age4 | SameStateNonadjacent | 0.1492 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age1 | MixedStructure_Age2 | CrossState | 0.1497 | ModerateMergeCandidate | 3
MixedStructure_Age4 | ReassertionProcessing_Age1 | CrossState | 0.1539 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age5 | MixedStructure_Age2 | CrossState | 0.1560 | ModerateMergeCandidate | 3
CompressionProcessing_Age1 | CompressionProcessing_Age4 | SameStateNonadjacent | 0.1605 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age1 | MixedStructure_Age1 | CrossState | 0.1611 | ModerateMergeCandidate | 3
RecoveryResolution_Age3 | RecoveryResolution_Age6-10 | SameStateNonadjacent | 0.1641 | ModerateMergeCandidate | 1
NeutralProcessing_Age1 | NeutralProcessing_Age2 | AgeAdjacent | 0.1652 | ModerateMergeCandidate | 3
CompressionProcessing_Age4 | CompressionProcessing_Age5 | AgeAdjacent | 0.1662 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age5 | MixedStructure_Age1 | CrossState | 0.1686 | ModerateMergeCandidate | 3
DecayToNeutral_Age1 | NeutralProcessing_Age1 | CrossState | 0.1686 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age5 | ExhaustionPersistence_Age6-10 | AgeAdjacent | 0.1691 | ModerateMergeCandidate | 3
RecoveryResolution_Age1 | RecoveryResolution_Age6-10 | SameStateNonadjacent | 0.1721 | ModerateMergeCandidate | 1
RecoveryResolution_Age3 | RecoveryResolution_Age4 | AgeAdjacent | 0.1733 | ModerateMergeCandidate | 2
CompressionProcessing_Age1 | CompressionProcessing_Age3 | SameStateNonadjacent | 0.1777 | ModerateMergeCandidate | 3
CompressionProcessing_Age5 | ExhaustionPersistence_Age4 | CrossState | 0.1787 | ModerateMergeCandidate | 3
CompressionProcessing_Age1 | DecayToNeutral_Age1 | CrossState | 0.1829 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age4 | MixedStructure_Age4 | CrossState | 0.1847 | ModerateMergeCandidate | 3
ReassertionProcessing_Age1 | ReassertionProcessing_Age2 | AgeAdjacent | 0.1879 | ModerateMergeCandidate | 3
CompressionProcessing_Age1 | ExhaustionPersistence_Age3 | CrossState | 0.1920 | ModerateMergeCandidate | 3
DecayToNeutral_Age1 | NeutralProcessing_Age2 | CrossState | 0.1933 | ModerateMergeCandidate | 3
CompressionProcessing_Age2 | MixedStructure_Age4 | CrossState | 0.1934 | ModerateMergeCandidate | 3
ExhaustionPersistence_Age4 | ReassertionProcessing_Age1 | CrossState | 0.1954 | ModerateMergeCandidate | 3
ConstructiveEmergence_Age1 | ExhaustionPersistence_Age4 | CrossState | 0.1979 | ModerateMergeCandidate | 3

Aggregate Compression Scheme Table
Scheme | OriginalKeyCount | CompressedKeyCount | KeyReductionPercent | SparseKeyRate
SchemeA_NoCompression | 41 | 41 | 0.00% | 24.39%
SchemeB_StrongOnly | 41 | 38 | 7.32% | 23.68%
SchemeC_StrongModerate | 41 | 17 | 58.54% | 35.29%
SchemeD_AgeAdjacentStrong | 41 | 40 | 2.44% | 25.00%
SchemeE_LowCountAbsorption | 41 | 31 | 24.39% | 0.00%

Aggregate Memory Forecast Compression Table
Scheme | Top1Accuracy | Top2Accuracy | BrierScore | CalibrationError | ForecastEntropy | Top1Loss | BrierWorsening
SchemeA_NoCompression | 71.36% | 99.18% | 0.3649 | 36.04% | 0.5425 | 0.00% | 0.0000
SchemeB_StrongOnly | 71.36% | 99.18% | 0.3657 | 36.13% | 0.5459 | 0.00% | 0.0009
SchemeC_StrongModerate | 66.96% | 98.92% | 0.4255 | 41.91% | 0.6313 | 4.40% | 0.0606
SchemeD_AgeAdjacentStrong | 71.36% | 99.18% | 0.3649 | 36.04% | 0.5425 | 0.00% | 0.0000
SchemeE_LowCountAbsorption | 71.36% | 99.17% | 0.3652 | 36.08% | 0.5435 | 0.00% | 0.0003

Aggregate Branch Forecast Compression Table
Scheme | Top1Accuracy | Top2Accuracy | Top3Accuracy | BrierScore | CalibrationError | ForecastEntropy | Top1Loss | BrierWorsening
SchemeA_NoCompression | 56.16% | 76.02% | 86.40% | 0.5936 | 44.97% | 1.2167 | 0.00% | 0.0000
SchemeB_StrongOnly | 56.11% | 77.52% | 87.76% | 0.5876 | 44.98% | 1.1819 | 0.04% | -0.0060
SchemeC_StrongModerate | 83.68% | 95.05% | 98.52% | 0.2748 | 26.35% | 0.5542 | -27.52% | -0.3188
SchemeD_AgeAdjacentStrong | 56.16% | 76.02% | 86.39% | 0.5940 | 44.98% | 1.2211 | 0.00% | 0.0004
SchemeE_LowCountAbsorption | 56.07% | 75.89% | 86.27% | 0.5952 | 45.08% | 1.2239 | 0.09% | 0.0016

Aggregate Information Loss Table
Scheme | MemoryTop1Loss | BranchTop1Loss | MemoryBrierWorsening | BranchBrierWorsening | EntropyIncrease | InformationLoss
SchemeA_NoCompression | 0.00% | 0.00% | 0.0000 | 0.0000 | 0.0000 | 0.0000
SchemeB_StrongOnly | 0.00% | 0.04% | 0.0009 | -0.0060 | -0.0157 | 0.0003
SchemeC_StrongModerate | 4.40% | -27.52% | 0.0606 | -0.3188 | -0.2868 | 0.0262
SchemeD_AgeAdjacentStrong | 0.00% | 0.00% | 0.0000 | 0.0004 | 0.0022 | 0.0001
SchemeE_LowCountAbsorption | 0.00% | 0.09% | 0.0003 | 0.0016 | 0.0041 | 0.0007

Aggregate Compression Efficiency Table
Scheme | KeyReductionPercent | InformationLoss | CompressionEfficiency
SchemeC_StrongModerate | 58.54% | 0.0262 | 0.5704
SchemeE_LowCountAbsorption | 24.39% | 0.0007 | 0.2437
SchemeB_StrongOnly | 7.32% | 0.0003 | 0.0731
SchemeD_AgeAdjacentStrong | 2.44% | 0.0001 | 0.0244
SchemeA_NoCompression | 0.00% | 0.0000 | 0.0000

Aggregate Group Inventory
GroupID | Members | TotalCount | DominantNextNode | BranchEntropy | MeanMemoryStrength | ReplicationCount
G_CompressionProcessing_Age1__CompressionProcessing_Age2__CompressionProcessing_Age3__CompressionProcessing_Age4__CompressionProcessing_Age5__CompressionProcessing_Age6-10__ConstructiveEmergence_Age1__DecayToNeutral_Age1__DestructiveRotation_Age1__ExhaustionPersistence_Age1__ExhaustionPersistence_Age3__ExhaustionPersistence_Age4__ExhaustionPersistence_Age5__ExhaustionPersistence_Age6-10__MixedStructure_Age1__MixedStructure_Age2__MixedStructure_Age4__NeutralProcessing_Age1__NeutralProcessing_Age2__ReassertionProcessing_Age1__ReassertionProcessing_Age2 | CompressionProcessing_Age1, CompressionProcessing_Age2, CompressionProcessing_Age3, CompressionProcessing_Age4, CompressionProcessing_Age5, CompressionProcessing_Age6-10, ConstructiveEmergence_Age1, DecayToNeutral_Age1, DestructiveRotation_Age1, ExhaustionPersistence_Age1, ExhaustionPersistence_Age3, ExhaustionPersistence_Age4, ExhaustionPersistence_Age5, ExhaustionPersistence_Age6-10, MixedStructure_Age1, MixedStructure_Age2, MixedStructure_Age4, NeutralProcessing_Age1, NeutralProcessing_Age2, ReassertionProcessing_Age1, ReassertionProcessing_Age2 | 28181 | NeutralProcessing_Age1 | 2.6141 | 0.1968 | 3
G_NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 3283 | NeutralProcessing_Age6-10 | 1.1786 | 0.2213 | 3
G_NeutralProcessing_Age3 | NeutralProcessing_Age3 | 2006 | NeutralProcessing_Age4 | 0.8421 | 0.3518 | 3
G_RecoveryResolution_Age1__RecoveryResolution_Age3__RecoveryResolution_Age4__RecoveryResolution_Age6-10 | RecoveryResolution_Age1, RecoveryResolution_Age3, RecoveryResolution_Age4, RecoveryResolution_Age6-10 | 1528 | CompressionProcessing_Age1 | 1.0809 | 0.2393 | 3
G_NeutralProcessing_Age4 | NeutralProcessing_Age4 | 1501 | NeutralProcessing_Age5 | 0.4478 | 0.3656 | 3
G_NeutralProcessing_Age5 | NeutralProcessing_Age5 | 1367 | NeutralProcessing_Age6-10 | 0.7548 | 0.3142 | 3
G_NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 958 | NeutralProcessing_Age11-20 | 0.9558 | 0.2809 | 3
G_RecoveryResolution_Age2 | RecoveryResolution_Age2 | 390 | RecoveryResolution_Age3 | 0.5773 | 0.2839 | 3
G_ExhaustionPersistence_Age2 | ExhaustionPersistence_Age2 | 354 | ExhaustionPersistence_Age3 | 0.5968 | 0.2466 | 3
G_DestructiveRotation_Age2__MixedStructure_Age3 | DestructiveRotation_Age2, MixedStructure_Age3 | 174 | DecayToNeutral_Age1 | 1.8854 | 0.2231 | 3
G_NeutralProcessing_Age21+ | NeutralProcessing_Age21+ | 82 | NeutralProcessing_Age21+ | 0.7959 | 0.3218 | 1
G_DestructiveRotation_Age3 | DestructiveRotation_Age3 | 17 | DecayToNeutral_Age1 | 1.1185 | 0.2124 | 3
G_ReassertionProcessing_Age3 | ReassertionProcessing_Age3 | 17 | DestructiveRotation_Age1 | 0.2237 | 0.2092 | 3
G_RecoveryResolution_Age5 | RecoveryResolution_Age5 | 6 | RecoveryResolution_Age6-10 | 0.4506 | 0.2407 | 1
G_CompressionProcessing_Age11-20 | CompressionProcessing_Age11-20 | 5 | CompressionProcessing_Age11-20 | 1.0549 | 0.2556 | 1
G_DestructiveRotation_Age4 | DestructiveRotation_Age4 | 1 | DecayToNeutral_Age1 | -0.0000 | 0.0556 | 1
G_MixedStructure_Age5 | MixedStructure_Age5 | 1 | DecayToNeutral_Age1 | -0.0000 | 0.3333 | 1

Aggregate Unsafe Merge Table
NodeA | NodeB | FailureReason
CompressionProcessing_Age1 | CompressionProcessing_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age1 | CompressionProcessing_Age4 | Similar Memory but different BranchDistribution
CompressionProcessing_Age1 | CompressionProcessing_Age5 | Similar Memory but different BranchDistribution
CompressionProcessing_Age1 | ExhaustionPersistence_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age1 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | DestructiveRotation_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | DestructiveRotation_Age4 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | ExhaustionPersistence_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | ExhaustionPersistence_Age5 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | MixedStructure_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | MixedStructure_Age2 | Similar Memory but different BranchDistribution
CompressionProcessing_Age2 | RecoveryResolution_Age5 | Similar Memory but different BranchDistribution
CompressionProcessing_Age3 | CompressionProcessing_Age4 | Similar Memory but different BranchDistribution
CompressionProcessing_Age3 | ExhaustionPersistence_Age2 | Similar Memory but different BranchDistribution
CompressionProcessing_Age3 | MixedStructure_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age3 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age3 | RecoveryResolution_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age4 | CompressionProcessing_Age5 | Similar Memory but different BranchDistribution
CompressionProcessing_Age4 | ExhaustionPersistence_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age4 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
CompressionProcessing_Age5 | CompressionProcessing_Age6-10 | Similar BranchDistribution but different Memory
CompressionProcessing_Age5 | ExhaustionPersistence_Age3 | Similar Memory but different BranchDistribution
CompressionProcessing_Age5 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | DecayToNeutral_Age1 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | ExhaustionPersistence_Age4 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | NeutralProcessing_Age1 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | NeutralProcessing_Age2 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | ReassertionProcessing_Age1 | Similar Memory but different BranchDistribution
ConstructiveEmergence_Age1 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
DecayToNeutral_Age1 | ExhaustionPersistence_Age4 | Similar Memory but different BranchDistribution
DecayToNeutral_Age1 | NeutralProcessing_Age1 | Similar Memory but different BranchDistribution
DecayToNeutral_Age1 | NeutralProcessing_Age2 | Similar Memory but different BranchDistribution
DecayToNeutral_Age1 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
DestructiveRotation_Age1 | DestructiveRotation_Age4 | Similar Memory but different BranchDistribution
DestructiveRotation_Age1 | ExhaustionPersistence_Age1 | Similar Memory but different BranchDistribution
DestructiveRotation_Age1 | ExhaustionPersistence_Age5 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | DestructiveRotation_Age3 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | MixedStructure_Age5 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | NeutralProcessing_Age4 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | NeutralProcessing_Age5 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | ReassertionProcessing_Age3 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | RecoveryResolution_Age2 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
DestructiveRotation_Age2 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
DestructiveRotation_Age3 | MixedStructure_Age3 | Similar Memory but different BranchDistribution
DestructiveRotation_Age3 | RecoveryResolution_Age3 | Similar Memory but different BranchDistribution
DestructiveRotation_Age4 | ExhaustionPersistence_Age1 | Similar Memory but different BranchDistribution
DestructiveRotation_Age4 | ExhaustionPersistence_Age5 | Similar Memory but different BranchDistribution
DestructiveRotation_Age4 | MixedStructure_Age5 | Similar BranchDistribution but different Memory
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age5 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age2 | MixedStructure_Age3 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age2 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age2 | RecoveryResolution_Age3 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age3 | RecoveryResolution_Age1 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age4 | NeutralProcessing_Age1 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age4 | NeutralProcessing_Age2 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age4 | ReassertionProcessing_Age1 | Similar Memory but different BranchDistribution
ExhaustionPersistence_Age4 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
MixedStructure_Age1 | RecoveryResolution_Age5 | Similar Memory but different BranchDistribution
MixedStructure_Age2 | MixedStructure_Age4 | Similar Memory but different BranchDistribution
MixedStructure_Age2 | NeutralProcessing_Age3 | Similar Memory but different BranchDistribution
MixedStructure_Age2 | RecoveryResolution_Age5 | Similar Memory but different BranchDistribution
MixedStructure_Age3 | RecoveryResolution_Age3 | Similar Memory but different BranchDistribution
MixedStructure_Age4 | NeutralProcessing_Age3 | Similar Memory but different BranchDistribution
MixedStructure_Age4 | RecoveryResolution_Age5 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | NeutralProcessing_Age4 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | NeutralProcessing_Age5 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | ReassertionProcessing_Age3 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | RecoveryResolution_Age2 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
MixedStructure_Age5 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
NeutralProcessing_Age1 | NeutralProcessing_Age2 | Similar Memory but different BranchDistribution
NeutralProcessing_Age1 | ReassertionProcessing_Age1 | Similar Memory but different BranchDistribution
NeutralProcessing_Age1 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
NeutralProcessing_Age11-20 | NeutralProcessing_Age21+ | Similar Memory but different BranchDistribution
NeutralProcessing_Age11-20 | NeutralProcessing_Age6-10 | Similar Memory but different BranchDistribution
NeutralProcessing_Age2 | ReassertionProcessing_Age1 | Similar Memory but different BranchDistribution
NeutralProcessing_Age2 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
NeutralProcessing_Age3 | RecoveryResolution_Age5 | Similar Memory but different BranchDistribution
NeutralProcessing_Age4 | NeutralProcessing_Age5 | Similar Memory but different BranchDistribution
NeutralProcessing_Age4 | ReassertionProcessing_Age3 | Similar Memory but different BranchDistribution
NeutralProcessing_Age4 | RecoveryResolution_Age2 | Similar Memory but different BranchDistribution
NeutralProcessing_Age4 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
NeutralProcessing_Age4 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
NeutralProcessing_Age5 | ReassertionProcessing_Age3 | Similar Memory but different BranchDistribution
NeutralProcessing_Age5 | RecoveryResolution_Age2 | Similar Memory but different BranchDistribution
NeutralProcessing_Age5 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
NeutralProcessing_Age5 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
ReassertionProcessing_Age1 | ReassertionProcessing_Age2 | Similar Memory but different BranchDistribution
ReassertionProcessing_Age3 | RecoveryResolution_Age2 | Similar Memory but different BranchDistribution
ReassertionProcessing_Age3 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
ReassertionProcessing_Age3 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
RecoveryResolution_Age2 | RecoveryResolution_Age4 | Similar Memory but different BranchDistribution
RecoveryResolution_Age2 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution
RecoveryResolution_Age4 | RecoveryResolution_Age6-10 | Similar Memory but different BranchDistribution

Aggregate Low-Count Node Table
Node | Count | NearestNeighbor | Distance | MergeRecommended
MixedStructure_Age4 | 12 | ReassertionProcessing_Age1 | 0.1487 | True
RecoveryResolution_Age6-10 | 5 | RecoveryResolution_Age3 | 0.1700 | True
ExhaustionPersistence_Age6-10 | 38 | ExhaustionPersistence_Age5 | 0.1717 | True
RecoveryResolution_Age4 | 17 | RecoveryResolution_Age3 | 0.1832 | True
DestructiveRotation_Age3 | 17 | CompressionProcessing_Age3 | 0.2076 | False
ReassertionProcessing_Age3 | 17 | NeutralProcessing_Age4 | 0.2787 | False
CompressionProcessing_Age11-20 | 5 | CompressionProcessing_Age1 | 0.3131 | False
MixedStructure_Age5 | 1 | NeutralProcessing_Age4 | 0.3139 | False
RecoveryResolution_Age5 | 6 | NeutralProcessing_Age3 | 0.3345 | False
DestructiveRotation_Age4 | 1 | NeutralProcessing_Age3 | 0.5284 | False

Aggregate Outcome Table
GroupID | Members | Count_6E | MeanDR_6E | Count_CL | MeanDR_CL | Count_NQ | MeanDR_NQ | ValidInstrumentCount
G_CompressionProcessing_Age11-20 | CompressionProcessing_Age11-20 | 5 | -0.0001 | 0 | N/A | 0 | N/A | 1
G_CompressionProcessing_Age1__CompressionProcessing_Age3__CompressionProcessing_Age4__CompressionProcessing_Age5__CompressionProcessing_Age6-10__ConstructiveEmergence_Age1__DecayToNeutral_Age1__DestructiveRotation_Age1__ExhaustionPersistence_Age1__ExhaustionPersistence_Age3__ExhaustionPersistence_Age4__ExhaustionPersistence_Age5__ExhaustionPersistence_Age6-10__MixedStructure_Age1__MixedStructure_Age2__MixedStructure_Age3__MixedStructure_Age4__NeutralProcessing_Age1__NeutralProcessing_Age2__ReassertionProcessing_Age1__ReassertionProcessing_Age2 | CompressionProcessing_Age1, CompressionProcessing_Age3, CompressionProcessing_Age4, CompressionProcessing_Age5, CompressionProcessing_Age6-10, ConstructiveEmergence_Age1, DecayToNeutral_Age1, DestructiveRotation_Age1, ExhaustionPersistence_Age1, ExhaustionPersistence_Age3, ExhaustionPersistence_Age4, ExhaustionPersistence_Age5, ExhaustionPersistence_Age6-10, MixedStructure_Age1, MixedStructure_Age2, MixedStructure_Age3, MixedStructure_Age4, NeutralProcessing_Age1, NeutralProcessing_Age2, ReassertionProcessing_Age1, ReassertionProcessing_Age2 | 20928 | -0.0000 | 0 | N/A | 0 | N/A | 1
G_CompressionProcessing_Age1__CompressionProcessing_Age3__CompressionProcessing_Age6-10__ConstructiveEmergence_Age1__DecayToNeutral_Age1__DestructiveRotation_Age1__ExhaustionPersistence_Age1__MixedStructure_Age1__MixedStructure_Age2__ReassertionProcessing_Age1 | CompressionProcessing_Age1, CompressionProcessing_Age3, CompressionProcessing_Age6-10, ConstructiveEmergence_Age1, DecayToNeutral_Age1, DestructiveRotation_Age1, ExhaustionPersistence_Age1, MixedStructure_Age1, MixedStructure_Age2, ReassertionProcessing_Age1 | 0 | N/A | 980 | -0.0776 | 0 | N/A | 1
G_CompressionProcessing_Age1__ConstructiveEmergence_Age1__ReassertionProcessing_Age2 | CompressionProcessing_Age1, ConstructiveEmergence_Age1, ReassertionProcessing_Age2 | 0 | N/A | 0 | N/A | 132 | -1.9072 | 1
G_CompressionProcessing_Age2 | CompressionProcessing_Age2 | 1493 | -0.0000 | 0 | N/A | 51 | -7.0784 | 2
G_CompressionProcessing_Age2__CompressionProcessing_Age5 | CompressionProcessing_Age2, CompressionProcessing_Age5 | 0 | N/A | 101 | -0.0195 | 0 | N/A | 1
G_CompressionProcessing_Age3 | CompressionProcessing_Age3 | 0 | N/A | 0 | N/A | 30 | -11.9833 | 1
G_CompressionProcessing_Age4 | CompressionProcessing_Age4 | 0 | N/A | 22 | -0.0500 | 18 | 9.3056 | 2
G_CompressionProcessing_Age5__ReassertionProcessing_Age1 | CompressionProcessing_Age5, ReassertionProcessing_Age1 | 0 | N/A | 0 | N/A | 155 | -2.3774 | 1
G_CompressionProcessing_Age6-10 | CompressionProcessing_Age6-10 | 0 | N/A | 0 | N/A | 9 | -9.8333 | 1
G_DecayToNeutral_Age1__MixedStructure_Age4 | DecayToNeutral_Age1, MixedStructure_Age4 | 0 | N/A | 0 | N/A | 86 | -13.9506 | 1
G_DestructiveRotation_Age1__ExhaustionPersistence_Age1__MixedStructure_Age1__MixedStructure_Age2 | DestructiveRotation_Age1, ExhaustionPersistence_Age1, MixedStructure_Age1, MixedStructure_Age2 | 0 | N/A | 0 | N/A | 324 | -8.0594 | 1
G_DestructiveRotation_Age2 | DestructiveRotation_Age2 | 99 | -0.0000 | 0 | N/A | 11 | -19.8409 | 2
G_DestructiveRotation_Age2__ExhaustionPersistence_Age5 | DestructiveRotation_Age2, ExhaustionPersistence_Age5 | 0 | N/A | 20 | 0.5965 | 0 | N/A | 1
G_DestructiveRotation_Age3 | DestructiveRotation_Age3 | 10 | 0.0000 | 1 | 3.4500 | 5 | -29.8000 | 3
G_DestructiveRotation_Age4 | DestructiveRotation_Age4 | 1 | -0.0002 | 0 | N/A | 0 | N/A | 1
G_ExhaustionPersistence_Age2 | ExhaustionPersistence_Age2 | 299 | -0.0001 | 31 | -0.1013 | 19 | -25.0658 | 3
G_ExhaustionPersistence_Age3 | ExhaustionPersistence_Age3 | 0 | N/A | 21 | 0.0957 | 0 | N/A | 1
G_ExhaustionPersistence_Age3__RecoveryResolution_Age3 | ExhaustionPersistence_Age3, RecoveryResolution_Age3 | 0 | N/A | 0 | N/A | 23 | -22.1630 | 1
G_ExhaustionPersistence_Age4 | ExhaustionPersistence_Age4 | 0 | N/A | 16 | -0.0475 | 11 | -17.0909 | 2
G_ExhaustionPersistence_Age5 | ExhaustionPersistence_Age5 | 0 | N/A | 0 | N/A | 6 | -25.7500 | 1
G_ExhaustionPersistence_Age6-10 | ExhaustionPersistence_Age6-10 | 0 | N/A | 3 | -0.3133 | 6 | -46.9167 | 2
G_MixedStructure_Age3 | MixedStructure_Age3 | 0 | N/A | 5 | 0.4900 | 4 | 19.1250 | 2
G_MixedStructure_Age4 | MixedStructure_Age4 | 0 | N/A | 2 | 0.3550 | 0 | N/A | 1
G_MixedStructure_Age5 | MixedStructure_Age5 | 1 | 0.0001 | 0 | N/A | 0 | N/A | 1
G_NeutralProcessing_Age1 | NeutralProcessing_Age1 | 0 | N/A | 0 | N/A | 297 | 0.0135 | 1
G_NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 718 | -0.0000 | 0 | N/A | 0 | N/A | 1
G_NeutralProcessing_Age11-20__NeutralProcessing_Age6-10 | NeutralProcessing_Age11-20, NeutralProcessing_Age6-10 | 0 | N/A | 229 | -0.0858 | 225 | -1.3656 | 2
G_NeutralProcessing_Age1__NeutralProcessing_Age2 | NeutralProcessing_Age1, NeutralProcessing_Age2 | 0 | N/A | 675 | 0.0132 | 0 | N/A | 1
G_NeutralProcessing_Age2 | NeutralProcessing_Age2 | 0 | N/A | 0 | N/A | 173 | -1.3656 | 1
G_NeutralProcessing_Age21+ | NeutralProcessing_Age21+ | 68 | -0.0000 | 0 | N/A | 0 | N/A | 1
