PriorPressureSeq,Count,Mean,Median,TStat,WinRate,ProfitFactor,Min,Q25,Q75,Q90,Max,Sum,StopRate
CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,1121,0.06680934357642626,-0.0036774363015497,1.2911220975642304,0.49687778768956287,1.117673790984978,-2.0,-1.0229226361031518,0.9152542372881356,1.81140350877193,15.253333333333334,74.89327414917383,0.1801962533452275
CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,129,0.23417026873001132,0.1689800844900422,1.409083242788659,0.5348837209302325,1.4367415846345741,-2.0,-0.944378698224852,1.061611374407583,1.8147017235802414,12.237037037037036,30.20796466617146,0.14728682170542637
CompressionPressure > RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure,1,-0.4745762711864406,-0.4745762711864406,,0.0,0.0,-0.4745762711864406,-0.4745762711864406,-0.4745762711864406,-0.4745762711864406,-0.4745762711864406,-0.4745762711864406,0.0
RotationalPressure > CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure,1,0.3344709897610922,0.3344709897610922,,1.0,inf,0.3344709897610922,0.3344709897610922,0.3344709897610922,0.3344709897610922,0.3344709897610922,0.3344709897610922,0.0
RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,256,0.2591099065935348,0.0696559876173154,1.91305264205348,0.51953125,1.479949676340812,-2.0,-0.9640849443028228,0.9290235604911828,1.950897974047879,16.06518010291595,66.3321360879449,0.17578125
RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > RotationalPressure,1,-1.12540192926045,-1.12540192926045,,0.0,0.0,-1.12540192926045,-1.12540192926045,-1.12540192926045,-1.12540192926045,-1.12540192926045,-1.12540192926045,0.0
RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,163,0.02583971553551569,-0.1614142966948501,0.20699140675965508,0.4539877300613497,1.045706069260934,-2.0,-0.8590711320402405,0.8425112389051834,1.7275224259744395,9.451476793248943,4.211873632289057,0.17791411042944785
