APVA Branch Forecast Study v0.1 - Aggregate
============================================================================================================
Instruments: 6E, CL, NQ

Aggregate Model Comparison Table
Model | Top1Accuracy_6E | Top1Accuracy_CL | Top1Accuracy_NQ | MeanTop1Accuracy | Top2Accuracy | Top3Accuracy | MeanBrierScore | MeanCalibrationError | MeanForecastEntropy | UniqueKeyCount | SparseKeyRate
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 679 | 56.26% | 48.94% | 56.52% | 3
ReassertionProcessing_Age1 | MixedStructure_Age1 | 673 | 31.84% | 37.93% | 31.97% | 3
NeutralProcessing_Age2 | MixedStructure_Age1 | 653 | 17.88% | 21.34% | 14.86% | 3
NeutralProcessing_Age1 | ReassertionProcessing_Age1 | 638 | 9.34% | 14.16% | 15.15% | 3
CompressionProcessing_Age2 | NeutralProcessing_Age1 | 597 | 33.09% | 35.87% | 29.41% | 3
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 568 | 62.86% | 53.66% | 60.00% | 3
DecayToNeutral_Age1 | MixedStructure_Age1 | 470 | 28.47% | 25.24% | 24.42% | 3
NeutralProcessing_Age2 | ReassertionProcessing_Age1 | 464 | 12.67% | 11.86% | 16.00% | 3
MixedStructure_Age1 | ExhaustionPersistence_Age1 | 462 | 12.22% | 13.98% | 13.11% | 3
NeutralProcessing_Age2 | CompressionProcessing_Age1 | 454 | 13.26% | 9.49% | 2.86% | 3
MixedStructure_Age1 | MixedStructure_Age2 | 410 | 10.88% | 10.04% | 14.75% | 3
RecoveryResolution_Age1 | RecoveryResolution_Age2 | 390 | 31.42% | 40.43% | 28.26% | 3
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age2 | 354 | 27.24% | 31.96% | 37.25% | 3
MixedStructure_Age1 | RecoveryResolution_Age1 | 344 | 9.41% | 8.96% | 6.56% | 3
NeutralProcessing_Age6-10 | ReassertionProcessing_Age1 | 319 | 9.12% | 14.90% | 13.09% | 3
