APVA Destination Robustness Study v0.1 - 6E
================================================================================================
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Destination event count: 747

1. Baseline Signature Table
DestinationFamily | Signal | Horizon | EffectSize | ReplicationCount | Direction | Rank
ReassertionProcessing | BodyRelativeToPrevious | t-2 | 0.0022 | 0 | Positive | 42
ReassertionProcessing | MemoryStrength | t-1 | 0.0000 | 0 | Flat | 43
ReassertionProcessing | BranchEntropy | t-1 | 0.0000 | 0 | Flat | 44
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.6958 | 1 | Positive | 1
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.6858 | 1 | Positive | 2
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.2115 | 1 | Positive | 3
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1776 | 1 | Positive | 4
RecoveryResolution | EfficiencyRatio | t-1 | 0.7658 | 1 | Positive | 5
RecoveryResolution | MemoryStrength | t-3 | 0.5969 | 1 | Positive | 6
RecoveryResolution | BranchEntropy | t-5 | 0.5762 | 1 | Positive | 7
RecoveryResolution | BranchEntropy | t-3 | -0.5741 | 1 | Negative | 8
RecoveryResolution | VolumeRelativeToSessionMean | t-1 | 0.5327 | 1 | Positive | 9
RecoveryResolution | VolumeRelativeToPrevious | t-1 | 0.5284 | 1 | Positive | 10
RecoveryResolution | RangeRelativeToPrevious | t-2 | -0.4542 | 1 | Negative | 11
RecoveryResolution | TrueRangeRelativeToPrevious | t-2 | -0.4252 | 1 | Negative | 12
RecoveryResolution | BodyRelativeToPrevious | t-2 | -0.4243 | 1 | Negative | 13
RecoveryResolution | TrueRangeRelativeToPrevious | t-5 | -0.3032 | 1 | Negative | 14
RecoveryResolution | BranchEntropy | t-2 | -0.2891 | 1 | Negative | 15
RecoveryResolution | MemoryStrength | t-2 | 0.2891 | 1 | Positive | 16
RecoveryResolution | CloseLocation | t-2 | 0.2860 | 1 | Positive | 17
RecoveryResolution | RangeRelativeToPrevious | t-5 | -0.2790 | 1 | Negative | 18
RecoveryResolution | MemoryStrength | t-5 | -0.2721 | 1 | Negative | 19
RecoveryResolution | EfficiencyRatio | t-3 | -0.2583 | 1 | Negative | 20
RecoveryResolution | VolumeRelativeToSessionMean | t-2 | -0.2409 | 0 | Negative | 21
RecoveryResolution | VolumeRelativeToSessionMean | t-3 | -0.2238 | 0 | Negative | 22
RecoveryResolution | EfficiencyRatio | t-5 | 0.2189 | 0 | Positive | 23
RecoveryResolution | EfficiencyRatio | t-2 | -0.1949 | 0 | Negative | 24
RecoveryResolution | VolumeRelativeToSessionMean | t-5 | -0.1948 | 0 | Negative | 25
RecoveryResolution | PolarityFlipFlag | t-1 | -0.1941 | 0 | Negative | 26
RecoveryResolution | VolumeRelativeToRollingMean | t-3 | -0.1749 | 0 | Negative | 27
RecoveryResolution | PolarityFlipFlag | t-2 | -0.1277 | 0 | Negative | 28
RecoveryResolution | VolumeRelativeToPrevious | t-3 | -0.1165 | 0 | Negative | 29
RecoveryResolution | CloseLocation | t-5 | 0.1145 | 0 | Positive | 30
RecoveryResolution | RangeRelativeToPrevious | t-3 | -0.1081 | 0 | Negative | 31
RecoveryResolution | TrueRangeRelativeToPrevious | t-3 | -0.0996 | 0 | Negative | 32
RecoveryResolution | VolumeRelativeToPrevious | t-2 | 0.0818 | 0 | Positive | 33
RecoveryResolution | VolumeRelativeToRollingMean | t-2 | -0.0680 | 0 | Negative | 34
RecoveryResolution | VolumeRelativeToPrevious | t-5 | 0.0630 | 0 | Positive | 35
RecoveryResolution | CloseLocation | t-3 | 0.0595 | 0 | Positive | 36
RecoveryResolution | BodyRelativeToPrevious | t-3 | 0.0574 | 0 | Positive | 37
RecoveryResolution | PolarityFlipFlag | t-5 | -0.0313 | 0 | Negative | 38
RecoveryResolution | CloseLocation | t-1 | -0.0167 | 0 | Negative | 39
RecoveryResolution | VolumeRelativeToRollingMean | t-5 | -0.0077 | 0 | Negative | 40
RecoveryResolution | PolarityFlipFlag | t-3 | 0.0034 | 0 | Positive | 41
RecoveryResolution | BodyRelativeToPrevious | t-5 | -0.0025 | 0 | Negative | 42
RecoveryResolution | MemoryStrength | t-1 | 0.0000 | 0 | Flat | 43
RecoveryResolution | BranchEntropy | t-1 | 0.0000 | 0 | Flat | 44

2. Sample Sufficiency Table
DestinationFamily | Count | Count_6E | Count_CL | Count_NQ | MinInstrumentCount | MaxInstrumentShare | EffectiveInstrumentCount | SampleClass
CompressionProcessing | 134 | 134 | 0 | 0 | 134 | 100.00% | 1 | SparseSample
MixedStructure | 278 | 278 | 0 | 0 | 278 | 100.00% | 1 | SparseSample
ReassertionProcessing | 263 | 263 | 0 | 0 | 263 | 100.00% | 1 | SparseSample
RecoveryResolution | 23 | 23 | 0 | 0 | 23 | 100.00% | 1 | SparseSample
ExhaustionPersistence | 41 | 41 | 0 | 0 | 41 | 100.00% | 1 | SparseSample
ConstructiveEmergence | 8 | 8 | 0 | 0 | 8 | 100.00% | 1 | SparseSample
DestructiveRotation | 0 | 0 | 0 | 0 | 0 | 0.00% | 0 | SparseSample
DecayToNeutral | 0 | 0 | 0 | 0 | 0 | 0.00% | 0 | SparseSample

3. Leave-One-Instrument-Out Table
DestinationFamily | Signal | Horizon | FullEffect | EffectWithout6E | EffectWithoutCL | EffectWithoutNQ | DirectionStable | MaterialStable
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.6958 | 0.0000 | 0.0000 | 0.0000 | true | false
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.6858 | 0.0000 | 0.0000 | 0.0000 | true | false
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1776 | 0.0000 | 0.0000 | 0.0000 | true | false
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.2115 | 0.0000 | 0.0000 | 0.0000 | true | false
RecoveryResolution | EfficiencyRatio | t-1 | 0.7658 | 0.0000 | 0.0000 | 0.0000 | true | false
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5864 | 0.0000 | 0.0000 | 0.0000 | true | false
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4769 | 0.0000 | 0.0000 | 0.0000 | true | false
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3756 | 0.0000 | 0.0000 | 0.0000 | true | false
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.3160 | 0.0000 | 0.0000 | 0.0000 | true | false
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.6954 | 0.0000 | 0.0000 | 0.0000 | true | false
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8182 | 0.0000 | 0.0000 | 0.0000 | true | false
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5906 | 0.0000 | 0.0000 | 0.0000 | true | false
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5614 | 0.0000 | 0.0000 | 0.0000 | true | false
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4268 | 0.0000 | 0.0000 | 0.0000 | true | false
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2930 | 0.0000 | 0.0000 | 0.0000 | true | false
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2671 | 0.0000 | 0.0000 | 0.0000 | true | false
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4371 | 0.0000 | 0.0000 | 0.0000 | true | false

4. Instrument Pair Table
DestinationFamily | Signal | Horizon | Effect_6E_CL | Effect_6E_NQ | Effect_CL_NQ | DirectionAgreement | MaterialAgreement
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.6958 | 1.6958 | 0.0000 | true | true
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.6858 | 1.6858 | 0.0000 | true | true
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1776 | 1.1776 | 0.0000 | true | true
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.2115 | 1.2115 | 0.0000 | true | true
RecoveryResolution | EfficiencyRatio | t-1 | 0.7658 | 0.7658 | 0.0000 | true | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5864 | 1.5864 | 0.0000 | true | true
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4769 | 1.4769 | 0.0000 | true | true
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3756 | 1.3756 | 0.0000 | true | true
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.3160 | 1.3160 | 0.0000 | true | true
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.6954 | 0.6954 | 0.0000 | true | true
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8182 | -0.8182 | 0.0000 | true | true
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5906 | -0.5906 | 0.0000 | true | true
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5614 | -0.5614 | 0.0000 | true | true
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4268 | 0.4268 | 0.0000 | true | true
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2930 | 0.2930 | 0.0000 | true | true
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2671 | 0.2671 | 0.0000 | true | true
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4371 | 0.4371 | 0.0000 | true | true

5. Bootstrap Stability Table
DestinationFamily | Signal | Horizon | MeanEffect | MedianEffect | StdDevEffect | Lower5 | Upper95 | SignStabilityPercent | MaterialStabilityPercent
RecoveryResolution | RangeRelativeToPrevious | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
RecoveryResolution | BodyRelativeToPrevious | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
RecoveryResolution | EfficiencyRatio | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.6218 | 1.6152 | 0.1480 | 1.3696 | 1.8457 | 100.00% | 100.00%
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4869 | 1.4852 | 0.1474 | 1.2216 | 1.7387 | 100.00% | 100.00%
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3929 | 1.3871 | 0.1335 | 1.1768 | 1.6268 | 100.00% | 100.00%
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.3760 | 1.3574 | 0.1901 | 1.0880 | 1.7089 | 100.00% | 100.00%
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7028 | 0.6876 | 0.1475 | 0.4919 | 0.9474 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8191 | -0.8203 | 0.0444 | -0.8934 | -0.7463 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5927 | -0.5946 | 0.0499 | -0.6694 | -0.5088 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5610 | -0.5569 | 0.0458 | -0.6499 | -0.4935 | 100.00% | 100.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4342 | 0.4321 | 0.0487 | 0.3601 | 0.5188 | 100.00% | 100.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2975 | 0.3048 | 0.0611 | 0.1984 | 0.3897 | 100.00% | 77.50%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2649 | 0.2668 | 0.0610 | 0.1641 | 0.3559 | 100.00% | 62.50%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4428 | 0.4421 | 0.0716 | 0.3367 | 0.5752 | 100.00% | 99.50%

6. Downsample Stability Table
DestinationFamily | Signal | Horizon | DownsampleN | MeanEffect | StdDevEffect | SignStabilityPercent | MaterialStabilityPercent
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 25 | -0.8118 | 0.1283 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 50 | -0.8230 | 0.0861 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 100 | -0.8237 | 0.0570 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 25 | -0.6350 | 0.1523 | 100.00% | 99.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 50 | -0.5952 | 0.1066 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 100 | -0.6015 | 0.0672 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 25 | -0.5647 | 0.1599 | 100.00% | 97.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 50 | -0.5865 | 0.1009 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 100 | -0.5647 | 0.0636 | 100.00% | 100.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 25 | 0.4884 | 0.1562 | 100.00% | 93.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 50 | 0.4533 | 0.1086 | 100.00% | 98.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 100 | 0.4438 | 0.0659 | 100.00% | 100.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 25 | 0.2763 | 0.1908 | 91.00% | 57.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 50 | 0.2893 | 0.1088 | 100.00% | 64.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 100 | 0.2839 | 0.0683 | 100.00% | 72.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 25 | 0.2281 | 0.2269 | 83.00% | 53.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 50 | 0.2597 | 0.1451 | 94.00% | 58.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 100 | 0.2588 | 0.0733 | 100.00% | 57.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 25 | 0.4669 | 0.1429 | 100.00% | 94.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 50 | 0.4319 | 0.0861 | 100.00% | 99.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 100 | 0.4330 | 0.0415 | 100.00% | 100.00%

7. Jackknife Table
DestinationFamily | Signal | Horizon | MeanEffect | MinEffect | MaxEffect | SignStabilityPercent | MaterialStabilityPercent
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.6977 | 1.6432 | 1.8462 | 100.00% | 100.00%
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.6876 | 1.6346 | 1.8398 | 100.00% | 100.00%
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1857 | 1.1213 | 1.4301 | 100.00% | 100.00%
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.2155 | 1.1424 | 1.3005 | 100.00% | 100.00%
RecoveryResolution | EfficiencyRatio | t-1 | 0.7665 | 0.7222 | 0.8758 | 100.00% | 100.00%
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5871 | 1.5573 | 1.6727 | 100.00% | 100.00%
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4774 | 1.4479 | 1.5528 | 100.00% | 100.00%
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3764 | 1.3425 | 1.4232 | 100.00% | 100.00%
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.3181 | 1.2777 | 1.4545 | 100.00% | 100.00%
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.6956 | 0.6694 | 0.7584 | 100.00% | 100.00%

8. Outlier Sensitivity Table
DestinationFamily | Signal | Horizon | OriginalEffect | TrimmedEffect | EffectChange | DirectionStable
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.6958 | 2.2089 | 0.5130 | true
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.6858 | 2.1772 | 0.4914 | true
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1776 | 2.1768 | 0.9992 | true
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.2115 | 1.5810 | 0.3695 | true
RecoveryResolution | EfficiencyRatio | t-1 | 0.7658 | 0.8871 | 0.1213 | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5864 | 2.2259 | 0.6395 | true
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4769 | 2.0647 | 0.5878 | true
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3756 | 1.7877 | 0.4121 | true
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.3160 | 1.9028 | 0.5869 | true
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.6954 | 0.8177 | 0.1223 | true
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8182 | -1.1888 | -0.3706 | true
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5906 | -0.7342 | -0.1437 | true
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5614 | -0.6973 | -0.1358 | true
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4268 | 0.6359 | 0.2091 | true
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2930 | 0.3268 | 0.0337 | true
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2671 | 0.3020 | 0.0349 | true
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4371 | 0.7867 | 0.3496 | true

9. Horizon Stability Table
DestinationFamily | Signal | Effect_t1 | Effect_t2 | Effect_t3 | Effect_t5 | TemporalCoherence
CompressionProcessing | VolumeRelativeToRollingMean | 0.4371 | 0.2135 | 0.0753 | 0.0403 | true
ExhaustionPersistence | BodyRelativeToPrevious | 1.3160 | -0.3949 | -0.4258 | 0.0015 | true
ExhaustionPersistence | EfficiencyRatio | 0.6954 | -0.4971 | -0.3039 | 0.0597 | true
ExhaustionPersistence | RangeRelativeToPrevious | 1.4769 | -0.2687 | -0.2499 | -0.1373 | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | 1.5864 | -0.3528 | -0.2283 | -0.0677 | true
ExhaustionPersistence | VolumeRelativeToRollingMean | 1.3756 | -0.0572 | -0.0524 | 0.1012 | true
MixedStructure | RangeRelativeToPrevious | -0.2001 | 0.0574 | 0.2930 | 0.1218 | true
MixedStructure | TrueRangeRelativeToPrevious | -0.1634 | 0.0448 | 0.2671 | 0.0999 | true
MixedStructure | VolumeRelativeToRollingMean | -0.2338 | 0.3345 | 0.4268 | 0.2074 | true
ReassertionProcessing | RangeRelativeToPrevious | -0.5614 | 0.0394 | -0.1174 | -0.0666 | true
ReassertionProcessing | TrueRangeRelativeToPrevious | -0.5906 | 0.0426 | -0.1070 | -0.0438 | true
ReassertionProcessing | VolumeRelativeToRollingMean | -0.8182 | -0.5454 | -0.5274 | -0.3656 | true
RecoveryResolution | BodyRelativeToPrevious | 1.2115 | -0.4243 | 0.0574 | -0.0025 | false
RecoveryResolution | EfficiencyRatio | 0.7658 | -0.1949 | -0.2583 | 0.2189 | true
RecoveryResolution | RangeRelativeToPrevious | 1.6958 | -0.4542 | -0.1081 | -0.2790 | true
RecoveryResolution | TrueRangeRelativeToPrevious | 1.6858 | -0.4252 | -0.0996 | -0.3032 | true
RecoveryResolution | VolumeRelativeToRollingMean | 1.1776 | -0.0680 | -0.1749 | -0.0077 | true

10. Signal Family Stability Table
DestinationFamily | SignalFamily | FamilyMeanEffect | FamilySignAgreement | FamilyMaterialCount
CompressionProcessing | RangeFamily | 0.1000 | 75.00% | 1
CompressionProcessing | VolumeFamily | 0.1245 | 66.67% | 1
CompressionProcessing | EfficiencyFamily | 0.0707 | 62.50% | 0
CompressionProcessing | GraphFamily | 0.0372 | 37.50% | 0
MixedStructure | RangeFamily | 0.1536 | 75.00% | 3
MixedStructure | VolumeFamily | 0.2068 | 66.67% | 4
MixedStructure | EfficiencyFamily | 0.0699 | 50.00% | 0
MixedStructure | GraphFamily | 0.0300 | 37.50% | 0
ReassertionProcessing | RangeFamily | 0.1690 | 58.33% | 3
ReassertionProcessing | VolumeFamily | 0.3067 | 100.00% | 5
ReassertionProcessing | EfficiencyFamily | 0.0752 | 62.50% | 0
ReassertionProcessing | GraphFamily | 0.0569 | 37.50% | 0
RecoveryResolution | RangeFamily | 0.5622 | 66.67% | 8
RecoveryResolution | VolumeFamily | 0.2842 | 58.33% | 3
RecoveryResolution | EfficiencyFamily | 0.2393 | 62.50% | 3
RecoveryResolution | GraphFamily | 0.3247 | 37.50% | 6
ExhaustionPersistence | RangeFamily | 0.5422 | 66.67% | 7
ExhaustionPersistence | VolumeFamily | 0.3727 | 66.67% | 4
ExhaustionPersistence | EfficiencyFamily | 0.2781 | 62.50% | 4
ExhaustionPersistence | GraphFamily | 0.1592 | 37.50% | 2
ConstructiveEmergence | RangeFamily | 0.2788 | 75.00% | 7
ConstructiveEmergence | VolumeFamily | 0.4222 | 75.00% | 9
ConstructiveEmergence | EfficiencyFamily | 0.2990 | 50.00% | 5
ConstructiveEmergence | GraphFamily | 0.2864 | 37.50% | 6
DestructiveRotation | RangeFamily | 0.0000 | 0.00% | 0
DestructiveRotation | VolumeFamily | 0.0000 | 0.00% | 0
DestructiveRotation | EfficiencyFamily | 0.0000 | 0.00% | 0
DestructiveRotation | GraphFamily | 0.0000 | 0.00% | 0
DecayToNeutral | RangeFamily | 0.0000 | 0.00% | 0
DecayToNeutral | VolumeFamily | 0.0000 | 0.00% | 0
DecayToNeutral | EfficiencyFamily | 0.0000 | 0.00% | 0
DecayToNeutral | GraphFamily | 0.0000 | 0.00% | 0

11. Robust Signature Table
DestinationFamily | Signal | Horizon | Classification | Reason
RecoveryResolution | RangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=1
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=1
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=1
RecoveryResolution | BodyRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=1
RecoveryResolution | EfficiencyRatio | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=1
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ExhaustionPersistence | EfficiencyRatio | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
ReassertionProcessing | RangeRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
MixedStructure | VolumeRelativeToRollingMean | t-3 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=1
MixedStructure | RangeRelativeToPrevious | t-3 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=77.50%, trim direction=True, replication=1
MixedStructure | TrueRangeRelativeToPrevious | t-3 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=62.50%, trim direction=True, replication=1
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | FragileSignature | LOO direction=True, material=False, bootstrap sign=100.00%, bootstrap material=99.50%, trim direction=True, replication=1

12. Destination Robustness Table
DestinationFamily | RobustnessScore | Classification | RobustSignatureCount | FragileSignatureCount | RejectedSignatureCount
ReassertionProcessing | 0.8333 | MarginalDestination | 0 | 3 | 0
ExhaustionPersistence | 0.8333 | MarginalDestination | 0 | 5 | 0
CompressionProcessing | 0.8325 | MarginalDestination | 0 | 1 | 0
MixedStructure | 0.8000 | MarginalDestination | 0 | 3 | 0
RecoveryResolution | 0.5000 | MarginalDestination | 0 | 5 | 0
ConstructiveEmergence | 0.1667 | UnvalidatedDestination | 0 | 0 | 0
DestructiveRotation | 0.1667 | UnvalidatedDestination | 0 | 0 | 0
DecayToNeutral | 0.1667 | UnvalidatedDestination | 0 | 0 | 0

13. Study 76 Reassessment Table
DestinationFamily | Study76PredictabilityScore | Study77RobustnessScore | Reassessment
RecoveryResolution | 0.0000 | 0.5000 | Weakened
ExhaustionPersistence | 0.0000 | 0.8333 | Weakened
ReassertionProcessing | 0.0000 | 0.8333 | Weakened
MixedStructure | 0.0000 | 0.8000 | Weakened
CompressionProcessing | 0.0000 | 0.8325 | Weakened
ConstructiveEmergence | 0.0000 | 0.1667 | Rejected

14. Outcome Diagnostics Table
DestinationFamily | Signature | DRFwd1 | DRFwd3 | DRFwd5 | DRFwd10 | ContinuationRate5 | FailureRate5 | FlatRate5

15. Recommendation
Classification: Study76Weakened
ConfirmedDestinations: None
WeakenedDestinations: RecoveryResolution, ExhaustionPersistence, ReassertionProcessing, MixedStructure, CompressionProcessing
RejectedDestinations: ConstructiveEmergence
RecommendedNextStep: CollectMoreData
Reason: Robust destinations: None. Classification uses fixed sample, instrument, bootstrap, jackknife, and outlier checks.

16. Low-DoF Audit
Uses only existing APVA states and OHLCV-derived variables.
No new APVA states.
No new APVA families.
No context.
No arbitration.
No persistence.
No phase.
No optimization.
No fitting.
No machine learning.
No trading logic.
No forward returns used in robustness scoring.

RANKINGS
1. Most robust destination signatures: 
2. Most fragile destination signatures: RecoveryResolution:RangeRelativeToPrevious@t-1; RecoveryResolution:TrueRangeRelativeToPrevious@t-1; RecoveryResolution:VolumeRelativeToRollingMean@t-1; RecoveryResolution:BodyRelativeToPrevious@t-1; RecoveryResolution:EfficiencyRatio@t-1; ExhaustionPersistence:TrueRangeRelativeToPrevious@t-1; ExhaustionPersistence:RangeRelativeToPrevious@t-1; ExhaustionPersistence:VolumeRelativeToRollingMean@t-1
3. Most robust destinations: ReassertionProcessing=0.8333; ExhaustionPersistence=0.8333; CompressionProcessing=0.8325; MixedStructure=0.8000; RecoveryResolution=0.5000; ConstructiveEmergence=0.1667; DestructiveRotation=0.1667; DecayToNeutral=0.1667
