Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_062019_generated.csv,Base_ES_NQ,True,351,172,179,True
tables/apva_forward_signed_return_dataset_es_nq_062019_generated.csv,CCRRR,True,7,3,4,True
tables/apva_forward_signed_return_dataset_es_nq_062019_generated.csv,PriorSlope_DominantPressureValue_Q3,True,81,45,36,True
tables/apva_forward_signed_return_dataset_es_nq_062019_generated.csv,RRCCC,True,17,9,8,True
