Metric,Value
entry_count,47.0
overall_mean,4.409574468085107
overall_median,0.75
overall_tstat,1.1261799619868662
overall_win_rate,0.5106382978723404
overall_profit_factor,2.322169059011164
overall_stop_rate,0.06382978723404255
overall_top5_share_positive_sum,0.6662087912087912
file_regime_count,1.0
file_positive_fraction,1.0
file_median_mean,4.409574468085107
week_regime_count,7.0
week_positive_fraction,0.7142857142857143
week_median_mean,0.95
