RegimeWeek,Count,Mean,Median,Std,TStat,WinRate,LossRate,ProfitFactor,GrossWin,GrossLoss,Min,Q25,Q75,Q90,Max,Top5SharePositiveSum,Top10SharePositiveSum,Sum,StopRate,MeanMaxFavorableMove,MedianMaxFavorableMove,MeanMaxAdverseMove,MedianMaxAdverseMove
2026-W15,6,30.833333333333332,6.125,67.01877846295518,1.1269368894504967,0.8333333333333334,0.16666666666666666,39.94736842105263,189.75,4.75,-4.75,1.9375,8.8125,88.125,167.25,0.8814229249011858,0.8814229249011858,185.0,0.0,37.083333333333336,9.125,-5.375,-3.25
2026-W16,5,4.45,2.0,12.420245569230909,0.801151832659797,0.6,0.4,2.977777777777778,33.5,11.25,-8.5,-2.75,7.5,17.400000000000002,24.0,0.7164179104477612,0.7164179104477612,22.25,0.0,12.7,7.5,-4.7,-4.25
2026-W17,10,-4.525,-0.875,7.692393429009379,-1.8601891003519122,0.2,0.7,0.12560386473429952,6.5,51.75,-20.0,-8.875,-0.125,1.2499999999999982,5.75,0.8846153846153846,0.8846153846153846,-45.25,0.1,5.05,4.25,-10.225,-8.875
2026-W18,5,0.95,2.0,22.828436214511058,0.09305344258642194,0.6,0.4,1.11875,44.75,40.0,-20.0,-20.0,7.75,24.1,35.0,0.7821229050279329,0.7821229050279329,4.75,0.4,13.15,9.0,-14.6,-3.0
2026-W19,8,-1.6875,-4.625,7.127349236767983,-0.669669832984581,0.375,0.625,0.568,17.75,31.25,-8.75,-6.5625,2.0,6.649999999999999,12.25,0.6901408450704225,0.6901408450704225,-13.5,0.0,6.09375,4.25,-7.65625,-8.375
2026-W20,7,0.10714285714285714,0.75,6.438583473315939,0.044027285804672286,0.5714285714285714,0.42857142857142855,1.0535714285714286,14.75,14.0,-10.25,-1.875,1.25,5.650000000000004,11.5,0.7796610169491526,0.7796610169491526,0.75,0.0,5.285714285714286,4.5,-6.964285714285714,-4.75
2026-W21,6,8.875,4.625,15.849881703028576,1.3715699507742574,0.6666666666666666,0.3333333333333333,15.2,57.0,3.75,-3.0,0.5625,6.8125,23.875,40.25,0.706140350877193,0.706140350877193,53.25,0.0,19.583333333333332,13.0,-6.625,-4.875
