APVA Family Resolution Study v0.1 - Aggregate
==============================================
Instruments: 6E, NQ, CL
Family C resolution uses the existing Study 30 family projection.

Aggregate Resolution Counts
===========================
Resolution           6E_Count     6E_Pct    6E_Med     NQ_Count     NQ_Pct    NQ_Med     CL_Count     CL_Pct    CL_Med ValidN    MeanPct  MeanMedian
C->A                       70     1.28%    1.0000            6     2.37%    1.0000            6     1.34%    1.0000      1     1.28%      1.0000
C->B                     1443    26.46%    1.0000           61    24.11%    1.0000          139    31.03%    1.0000      3    27.20%      1.0000
C->D                      452     8.29%    1.0000           26    10.28%    1.0000           28     6.25%    1.0000      3     8.27%      1.0000
C->N                     3481    63.82%    1.0000          158    62.45%    1.0000          273    60.94%    1.0000      3    62.40%      1.0000
C->C_Persist                8     0.15%    5.0000            2     0.79%    5.0000            2     0.45%    5.0000      0     0.00%      0.0000

Aggregate Branch Predictor Table
================================
Category                 Feature                                     6E_Effect    NQ_Effect    CL_Effect ValidN  PosN  NegN  MeanEffect
C->D                     AcceptanceState_Accepted                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     AcceptanceState_Contained                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     AcceptanceState_Rejected                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     AcceptanceState_Unknown                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionOn                                0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Absent                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Clustered                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_FailedResolution            0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Lateral                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Local                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Resolving                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CompressionState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CurrentFlag_Accepted                         0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CurrentFlag_Climactic                       -0.179663    -0.476557     0.355656      3     1     2   -0.100188
C->D                     CurrentFlag_Compressed                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     CurrentFlag_Dissipating                      0.255037     0.497845     0.356198      3     3     0    0.369693
C->D                     CurrentFlag_Expanding                       -0.440875    -0.572611    -0.467070      3     0     3   -0.493519
C->D                     CurrentFlag_Peak                             0.179663     0.476557    -0.355656      3     2     1    0.100188
C->D                     DissipationOn                                0.255037     0.497845     0.356198      3     3     0    0.369693
C->D                     DissipationState_Absent                     -0.255037    -0.497845    -0.356198      3     0     3   -0.369693
C->D                     DissipationState_Climactic                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     DissipationState_Local                       0.255037     0.497845     0.356198      3     3     0    0.369693
C->D                     DissipationState_Repeated                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     DissipationState_Strong                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     DissipationState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     ExpansionOn                                 -0.440875    -0.572611    -0.467070      3     0     3   -0.493519
C->D                     ExpansionState_Absent                        0.440875     0.572611     0.467070      3     3     0    0.493519
C->D                     ExpansionState_Climactic                    -0.436170    -0.514184    -0.277539      3     0     3   -0.409298
C->D                     ExpansionState_Failed                        0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     ExpansionState_Local                         0.166549     0.187043     0.105658      3     3     0    0.153084
C->D                     ExpansionState_Strong                        0.005217     0.011092    -0.119132      3     2     1   -0.034274
C->D                     ExpansionState_Unknown                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     FamilyCRunLengthSoFar                       -0.031537    -0.205768     0.930824      3     1     2    0.231173
C->D                     FamilyCTotalRunLength                       -0.043899    -0.278101     0.965821      3     1     2    0.214607
C->D                     ParticipationState_Climactic                -0.179663    -0.476557     0.355656      3     1     2   -0.100188
C->D                     ParticipationState_Falling                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     ParticipationState_Normal                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     ParticipationState_Peak                      0.179663     0.476557    -0.355656      3     2     1    0.100188
C->D                     ParticipationState_Rising                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     ParticipationState_Silent                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->D                     PositionInRun_First                         -0.006995    -0.161501    -0.076159      3     0     3   -0.081551
C->D                     PositionInRun_Last                          -0.006995    -0.161501     0.017572      3     1     2   -0.050308
C->D                     PositionInRun_Middle                        -0.030602    -0.131485     0.606286      3     1     2    0.148066
C->D                     PositionInRun_Only                           0.026341     0.329049    -0.295345      3     2     1    0.020015
C->D                     Prev10AcceptedCount                          0.037341    -0.015418     0.338930      3     2     1    0.120284
C->D                     Prev10ClimacticCount                         0.034677     0.134611     0.149786      3     3     0    0.106358
C->D                     Prev10CompressedCount                       -0.038011     0.005652    -0.363661      3     1     2   -0.132007
C->D                     Prev10DissipatingCount                      -0.013999     0.125511     0.338286      3     2     1    0.149933
C->D                     Prev10Dominance                              0.024938     0.040376     0.439276      3     3     0    0.168196
C->D                     Prev10ExpandingCount                        -0.015755     0.260320     0.172974      3     2     1    0.139179
C->D                     Prev10NetAcceptance                          0.078615     0.107346    -0.248911      3     2     1   -0.020983
C->D                     Prev10PeakCount                             -0.064168    -0.146805     0.581246      3     1     2    0.123424
C->D                     Prev20AcceptedCount                          0.150340     0.005565     0.182213      3     3     0    0.112706
C->D                     Prev20ClimacticCount                         0.065620     0.299097     0.196684      3     3     0    0.187134
C->D                     Prev20CompressedCount                       -0.154374    -0.077748    -0.223539      3     0     3   -0.151887
C->D                     Prev20DissipatingCount                       0.004067     0.017585     0.183792      3     3     0    0.068481
C->D                     Prev20Dominance                              0.126738     0.043233     0.244335      3     3     0    0.138102
C->D                     Prev20ExpandingCount                         0.015189     0.498810     0.224915      3     3     0    0.246305
C->D                     Prev20NetAcceptance                          0.127887    -0.047357    -0.164083      3     1     2   -0.027851
C->D                     Prev20PeakCount                             -0.025843     0.068226     0.365526      3     2     1    0.135970
C->D                     Prev5AcceptedCount                           0.014437     0.332637     0.409194      3     3     0    0.252089
C->D                     Prev5ClimacticCount                          0.029039     0.057142     0.359898      3     3     0    0.148693
C->D                     Prev5CompressedCount                        -0.012253    -0.310114    -0.454373      3     0     3   -0.258913
C->D                     Prev5DissipatingCount                       -0.000649     0.122060     0.275987      3     2     1    0.132466
C->D                     Prev5Dominance                               0.010996     0.326990     0.490173      3     3     0    0.276053
C->D                     Prev5ExpandingCount                         -0.023907     0.406692     0.142644      3     2     1    0.175143
C->D                     Prev5NetAcceptance                           0.094263     0.302292     0.040957      3     3     0    0.145837
C->D                     Prev5PeakCount                              -0.107943    -0.044177     0.315583      3     1     2    0.054488
C->D                     VolumePolarity_Black                        -0.051350     0.175428    -0.199987      3     1     2   -0.025303
C->D                     VolumePolarity_Neutral                       0.047117     0.000000     0.000000      3     1     0    0.015706
C->D                     VolumePolarity_Red                           0.040702    -0.175428     0.199987      3     2     1    0.021754
C->N                     AcceptanceState_Accepted                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     AcceptanceState_Contained                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     AcceptanceState_Rejected                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     AcceptanceState_Unknown                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionOn                                0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Absent                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Clustered                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_FailedResolution            0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Lateral                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Local                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Resolving                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CompressionState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CurrentFlag_Accepted                         0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CurrentFlag_Climactic                        0.023823     0.169543    -0.238302      3     2     1   -0.014979
C->N                     CurrentFlag_Compressed                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     CurrentFlag_Dissipating                     -0.008294    -0.015864    -0.066202      3     0     3   -0.030120
C->N                     CurrentFlag_Expanding                        0.064928     0.011479    -0.022594      3     2     1    0.017938
C->N                     CurrentFlag_Peak                            -0.023823    -0.169543     0.238302      3     1     2    0.014979
C->N                     DissipationOn                               -0.008294    -0.015864    -0.066202      3     0     3   -0.030120
C->N                     DissipationState_Absent                      0.008294     0.015864     0.066202      3     3     0    0.030120
C->N                     DissipationState_Climactic                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     DissipationState_Local                      -0.008294    -0.015864    -0.066202      3     0     3   -0.030120
C->N                     DissipationState_Repeated                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     DissipationState_Strong                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     DissipationState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     ExpansionOn                                  0.064928     0.011479    -0.022594      3     2     1    0.017938
C->N                     ExpansionState_Absent                       -0.064928    -0.011479     0.022594      3     1     2   -0.017938
C->N                     ExpansionState_Climactic                    -0.069227    -0.329437    -0.305989      3     0     3   -0.234884
C->N                     ExpansionState_Failed                        0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     ExpansionState_Local                         0.039090     0.097575     0.105065      3     3     0    0.080577
C->N                     ExpansionState_Strong                        0.098745     0.314004     0.240934      3     3     0    0.217894
C->N                     ExpansionState_Unknown                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     FamilyCRunLengthSoFar                       -0.091406     0.284029    -0.106944      3     1     2    0.028560
C->N                     FamilyCTotalRunLength                       -0.147066     0.261678    -0.148492      3     1     2   -0.011293
C->N                     ParticipationState_Climactic                 0.023823     0.169543    -0.238302      3     2     1   -0.014979
C->N                     ParticipationState_Falling                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     ParticipationState_Normal                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     ParticipationState_Peak                     -0.023823    -0.169543     0.238302      3     1     2    0.014979
C->N                     ParticipationState_Rising                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     ParticipationState_Silent                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->N                     PositionInRun_First                         -0.088539    -0.127805    -0.154351      3     0     3   -0.123565
C->N                     PositionInRun_Last                          -0.082375    -0.038168    -0.154351      3     0     3   -0.091631
C->N                     PositionInRun_Middle                        -0.055126     0.259716    -0.012304      3     1     2    0.064095
C->N                     PositionInRun_Only                           0.161693    -0.039855     0.258772      3     2     1    0.126870
C->N                     Prev10AcceptedCount                          0.026489     0.218378     0.069395      3     3     0    0.104754
C->N                     Prev10ClimacticCount                         0.174163     0.080456     0.100395      3     3     0    0.118338
C->N                     Prev10CompressedCount                       -0.016478    -0.214714    -0.068864      3     0     3   -0.100018
C->N                     Prev10DissipatingCount                       0.028899     0.161186     0.020147      3     3     0    0.070078
C->N                     Prev10Dominance                              0.030969     0.244893     0.067112      3     3     0    0.114325
C->N                     Prev10ExpandingCount                         0.024399    -0.121886     0.129009      3     2     1    0.010508
C->N                     Prev10NetAcceptance                          0.095836     0.108311     0.136775      3     3     0    0.113641
C->N                     Prev10PeakCount                             -0.094587     0.080531    -0.099604      3     1     2   -0.037887
C->N                     Prev20AcceptedCount                          0.012916     0.145622     0.030844      3     3     0    0.063127
C->N                     Prev20ClimacticCount                         0.252514    -0.026940     0.161121      3     2     1    0.128898
C->N                     Prev20CompressedCount                        0.000120    -0.076082    -0.034620      3     1     2   -0.036861
C->N                     Prev20DissipatingCount                       0.047346    -0.058454    -0.043592      3     1     2   -0.018233
C->N                     Prev20Dominance                              0.026773     0.072096     0.008553      3     3     0    0.035807
C->N                     Prev20ExpandingCount                         0.113629    -0.074002     0.184257      3     2     1    0.074628
C->N                     Prev20NetAcceptance                         -0.031741     0.208647    -0.081678      3     1     2    0.031742
C->N                     Prev20PeakCount                              0.050212    -0.122851     0.126617      3     2     1    0.017992
C->N                     Prev5AcceptedCount                          -0.006923     0.045046    -0.023976      3     1     2    0.004716
C->N                     Prev5ClimacticCount                          0.108110     0.010032    -0.092763      3     2     1    0.008460
C->N                     Prev5CompressedCount                         0.009763    -0.084976     0.056433      3     2     1   -0.006260
C->N                     Prev5DissipatingCount                        0.023435     0.059049    -0.078060      3     2     1    0.001475
C->N                     Prev5Dominance                               0.003358     0.080124    -0.068851      3     2     1    0.004877
C->N                     Prev5ExpandingCount                         -0.032310    -0.197179     0.074456      3     1     2   -0.051678
C->N                     Prev5NetAcceptance                           0.091057     0.021018     0.096788      3     3     0    0.069621
C->N                     Prev5PeakCount                              -0.123834     0.018742    -0.137795      3     1     2   -0.080962
C->N                     VolumePolarity_Black                         0.050272     0.247296     0.101391      3     3     0    0.132986
C->N                     VolumePolarity_Neutral                      -0.025941     0.000000     0.000000      3     0     1   -0.008647
C->N                     VolumePolarity_Red                          -0.044390    -0.247296    -0.101391      3     0     3   -0.131026
C->C_Persist             AcceptanceState_Accepted                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             AcceptanceState_Contained                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             AcceptanceState_Rejected                     0.000000     0.000000     0.000000      0     0     0    0.000000
