SurfaceCell,XBin,YBin,XIndex,YIndex,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,WeeklyPositiveFraction,WeeklyMedianOfMeans,NeighborCount,NeighborMeanOfMeans,NeighborWeightedMean,NeighborMedianOfMeans,NeighborPositiveMeanFraction,NeighborMeanTStat,NeighborMeanHitRate,IsolationPenalty,CoherenceScore
XQ3|YQ1,XQ3,YQ1,3,1,73.0,10.743150684931509,0.5,2.257463023600308,0.5068493150684932,1.0,8.476851851851851,4,0.44565973000014936,0.4412280701754385,0.5333066394874781,0.75,0.33175182009802634,0.477452287083912,10.209844045444031,15.024303776169866
XQ5|YQ5,XQ5,YQ5,5,5,177.0,2.077683615819209,1.5,1.9691720178954748,0.559322033898305,0.8571428571428571,1.807692307692308,3,0.20479427468928071,0.20175438596491227,0.1029411764705882,0.6666666666666666,0.1516024521574968,0.5199742749884089,1.872889341129928,4.08182893206799
XQ2|YQ1,XQ2,YQ1,2,1,30.0,0.9083333333333332,-0.875,0.5447725110483548,0.4333333333333333,0.5,0.5868055555555557,4,3.286677336762482,2.081766917293233,1.374626221011363,0.75,1.0992866467106857,0.5013631901796509,0.0,3.939866148459917
XQ1|YQ2,XQ1,YQ2,1,2,149.0,2.454697986577181,0.5,2.3820229208978696,0.5302013422818792,1.0,0.6468253968253969,4,-0.7968160731812048,-0.6176844783715013,-0.26779881302907615,0.25,-0.6891314430994017,0.43395442277021223,2.7224967996062572,3.614747300714834
XQ4|YQ1,XQ4,YQ1,4,1,52.0,-0.1923076923076923,-1.375,-0.169018305234599,0.4423076923076923,0.5,0.3090111642743222,5,2.329065092246533,2.471751412429379,0.7720588235294118,0.8,0.5983104328872378,0.47237461054727553,0.0,2.5825334935389783
XQ3|YQ2,XQ3,YQ2,3,2,101.0,0.2945544554455445,-0.25,0.2649764361596178,0.4851485148514851,0.6666666666666666,2.208333333333333,7,1.5117264593056083,1.3858490566037738,-0.1899038461538461,0.42857142857142855,0.28637285217775293,0.48491581479409634,0.0,2.523983433861356
XQ1|YQ1,XQ1,YQ1,1,1,209.0,-0.3456937799043062,0.0,-0.5073157938150521,0.4832535885167464,0.5,-0.1286651234567901,2,1.6815156599552572,2.195530726256983,1.6815156599552572,1.0,1.4633977159731122,0.4817673378076063,0.0,2.4827168654480993
XQ4|YQ2,XQ4,YQ2,4,2,102.0,0.7720588235294118,0.75,0.6862766384187318,0.5490196078431373,0.6666666666666666,0.55,8,1.1013748214359775,1.1234290843806105,-0.301510989010989,0.375,0.08078009254765697,0.4683062713244036,0.0,2.439610968580725
XQ5|YQ2,XQ5,YQ2,5,2,34.0,1.0514705882352942,-0.25,0.5648848102802444,0.4117647058823529,1.0,0.895,5,-0.3809533964487525,-0.2672413793103448,-0.4107142857142857,0.2,-0.2329008883797805,0.4864495566353152,1.318711967545639,2.0106536134654536
XQ5|YQ4,XQ5,YQ4,5,4,69.0,0.5289855072463768,1.25,0.3749906543768654,0.5217391304347826,0.5,0.4246794871794872,5,0.17889438201685665,0.5072815533980582,-0.0175438596491228,0.4,0.22985493778615546,0.5258670604727171,0.02170395384831858,1.6005922778594472
