Metric,Value
entry_count,364.0
instrument_count,3.0
instrument_positive_fraction,0.6666666666666666
instrument_median_policy_mean,0.15092549494710536
best_instrument,ES
best_policy_mean,0.7401852690212744
worst_instrument,6E
worst_policy_mean,-0.2710588459858744
