APVA Destination Robustness Study v0.1 - Aggregate
================================================================================================
Instrument: Aggregate
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv, .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv, .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Destination event count: 868

1. Baseline Signature Table
DestinationFamily | Signal | Horizon | EffectSize | ReplicationCount | Direction | Rank
ReassertionProcessing | PolarityFlipFlag | t-2 | -0.1129 | 1 | Negative | 22
ReassertionProcessing | RangeRelativeToPrevious | t-5 | -0.0905 | 1 | Negative | 23
ReassertionProcessing | PolarityFlipFlag | t-3 | 0.0890 | 1 | Positive | 24
ReassertionProcessing | EfficiencyRatio | t-1 | -0.0885 | 1 | Negative | 25
ReassertionProcessing | VolumeRelativeToPrevious | t-2 | -0.0884 | 1 | Negative | 26
ReassertionProcessing | PolarityFlipFlag | t-1 | 0.0856 | 1 | Positive | 27
ReassertionProcessing | EfficiencyRatio | t-3 | 0.0748 | 0 | Positive | 28
ReassertionProcessing | TrueRangeRelativeToPrevious | t-5 | -0.0698 | 1 | Negative | 29
ReassertionProcessing | MemoryStrength | t-3 | -0.0675 | 0 | Negative | 30
ReassertionProcessing | VolumeRelativeToPrevious | t-3 | -0.0654 | 1 | Negative | 31
ReassertionProcessing | CloseLocation | t-3 | -0.0652 | 1 | Negative | 32
ReassertionProcessing | PolarityFlipFlag | t-5 | -0.0535 | 1 | Negative | 33
ReassertionProcessing | BranchEntropy | t-3 | 0.0362 | 0 | Positive | 34
ReassertionProcessing | BodyRelativeToPrevious | t-2 | -0.0286 | 1 | Negative | 35
ReassertionProcessing | CloseLocation | t-5 | 0.0260 | 0 | Positive | 36
ReassertionProcessing | MemoryStrength | t-2 | -0.0239 | 0 | Negative | 37
ReassertionProcessing | BranchEntropy | t-2 | 0.0222 | 0 | Positive | 38
ReassertionProcessing | EfficiencyRatio | t-5 | -0.0220 | 0 | Negative | 39
ReassertionProcessing | BodyRelativeToPrevious | t-3 | 0.0148 | 1 | Positive | 40
ReassertionProcessing | CloseLocation | t-1 | -0.0114 | 0 | Negative | 41
ReassertionProcessing | BodyRelativeToPrevious | t-5 | -0.0093 | 0 | Negative | 42
ReassertionProcessing | TrueRangeRelativeToPrevious | t-2 | 0.0012 | 0 | Positive | 43
ReassertionProcessing | RangeRelativeToPrevious | t-2 | -0.0000 | 0 | Negative | 44
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.7991 | 3 | Positive | 1
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.7902 | 3 | Positive | 2
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1595 | 3 | Positive | 3
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.0896 | 2 | Positive | 4
RecoveryResolution | EfficiencyRatio | t-1 | 0.7428 | 2 | Positive | 5
RecoveryResolution | VolumeRelativeToPrevious | t-1 | 0.5824 | 3 | Positive | 6
RecoveryResolution | MemoryStrength | t-3 | 0.5408 | 2 | Positive | 7
RecoveryResolution | VolumeRelativeToSessionMean | t-1 | 0.5280 | 2 | Positive | 8
RecoveryResolution | BranchEntropy | t-3 | -0.4762 | 2 | Negative | 9
RecoveryResolution | BranchEntropy | t-5 | 0.4719 | 1 | Positive | 10
RecoveryResolution | RangeRelativeToPrevious | t-2 | -0.4380 | 3 | Negative | 11
RecoveryResolution | TrueRangeRelativeToPrevious | t-2 | -0.4118 | 3 | Negative | 12
RecoveryResolution | BodyRelativeToPrevious | t-2 | -0.3489 | 3 | Negative | 13
RecoveryResolution | VolumeRelativeToSessionMean | t-2 | -0.2988 | 2 | Negative | 14
RecoveryResolution | TrueRangeRelativeToPrevious | t-5 | -0.2739 | 2 | Negative | 15
RecoveryResolution | EfficiencyRatio | t-3 | -0.2583 | 2 | Negative | 16
RecoveryResolution | BranchEntropy | t-2 | -0.2558 | 2 | Negative | 17
RecoveryResolution | RangeRelativeToPrevious | t-5 | -0.2527 | 2 | Negative | 18
RecoveryResolution | MemoryStrength | t-5 | -0.2427 | 2 | Negative | 19
RecoveryResolution | MemoryStrength | t-2 | 0.2386 | 2 | Positive | 20
RecoveryResolution | EfficiencyRatio | t-5 | 0.2386 | 1 | Positive | 21
RecoveryResolution | VolumeRelativeToSessionMean | t-3 | -0.2311 | 1 | Negative | 22
RecoveryResolution | EfficiencyRatio | t-2 | -0.2305 | 1 | Negative | 23
RecoveryResolution | PolarityFlipFlag | t-1 | -0.2163 | 1 | Negative | 24
RecoveryResolution | VolumeRelativeToSessionMean | t-5 | -0.2139 | 1 | Negative | 25
RecoveryResolution | CloseLocation | t-2 | 0.2033 | 2 | Positive | 26
RecoveryResolution | VolumeRelativeToRollingMean | t-3 | -0.1424 | 1 | Negative | 27
RecoveryResolution | BodyRelativeToPrevious | t-3 | -0.1382 | 2 | Negative | 28
RecoveryResolution | VolumeRelativeToRollingMean | t-2 | -0.1348 | 1 | Negative | 29
RecoveryResolution | RangeRelativeToPrevious | t-3 | -0.1268 | 2 | Negative | 30
RecoveryResolution | TrueRangeRelativeToPrevious | t-3 | -0.1202 | 2 | Negative | 31
RecoveryResolution | VolumeRelativeToPrevious | t-3 | -0.1125 | 1 | Negative | 32
RecoveryResolution | VolumeRelativeToPrevious | t-5 | 0.0712 | 1 | Positive | 33
RecoveryResolution | PolarityFlipFlag | t-3 | -0.0612 | 1 | Negative | 34
RecoveryResolution | CloseLocation | t-5 | 0.0492 | 1 | Positive | 35
RecoveryResolution | CloseLocation | t-1 | -0.0464 | 1 | Negative | 36
RecoveryResolution | CloseLocation | t-3 | 0.0202 | 1 | Positive | 37
RecoveryResolution | VolumeRelativeToRollingMean | t-5 | 0.0157 | 1 | Positive | 38
RecoveryResolution | PolarityFlipFlag | t-2 | 0.0113 | 2 | Positive | 39
RecoveryResolution | MemoryStrength | t-1 | -0.0106 | 0 | Negative | 40
RecoveryResolution | VolumeRelativeToPrevious | t-2 | -0.0104 | 2 | Negative | 41
RecoveryResolution | PolarityFlipFlag | t-5 | -0.0079 | 1 | Negative | 42
RecoveryResolution | BodyRelativeToPrevious | t-5 | -0.0045 | 1 | Negative | 43
RecoveryResolution | BranchEntropy | t-1 | 0.0024 | 0 | Positive | 44

2. Sample Sufficiency Table
DestinationFamily | Count | Count_6E | Count_CL | Count_NQ | MinInstrumentCount | MaxInstrumentShare | EffectiveInstrumentCount | SampleClass
CompressionProcessing | 146 | 134 | 7 | 5 | 5 | 91.78% | 3 | AdequateSample
MixedStructure | 315 | 278 | 20 | 17 | 17 | 88.25% | 3 | AdequateSample
ReassertionProcessing | 319 | 263 | 31 | 25 | 25 | 82.45% | 3 | AdequateSample
RecoveryResolution | 26 | 23 | 1 | 2 | 1 | 88.46% | 3 | MarginalSample
ExhaustionPersistence | 51 | 41 | 4 | 6 | 4 | 80.39% | 3 | MarginalSample
ConstructiveEmergence | 11 | 8 | 1 | 2 | 1 | 72.73% | 3 | SparseSample
DestructiveRotation | 0 | 0 | 0 | 0 | 0 | 0.00% | 0 | SparseSample
DecayToNeutral | 0 | 0 | 0 | 0 | 0 | 0.00% | 0 | SparseSample

3. Leave-One-Instrument-Out Table
DestinationFamily | Signal | Horizon | FullEffect | EffectWithout6E | EffectWithoutCL | EffectWithoutNQ | DirectionStable | MaterialStable
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.7991 | 3.3071 | 1.7693 | 1.7296 | true | true
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.7902 | 3.3037 | 1.7623 | 1.7177 | true | true
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1595 | 1.4820 | 1.1645 | 1.1708 | true | true
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.0896 | 1.1215 | 1.1421 | 1.1383 | true | true
RecoveryResolution | EfficiencyRatio | t-1 | 0.7428 | 0.5337 | 0.7664 | 0.7404 | true | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5878 | 1.9142 | 1.6751 | 1.5057 | true | true
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.5025 | 1.9155 | 1.5682 | 1.4193 | true | true
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3300 | 1.1824 | 1.3243 | 1.3767 | true | true
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.1362 | 0.8264 | 1.1423 | 1.2812 | true | true
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7579 | 1.3142 | 0.7308 | 0.7257 | true | true
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8190 | -0.8759 | -0.8257 | -0.8113 | true | true
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5857 | -0.5766 | -0.5976 | -0.5784 | true | true
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5622 | -0.5775 | -0.5704 | -0.5534 | true | true
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4263 | 0.5465 | 0.4234 | 0.4295 | true | true
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2993 | 0.3830 | 0.3015 | 0.2915 | true | true
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2763 | 0.3802 | 0.2772 | 0.2671 | true | true
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4399 | 0.3846 | 0.4435 | 0.4342 | true | true

4. Instrument Pair Table
DestinationFamily | Signal | Horizon | Effect_6E_CL | Effect_6E_NQ | Effect_CL_NQ | DirectionAgreement | MaterialAgreement
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.7296 | 1.7693 | 3.3071 | true | true
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.7177 | 1.7623 | 3.3037 | true | true
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1708 | 1.1645 | 1.4820 | true | true
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.1383 | 1.1421 | 1.1215 | true | true
RecoveryResolution | EfficiencyRatio | t-1 | 0.7404 | 0.7664 | 0.5337 | true | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5057 | 1.6751 | 1.9142 | true | true
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.4193 | 1.5682 | 1.9155 | true | true
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3767 | 1.3243 | 1.1824 | true | true
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.2812 | 1.1423 | 0.8264 | true | true
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7257 | 0.7308 | 1.3142 | true | true
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8113 | -0.8257 | -0.8759 | true | true
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5784 | -0.5976 | -0.5766 | true | true
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5534 | -0.5704 | -0.5775 | true | true
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4295 | 0.4234 | 0.5465 | true | true
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2915 | 0.3015 | 0.3830 | true | true
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2671 | 0.2772 | 0.3802 | true | true
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4342 | 0.4435 | 0.3846 | true | true

5. Bootstrap Stability Table
DestinationFamily | Signal | Horizon | MeanEffect | MedianEffect | StdDevEffect | Lower5 | Upper95 | SignStabilityPercent | MaterialStabilityPercent
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.8330 | 1.8112 | 0.2456 | 1.4423 | 2.2709 | 100.00% | 100.00%
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.8150 | 1.7779 | 0.2829 | 1.4172 | 2.2979 | 100.00% | 100.00%
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.2548 | 1.2401 | 0.1829 | 0.9999 | 1.5891 | 100.00% | 100.00%
RecoveryResolution | BodyRelativeToPrevious | t-1 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.00% | 0.00%
RecoveryResolution | EfficiencyRatio | t-1 | 0.7374 | 0.7292 | 0.1932 | 0.4355 | 1.0722 | 100.00% | 100.00%
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.6239 | 1.6235 | 0.1465 | 1.4040 | 1.8711 | 100.00% | 100.00%
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.5161 | 1.5187 | 0.1373 | 1.3156 | 1.7491 | 100.00% | 100.00%
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3416 | 1.3362 | 0.1066 | 1.1553 | 1.5038 | 100.00% | 100.00%
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.1511 | 1.1606 | 0.1195 | 0.9536 | 1.3419 | 100.00% | 100.00%
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7639 | 0.7569 | 0.1186 | 0.5829 | 0.9654 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8197 | -0.8229 | 0.0409 | -0.8826 | -0.7479 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5868 | -0.5861 | 0.0431 | -0.6540 | -0.5100 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5623 | -0.5598 | 0.0390 | -0.6311 | -0.5028 | 100.00% | 100.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4345 | 0.4317 | 0.0474 | 0.3603 | 0.5205 | 100.00% | 100.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 0.3048 | 0.3049 | 0.0520 | 0.2259 | 0.3822 | 100.00% | 84.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2750 | 0.2780 | 0.0542 | 0.1808 | 0.3517 | 100.00% | 68.50%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4469 | 0.4495 | 0.0686 | 0.3309 | 0.5588 | 100.00% | 99.50%

6. Downsample Stability Table
DestinationFamily | Signal | Horizon | DownsampleN | MeanEffect | StdDevEffect | SignStabilityPercent | MaterialStabilityPercent
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 25 | -0.8232 | 0.1096 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 50 | -0.8337 | 0.0916 | 100.00% | 100.00%
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | 100 | -0.8206 | 0.0588 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 25 | -0.5953 | 0.1393 | 100.00% | 99.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 50 | -0.5954 | 0.0971 | 100.00% | 100.00%
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | 100 | -0.5958 | 0.0595 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 25 | -0.6009 | 0.1325 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 50 | -0.5741 | 0.0995 | 100.00% | 100.00%
ReassertionProcessing | RangeRelativeToPrevious | t-1 | 100 | -0.5665 | 0.0616 | 100.00% | 100.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 25 | 0.4954 | 0.1509 | 99.00% | 95.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 50 | 0.4664 | 0.1268 | 100.00% | 96.00%
MixedStructure | VolumeRelativeToRollingMean | t-3 | 100 | 0.4460 | 0.0584 | 100.00% | 100.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 25 | 0.2902 | 0.1840 | 94.00% | 65.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 50 | 0.2986 | 0.1275 | 99.00% | 66.00%
MixedStructure | RangeRelativeToPrevious | t-3 | 100 | 0.2873 | 0.0829 | 100.00% | 71.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 25 | 0.2451 | 0.2100 | 84.00% | 54.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 50 | 0.2817 | 0.1245 | 99.00% | 61.00%
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 100 | 0.2690 | 0.0878 | 99.00% | 63.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 25 | 0.4613 | 0.1756 | 99.00% | 91.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 50 | 0.4342 | 0.0902 | 100.00% | 98.00%
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 100 | 0.4359 | 0.0502 | 100.00% | 100.00%

7. Jackknife Table
DestinationFamily | Signal | Horizon | MeanEffect | MinEffect | MaxEffect | SignStabilityPercent | MaterialStabilityPercent
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.8008 | 1.7538 | 1.9491 | 100.00% | 100.00%
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.7917 | 1.7461 | 1.9431 | 100.00% | 100.00%
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1662 | 1.1089 | 1.4123 | 100.00% | 100.00%
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.0911 | 1.0286 | 1.1557 | 100.00% | 100.00%
RecoveryResolution | EfficiencyRatio | t-1 | 0.7433 | 0.7020 | 0.8365 | 100.00% | 100.00%
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5885 | 1.5624 | 1.6632 | 100.00% | 100.00%
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.5031 | 1.4772 | 1.5644 | 100.00% | 100.00%
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3305 | 1.3023 | 1.3670 | 100.00% | 100.00%
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.1366 | 1.1055 | 1.1785 | 100.00% | 100.00%
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7580 | 0.7369 | 0.8119 | 100.00% | 100.00%

8. Outlier Sensitivity Table
DestinationFamily | Signal | Horizon | OriginalEffect | TrimmedEffect | EffectChange | DirectionStable
RecoveryResolution | RangeRelativeToPrevious | t-1 | 1.7991 | 2.3793 | 0.5801 | true
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | 1.7902 | 2.3448 | 0.5546 | true
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | 1.1595 | 2.1606 | 1.0011 | true
RecoveryResolution | BodyRelativeToPrevious | t-1 | 1.0896 | 1.4060 | 0.3163 | true
RecoveryResolution | EfficiencyRatio | t-1 | 0.7428 | 0.8560 | 0.1132 | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | 1.5878 | 2.1301 | 0.5424 | true
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | 1.5025 | 2.0105 | 0.5079 | true
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | 1.3300 | 1.6805 | 0.3505 | true
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | 1.1362 | 1.9654 | 0.8292 | true
ExhaustionPersistence | EfficiencyRatio | t-1 | 0.7579 | 0.8854 | 0.1275 | true
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | -0.8190 | -1.1821 | -0.3631 | true
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | -0.5857 | -0.7158 | -0.1301 | true
ReassertionProcessing | RangeRelativeToPrevious | t-1 | -0.5622 | -0.6855 | -0.1233 | true
MixedStructure | VolumeRelativeToRollingMean | t-3 | 0.4263 | 0.6412 | 0.2149 | true
MixedStructure | RangeRelativeToPrevious | t-3 | 0.2993 | 0.3429 | 0.0436 | true
MixedStructure | TrueRangeRelativeToPrevious | t-3 | 0.2763 | 0.3193 | 0.0429 | true
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | 0.4399 | 0.7766 | 0.3367 | true

9. Horizon Stability Table
DestinationFamily | Signal | Effect_t1 | Effect_t2 | Effect_t3 | Effect_t5 | TemporalCoherence
CompressionProcessing | VolumeRelativeToRollingMean | 0.4399 | 0.2368 | 0.0972 | 0.0708 | true
ExhaustionPersistence | BodyRelativeToPrevious | 1.1362 | -0.3272 | -0.1383 | 0.0414 | true
ExhaustionPersistence | EfficiencyRatio | 0.7579 | -0.5334 | -0.2757 | 0.0690 | true
ExhaustionPersistence | RangeRelativeToPrevious | 1.5025 | -0.2164 | -0.2343 | -0.0750 | true
ExhaustionPersistence | TrueRangeRelativeToPrevious | 1.5878 | -0.2550 | -0.2160 | -0.0176 | true
ExhaustionPersistence | VolumeRelativeToRollingMean | 1.3300 | -0.1341 | -0.1027 | 0.0817 | true
MixedStructure | RangeRelativeToPrevious | -0.2205 | 0.0807 | 0.2993 | 0.1237 | true
MixedStructure | TrueRangeRelativeToPrevious | -0.1892 | 0.0719 | 0.2763 | 0.1034 | true
MixedStructure | VolumeRelativeToRollingMean | -0.2000 | 0.3618 | 0.4263 | 0.2101 | true
ReassertionProcessing | RangeRelativeToPrevious | -0.5622 | -0.0000 | -0.1435 | -0.0905 | true
ReassertionProcessing | TrueRangeRelativeToPrevious | -0.5857 | 0.0012 | -0.1354 | -0.0698 | true
ReassertionProcessing | VolumeRelativeToRollingMean | -0.8190 | -0.5447 | -0.5126 | -0.3681 | true
RecoveryResolution | BodyRelativeToPrevious | 1.0896 | -0.3489 | -0.1382 | -0.0045 | true
RecoveryResolution | EfficiencyRatio | 0.7428 | -0.2305 | -0.2583 | 0.2386 | true
RecoveryResolution | RangeRelativeToPrevious | 1.7991 | -0.4380 | -0.1268 | -0.2527 | true
RecoveryResolution | TrueRangeRelativeToPrevious | 1.7902 | -0.4118 | -0.1202 | -0.2739 | true
RecoveryResolution | VolumeRelativeToRollingMean | 1.1595 | -0.1348 | -0.1424 | 0.0157 | true

10. Signal Family Stability Table
DestinationFamily | SignalFamily | FamilyMeanEffect | FamilySignAgreement | FamilyMaterialCount
CompressionProcessing | RangeFamily | 0.0914 | 83.33% | 0
CompressionProcessing | VolumeFamily | 0.1248 | 75.00% | 1
CompressionProcessing | EfficiencyFamily | 0.0650 | 62.50% | 0
CompressionProcessing | GraphFamily | 0.0762 | 62.50% | 0
MixedStructure | RangeFamily | 0.1617 | 75.00% | 3
MixedStructure | VolumeFamily | 0.2131 | 75.00% | 4
MixedStructure | EfficiencyFamily | 0.0690 | 50.00% | 0
MixedStructure | GraphFamily | 0.0479 | 62.50% | 0
ReassertionProcessing | RangeFamily | 0.1643 | 83.33% | 3
ReassertionProcessing | VolumeFamily | 0.3178 | 100.00% | 5
ReassertionProcessing | EfficiencyFamily | 0.0746 | 62.50% | 0
ReassertionProcessing | GraphFamily | 0.0796 | 50.00% | 0
RecoveryResolution | RangeFamily | 0.5662 | 75.00% | 8
RecoveryResolution | VolumeFamily | 0.2917 | 58.33% | 4
RecoveryResolution | EfficiencyFamily | 0.2236 | 62.50% | 2
RecoveryResolution | GraphFamily | 0.2799 | 50.00% | 4
ExhaustionPersistence | RangeFamily | 0.4790 | 66.67% | 5
ExhaustionPersistence | VolumeFamily | 0.3812 | 66.67% | 4
ExhaustionPersistence | EfficiencyFamily | 0.2668 | 50.00% | 3
ExhaustionPersistence | GraphFamily | 0.1959 | 50.00% | 2
ConstructiveEmergence | RangeFamily | 0.2560 | 58.33% | 3
ConstructiveEmergence | VolumeFamily | 0.3486 | 66.67% | 7
ConstructiveEmergence | EfficiencyFamily | 0.1558 | 50.00% | 2
ConstructiveEmergence | GraphFamily | 0.2517 | 62.50% | 5
DestructiveRotation | RangeFamily | 0.0000 | 0.00% | 0
DestructiveRotation | VolumeFamily | 0.0000 | 0.00% | 0
DestructiveRotation | EfficiencyFamily | 0.0000 | 0.00% | 0
DestructiveRotation | GraphFamily | 0.0000 | 0.00% | 0
DecayToNeutral | RangeFamily | 0.0000 | 0.00% | 0
DecayToNeutral | VolumeFamily | 0.0000 | 0.00% | 0
DecayToNeutral | EfficiencyFamily | 0.0000 | 0.00% | 0
DecayToNeutral | GraphFamily | 0.0000 | 0.00% | 0

11. Robust Signature Table
DestinationFamily | Signal | Horizon | Classification | Reason
RecoveryResolution | RangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
RecoveryResolution | TrueRangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
RecoveryResolution | VolumeRelativeToRollingMean | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
RecoveryResolution | BodyRelativeToPrevious | t-1 | FragileSignature | LOO direction=True, material=True, bootstrap sign=0.00%, bootstrap material=0.00%, trim direction=True, replication=2
RecoveryResolution | EfficiencyRatio | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=2
ExhaustionPersistence | TrueRangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ExhaustionPersistence | RangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ExhaustionPersistence | VolumeRelativeToRollingMean | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ExhaustionPersistence | BodyRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ExhaustionPersistence | EfficiencyRatio | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ReassertionProcessing | VolumeRelativeToRollingMean | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ReassertionProcessing | TrueRangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
ReassertionProcessing | RangeRelativeToPrevious | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
MixedStructure | VolumeRelativeToRollingMean | t-3 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=100.00%, trim direction=True, replication=3
MixedStructure | RangeRelativeToPrevious | t-3 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=84.00%, trim direction=True, replication=2
MixedStructure | TrueRangeRelativeToPrevious | t-3 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=68.50%, trim direction=True, replication=2
CompressionProcessing | VolumeRelativeToRollingMean | t-1 | RobustSignature | LOO direction=True, material=True, bootstrap sign=100.00%, bootstrap material=99.50%, trim direction=True, replication=3

12. Destination Robustness Table
DestinationFamily | RobustnessScore | Classification | RobustSignatureCount | FragileSignatureCount | RejectedSignatureCount
ReassertionProcessing | 0.9333 | RobustDestination | 3 | 0 | 0
ExhaustionPersistence | 0.9167 | RobustDestination | 5 | 0 | 0
MixedStructure | 0.9069 | RobustDestination | 3 | 0 | 0
CompressionProcessing | 0.8658 | RobustDestination | 1 | 0 | 0
RecoveryResolution | 0.8167 | RobustDestination | 4 | 1 | 0
ConstructiveEmergence | 0.0000 | UnvalidatedDestination | 0 | 0 | 0
DestructiveRotation | 0.0000 | UnvalidatedDestination | 0 | 0 | 0
DecayToNeutral | 0.0000 | UnvalidatedDestination | 0 | 0 | 0

13. Study 76 Reassessment Table
