DataScope,Analysis,ValidationMode,Regime,Instrument,Field,Count,PearsonCorrelation,SpearmanCorrelation
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,VolumeSMA,61,-0.10040852250386699,-0.08639285093623468
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,RelativeVolume,61,-0.12664189789605038,-0.12992104618521316
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,VolumeZScore,61,-0.10652921731065514,-0.12164007245491967
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,SignedVolume,61,0.012125493267951495,-0.053375122344936396
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,UpVolume,61,-0.06650611152906793,-0.05993774260627953
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,DownVolume,61,-0.10298181782629379,-0.020542359578955675
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,FlatVolume,61,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,UpDownVolumeDelta,61,0.012125493267951495,-0.053375122344936396
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,SpyderDominantVolume,61,-0.10397272653673086,-0.09915935210377044
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,SpyderNonDominantVolume,61,-0.2220851400905695,-0.16600652225843204
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,SpyderDominantVolumeShare,61,-0.06586788324568814,0.020026153492032805
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2023 | 2023 observed regime,NQ,SpyderNonDominantVolumeShare,61,0.06586788324568811,-0.020026153492032805
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,Volume,44,-0.07335247574314961,0.03437727950833762
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,VolumeSMA,44,0.15629499231271274,0.015270898955149975
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,RelativeVolume,44,-0.08597370414507326,-0.01647836538416183
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,VolumeZScore,44,-0.05939419737393528,-0.10959533529207632
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,SignedVolume,44,-0.18037190765476516,-0.1280805224076476
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,UpVolume,44,-0.17877692442812315,-0.10494126285948639
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,DownVolume,44,0.10206615875271892,-0.07258246166995502
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,FlatVolume,44,0.2677510066245498,0.2844269502159802
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,UpDownVolumeDelta,44,-0.18037190765476516,-0.1280805224076476
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,SpyderDominantVolume,44,-0.1294148350213478,0.011861581979116492
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,SpyderNonDominantVolume,44,0.08909588538822999,0.18910169198511256
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,SpyderDominantVolumeShare,44,-0.25555602620679446,-0.17302216043258226
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,ES,SpyderNonDominantVolumeShare,44,0.25555602620679424,0.17302216043258226
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,Volume,39,-0.16265014798337815,-0.058853961823653905
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,VolumeSMA,39,-0.30387734921931325,-0.2960994659625281
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,RelativeVolume,39,-0.0981225691058566,0.09219437543014523
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,VolumeZScore,39,-0.0310954424809956,0.038117850922055635
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,SignedVolume,39,0.004146109517568162,-0.05519464813513656
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,UpVolume,39,-0.07780627390147823,-0.06676268042499284
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,DownVolume,39,-0.07885056339678012,0.06851870612182824
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,FlatVolume,39,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,UpDownVolumeDelta,39,0.004146109517568162,-0.05519464813513656
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,SpyderDominantVolume,39,-0.1335699094110381,-0.04421670706958453
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,SpyderNonDominantVolume,39,-0.12091331494657032,0.014840549958986994
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,SpyderDominantVolumeShare,39,0.061061905107880066,0.09920805999980346
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Reference,2024 | modern mixed regime,NQ,SpyderNonDominantVolumeShare,39,-0.061061905107880024,-0.09920805999980346
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,Volume,482,-0.006954932336904639,0.03404543825105304
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,VolumeSMA,482,-0.06030834251120376,-0.02328606066255597
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,RelativeVolume,482,0.014346285907603099,0.08381499767379955
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,VolumeZScore,482,0.03892117954667229,0.09024446337214656
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,SignedVolume,482,0.047418905814167245,0.05406304740269857
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,UpVolume,482,0.028052393837160034,0.06286903475414941
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,DownVolume,482,-0.04581529701593972,-0.04767030052323441
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,FlatVolume,482,0.0005303651746626759,0.0009682486740142809
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,UpDownVolumeDelta,482,0.047418905814167245,0.05406304740269857
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,SpyderDominantVolume,482,-0.0019463954972368661,0.04237658373731328
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,SpyderNonDominantVolume,482,-0.01598043354197984,0.010974929030606153
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,SpyderDominantVolumeShare,482,0.021942536587246077,0.04068920142778437
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,All,SpyderNonDominantVolumeShare,482,-0.021942536587246084,-0.04068920142778437
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,Volume,204,0.03149862454075436,0.09048948480119176
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,VolumeSMA,204,-0.058630905004284334,-0.06427861451796056
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,RelativeVolume,204,0.08835028870864664,0.1348381018961695
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,VolumeZScore,204,0.1425460637587562,0.13063619937078771
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,SignedVolume,204,0.09927137052537963,0.13365630862988306
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,UpVolume,204,0.08613421770237216,0.1423963685324517
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,DownVolume,204,-0.06775921301478534,-0.09954237709127794
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,FlatVolume,204,0.011149007720113353,-0.00929178439982445
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,UpDownVolumeDelta,204,0.09927137052537963,0.13365630862988306
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,SpyderDominantVolume,204,0.038553498968857416,0.09506325846699452
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,SpyderNonDominantVolume,204,0.01280917763819174,0.03046876070083528
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,SpyderDominantVolumeShare,204,0.0537320940646229,0.0214950097559949
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,ES,SpyderNonDominantVolumeShare,204,-0.05373209406462292,-0.0214950097559949
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,Volume,278,-0.029197666106020096,0.0026994847950577044
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,VolumeSMA,278,-0.04943086717294792,-0.031472563800917584
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,RelativeVolume,278,-0.03104558072057549,0.051080342490221524
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,VolumeZScore,278,-0.014381529069174422,0.06127574728300756
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,SignedVolume,278,-0.011083412134151463,-0.022684433937852327
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,UpVolume,278,-0.027782144336683794,-0.00299141864853938
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,DownVolume,278,-0.009854876602258,-0.0025456382794826625
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,FlatVolume,278,0.024890097287222007,0.014539855077883008
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,UpDownVolumeDelta,278,-0.011083412134151463,-0.022684433937852327
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,SpyderDominantVolume,278,-0.020602222396478,0.017771357961823452
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,SpyderNonDominantVolume,278,-0.038519743708438664,-0.0006029393433027022
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,SpyderDominantVolumeShare,278,0.010768440337289822,0.05433770410480892
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,All,NQ,SpyderNonDominantVolumeShare,278,-0.010768440337289844,-0.05433770410480892
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,Volume,39,0.1230862481247667,0.09501131218033967
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,VolumeSMA,39,-0.13829120378167176,-0.14337886384525114
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,RelativeVolume,39,0.35962917576295167,0.27073660994824644
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,VolumeZScore,39,0.31656732449396296,0.24700913177300693
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,SignedVolume,39,0.14393183229339312,0.19087974397221427
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,UpVolume,39,0.21559037655215213,0.1898531630640923
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,DownVolume,39,-0.04929780091265445,-0.06749135531428849
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,FlatVolume,39,-0.08314099539954799,-0.20602631451417683
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,UpDownVolumeDelta,39,0.14393183229339312,0.19087974397221427
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,SpyderDominantVolume,39,0.12524058334634933,0.09825609552054339
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,SpyderNonDominantVolume,39,0.07303948254911273,0.012474661454662611
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,SpyderDominantVolumeShare,39,0.10042063970320096,0.042551118254274094
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,ES,SpyderNonDominantVolumeShare,39,-0.10042063970320092,-0.042551118254274094
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,Volume,32,0.05182283487816958,0.07222234318232763
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,VolumeSMA,32,-0.15684157468798798,-0.17972465451765932
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,RelativeVolume,32,0.12670404015764022,0.22811916580607322
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,VolumeZScore,32,0.25203493452162196,0.25157757394969377
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,SignedVolume,32,0.09436688027700435,0.03398698502697771
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,UpVolume,32,0.15703121147458446,0.03782796890443422
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,DownVolume,32,-0.03766189650398095,-0.025256644327216655
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,FlatVolume,32,-0.03566717749788097,0.029405759240846627
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,UpDownVolumeDelta,32,0.09436688027700435,0.03398698502697771
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,SpyderDominantVolume,32,0.05172684946211298,0.13373139760615144
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,SpyderNonDominantVolume,32,0.04966806592559833,0.016993492513488855
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,SpyderDominantVolumeShare,32,0.15549562214719886,0.17999855215765853
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2016 | 2016 observed regime,NQ,SpyderNonDominantVolumeShare,32,-0.1554956221471989,-0.17999855215765853
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,Volume,38,0.036902262760486845,0.07485904583185722
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,VolumeSMA,38,-0.1317029658996534,-0.09768995717060547
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,RelativeVolume,38,0.08555621701188644,0.1415955558989675
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,VolumeZScore,38,-0.0003332413205491067,0.018111059475449325
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,SignedVolume,38,0.18909674518380737,0.5022802176560501
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,UpVolume,38,0.13237280676792018,0.47558652883753794
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,DownVolume,38,-0.16478917388389544,-0.4873928637898208
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,FlatVolume,38,0.11465537372470921,0.03543886476799036
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,UpDownVolumeDelta,38,0.18909674518380737,0.5022802176560501
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,SpyderDominantVolume,38,0.04526465220826649,0.06970013798127468
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,SpyderNonDominantVolume,38,0.0187627482501349,-0.09562537039965457
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,SpyderDominantVolumeShare,38,0.14172055165491132,-0.028263973120976633
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,ES,SpyderNonDominantVolumeShare,38,-0.14172055165491118,0.028263973120976633
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,Volume,123,-0.021124943458317905,-0.09357263059869148
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,VolumeSMA,123,-0.029249851342906658,-0.02278321472105173
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,RelativeVolume,123,-0.036956399023143925,-0.06613109046277332
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,VolumeZScore,123,-0.08378393826819855,-0.037371098569389805
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,SignedVolume,123,-0.13058148008781184,-0.0049997718585978925
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,UpVolume,123,-0.118514858201327,-0.004114448094873344
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,DownVolume,123,0.07826474593082086,-0.06462709598061726
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,FlatVolume,123,0.054209083742170386,0.0324558424963284
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,UpDownVolumeDelta,123,-0.13058148008781184,-0.0049997718585978925
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,SpyderDominantVolume,123,0.027822582046531874,-0.0918220797239687
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,SpyderNonDominantVolume,123,-0.08191323673483467,-0.08315143365074576
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,SpyderDominantVolumeShare,123,-0.00895652312311028,0.005920553980050997
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2017 | 2017 observed regime,NQ,SpyderNonDominantVolumeShare,123,0.00895652312311025,-0.005920553980050997
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,Volume,41,0.1084455868153412,0.1472064093811359
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,VolumeSMA,41,-0.09166779608345581,-0.06208765273719533
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,RelativeVolume,41,0.19086417702844297,0.11051427045746191
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,VolumeZScore,41,0.25035219399179903,0.042997232008410304
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,SignedVolume,41,-0.001546943295336384,-0.06322882625065215
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,UpVolume,41,0.05695468868065423,-0.05037306441674199
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,DownVolume,41,0.0765677381834137,0.13730680129511275
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,FlatVolume,41,-0.0896364774325944,-0.03190133570322122
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,UpDownVolumeDelta,41,-0.001546943295336384,-0.06322882625065215
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,SpyderDominantVolume,41,0.125447763481638,0.23083646349118037
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,SpyderNonDominantVolume,41,0.022993841417597874,0.07951422945750827
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,SpyderDominantVolumeShare,41,0.25524017787140213,0.2543075592125216
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,ES,SpyderNonDominantVolumeShare,41,-0.25524017787140224,-0.2543075592125216
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,Volume,33,0.2221196161831872,0.05285166591309365
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,VolumeSMA,33,-0.13123201530790016,-0.19417969659842318
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,RelativeVolume,33,0.3045650421073412,0.3072421211466868
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,VolumeZScore,33,0.16416907075919182,0.21675873108661192
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,SignedVolume,33,-0.11877513505896214,-0.027262093493146407
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,UpVolume,33,0.016220496273239196,-0.013945538529625262
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,DownVolume,33,0.19245353336473198,0.01817722203474143
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,FlatVolume,33,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,UpDownVolumeDelta,33,-0.11877513505896214,-0.027262093493146407
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,SpyderDominantVolume,33,0.20673884416083205,0.04465631265441773
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,SpyderNonDominantVolume,33,0.2008278799516825,0.04482356476173765
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,SpyderDominantVolumeShare,33,0.054627637415532955,-0.006021075863516997
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2019 | 2019 observed regime,NQ,SpyderNonDominantVolumeShare,33,-0.05462763741553298,0.006021075863516997
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,Volume,50,-0.0019644826413983247,0.0916020382686349
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,VolumeSMA,50,-0.012936577683104414,-0.05361484129634011
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,RelativeVolume,50,0.03990369630590093,0.13848497124077086
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,VolumeZScore,50,0.168722861067112,0.2951460949568929
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,SignedVolume,50,0.20472383708681519,0.20768295334720313
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,UpVolume,50,0.23158134765153696,0.2034672217699085
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,DownVolume,50,-0.1304044370059751,-0.13703503390501373
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,FlatVolume,50,-0.12537529339730186,-0.0375893744626794
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,UpDownVolumeDelta,50,0.20472383708681519,0.20768295334720313
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,SpyderDominantVolume,50,0.021929043081505038,0.05616334944764596
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,SpyderNonDominantVolume,50,-0.038952814017252,0.005866377253949321
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,SpyderDominantVolumeShare,50,0.06827788997049529,-0.00916548678236213
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,ES,SpyderNonDominantVolumeShare,50,-0.06827788997049533,0.00916548678236213
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,Volume,55,-0.13396400557181146,-0.1395882139507501
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,VolumeSMA,55,-0.110752902168974,-0.10604937479185167
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,RelativeVolume,55,-0.11059920925627294,-0.06758474500054482
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,VolumeZScore,55,-0.07639417034127058,-0.042810915643431924
