DataScope,Breakdown,ValidationMode,Regime,Instrument,Cohort,Field,Count,AvailableCount,Mean,Median,Std,Q25,Q75,PositiveFraction
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,SpyderDominantVolume,56,56,10806.289446576966,7533.5,10132.23622802949,4758.791176470625,15603.193152454774,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolume,56,56,5989.728410565898,4258.0607843137,6243.561872079707,2805.33653846155,7001.3406713165,0.9821428571428571
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,SpyderDominantVolumeShare,56,56,0.6251158875303572,0.5972972972999999,0.13381787018650945,0.5294117647,0.693473193475,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolumeShare,56,56,0.37488411246964287,0.40270270269999997,0.13381787018650942,0.306526806525,0.4705882353,0.9821428571428571
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolume,272,272,9307.613256629602,7191.56787330315,9196.401663181026,4441.63920454545,10807.78532608695,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,272,272,5083.7213021939315,4428.0539215686495,3962.318269382032,2784.645,6754.407967032999,0.9632352941176471
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,272,272,0.6176217461180147,0.57979626485,0.14685509827547646,0.52329192545,0.7103896104,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,272,272,0.3823782538819853,0.42020373515,0.14685509827547646,0.2896103896,0.47670807454999997,0.9632352941176471
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,SpyderDominantVolume,61,61,3442.769081549535,2419.7769230769,3896.008890746031,1561.4285714286,3668.4552845529,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,SpyderNonDominantVolume,61,61,1632.6571479586787,1512.1951219512,1025.1694212879688,939.1707317073,2166.2608695652,0.9672131147540983
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,SpyderDominantVolumeShare,61,61,0.6159001334442624,0.5957446809,0.13381951703511102,0.5307692308,0.6881188119,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,SpyderNonDominantVolumeShare,61,61,0.3840998665557377,0.4042553191,0.13381951703511102,0.3118811881,0.4692307692,0.9672131147540983
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolume,242,242,4012.399887776823,2860.3445735629502,4308.959908327746,1651.53146718145,4807.554817415725,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,242,242,2196.848046107479,1835.17739403455,1792.4801277868648,1011.9824515453499,2828.134273937875,0.9710743801652892
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,242,242,0.6104132143706611,0.5882352941,0.13562885236231956,0.52971188475,0.672619047625,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,242,242,0.3895867856293388,0.4117647059,0.13562885236231956,0.327380952375,0.47028811525,0.9710743801652892
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,SpyderDominantVolume,218,218,5849.319099471383,2429.0884615384502,12724.158415706763,262.595454545475,6224.43226600985,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,SpyderNonDominantVolume,218,218,3124.102918877244,1465.06408544725,6528.613812835524,195.874999999975,3682.696774193575,0.9724770642201835
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,SpyderDominantVolumeShare,218,218,0.6246710724256881,0.6,0.1396381152403805,0.5333333333,0.7053376906,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,SpyderNonDominantVolumeShare,218,218,0.37532892757431197,0.4,0.1396381152403805,0.2946623094,0.4666666667,0.9724770642201835
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,SpyderDominantVolume,919,919,4795.978857587032,2251.2405063291,8770.00696735177,280.61470588235,5737.54642857145,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,919,919,2521.629412271512,1290.0857142857,3776.5745824589917,94.23764705880001,3496.73846153845,0.956474428726877
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,919,919,0.622688233510555,0.6,0.14525377012183713,0.5263157895,0.7037037037,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,919,919,0.3773117664894451,0.4,0.14525377012183713,0.2962962963,0.4736842105,0.956474428726877
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,SpyderDominantVolume,87,87,12029.891332124145,7202.2857142857,18333.009022641174,4110.75,12655.73391812865,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,SpyderNonDominantVolume,87,87,6326.292575921834,4234.5,9372.024211085078,2425.2386363636497,6788.19088050315,0.9885057471264368
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,SpyderDominantVolumeShare,87,87,0.6247353379839081,0.6,0.12992247573050322,0.54772727275,0.6846590909,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,SpyderNonDominantVolumeShare,87,87,0.37526466201609193,0.4,0.12992247573050322,0.3153409091,0.45227272725,0.9885057471264368
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,SpyderDominantVolume,359,359,9512.073448654835,6130.7037037037,12153.839981390971,3394.9,10829.0343915344,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,359,359,4932.338807612575,3901.6,4925.699786705095,2049.7857142857,6101.5875,0.9387186629526463
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,359,359,0.6199477158877438,0.5833333333,0.1490646682327287,0.5208695651999999,0.7,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,359,359,0.3800522841122562,0.4166666667,0.1490646682327287,0.3,0.4791304348,0.9387186629526463
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,SpyderDominantVolume,131,131,1744.6642579386328,734.8529411765,2317.5133679534274,92.83566433565,2419.2501636661,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,SpyderNonDominantVolume,131,131,997.4578794659511,361.5238095238,1273.3615702532732,66.0,1592.9704657045,0.9618320610687023
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,SpyderDominantVolumeShare,131,131,0.6246283922458016,0.6,0.14622355456658725,0.52817893625,0.7129120878999999,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,SpyderNonDominantVolumeShare,131,131,0.3753716077541985,0.4,0.14622355456658725,0.2870879121,0.47182106375,0.9618320610687023
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolume,560,560,1772.6253608132074,634.7,2874.9736274124953,106.4625,2476.647326732675,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,560,560,976.192496329652,307.89106753814997,1326.2061819986873,56.083333333325,1547.25,0.9678571428571429
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,560,560,0.6244451010580357,0.6,0.14286416296176435,0.5317486702,0.7058823529,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,560,560,0.3755548989419643,0.4,0.14286416296176435,0.2941176471,0.4682513298,0.9678571428571429
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,SpyderDominantVolume,26,26,16804.610642947202,7030.666666666701,29459.258004120664,3508.5,11280.166666666675,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolume,26,26,7408.120126283566,3176.36666666665,15203.31279780714,1565.3095238095,5292.812499999975,0.9615384615384616
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,SpyderDominantVolumeShare,26,26,0.6760085564384616,0.65151515155,0.12374972151119809,0.6,0.744318181825,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolumeShare,26,26,0.3239914435615385,0.34848484845,0.1237497215111981,0.255681818175,0.4,0.9615384615384616
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolume,112,112,9178.678217400982,5025.0,12634.581322995484,2580.375,10142.775000000001,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,112,112,3906.723568313303,2678.5,4815.631721430397,1156.8125,5282.839285714275,0.8839285714285714
