DataScope,Breakdown,ValidationMode,Regime,Instrument,Cohort,Field,Count,AvailableCount,Mean,Median,Std,Q25,Q75,PositiveFraction
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,VolumeZScore,56,56,0.030130880233928563,-0.3927529678,1.1831735782052408,-0.7517689387000001,0.62432347455,0.35714285714285715
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,SignedVolume,56,56,-1641.3035714285713,0.0,22030.533001367687,-11087.75,12213.25,0.44642857142857145
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,UpVolume,56,56,7134.357142857143,0.0,10391.17384116937,0.0,12213.25,0.44642857142857145
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,DownVolume,56,56,8775.660714285714,0.0,15807.397483775276,0.0,11087.75,0.4642857142857143
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,FlatVolume,56,56,886.0,0.0,3248.3171195391174,0.0,0.0,0.08928571428571429
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,PriorSlope_Q3,UpDownVolumeDelta,56,56,-1641.3035714285713,0.0,22030.533001367687,-11087.75,12213.25,0.44642857142857145
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,Volume,272,272,14391.33455882353,12126.5,11233.951844579402,8242.25,17496.75,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,VolumeSMA,272,272,14926.76213235294,13905.55,5757.715365985103,10926.3625,18006.2625,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,RelativeVolume,272,272,0.9796739442830882,0.851861654,0.6522351055631621,0.6250813264,1.1819102838750002,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,VolumeZScore,272,272,-0.13662506962205884,-0.38219082595,0.9779604491086802,-0.782203413225,0.3803516049,0.375
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,SignedVolume,272,272,550.0625,233.5,17967.353457874986,-11117.0,11671.25,0.5
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,UpVolume,272,272,7081.0,233.5,10415.472457675896,0.0,11671.25,0.5
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,DownVolume,272,272,6530.9375,0.0,11023.216008977652,0.0,11117.0,0.4264705882352941
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,FlatVolume,272,272,779.3970588235294,0.0,3215.1598728234644,0.0,0.0,0.07352941176470588
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,ES,Base_NotPriorSlope_Q3,UpDownVolumeDelta,272,272,550.0625,233.5,17967.353457874986,-11117.0,11671.25,0.5
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,Volume,61,61,5075.426229508197,4137.0,4176.420698233582,2962.0,6194.0,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,VolumeSMA,61,61,5621.79180327869,4732.85,2283.3644132467543,3896.7,6972.35,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,RelativeVolume,61,61,0.9408035908065574,0.8067206864,0.9090038208465712,0.6124442816,1.0181083023,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,VolumeZScore,61,61,-0.38136417534098366,-0.487982657,0.9138046732907623,-0.9095446749,0.0313550594,0.2786885245901639
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,SignedVolume,61,61,1554.4426229508197,2971.0,6416.791284135164,-2411.0,4559.0,0.6229508196721312
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,UpVolume,61,61,3314.934426229508,2971.0,4172.1489142041755,0.0,4559.0,0.6229508196721312
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,DownVolume,61,61,1760.4918032786886,0.0,3449.9309491783115,0.0,2411.0,0.3770491803278688
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,FlatVolume,61,61,0.0,0.0,0.0,0.0,0.0,0.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,PriorSlope_Q3,UpDownVolumeDelta,61,61,1554.4426229508197,2971.0,6416.791284135164,-2411.0,4559.0,0.6229508196721312
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,Volume,242,242,6209.247933884298,5000.0,5168.420314988092,3113.5,7765.75,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,VolumeSMA,242,242,5821.951446280992,5463.825,2162.329759583028,4129.775,7240.4125,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,RelativeVolume,242,242,1.0980486345330578,0.81636880815,1.029776460706349,0.5998739148250001,1.2297178076500002,1.0
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,VolumeZScore,242,242,-0.12487069338099174,-0.4369322617,1.1288287085143283,-0.92131283535,0.42736118440000004,0.3512396694214876
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,SignedVolume,242,242,-872.6611570247934,-499.5,8039.78592286753,-5278.75,4448.5,0.4669421487603306
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,UpVolume,242,242,2662.5702479338843,0.0,4233.644349546527,0.0,4448.5,0.4669421487603306
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,DownVolume,242,242,3535.2314049586776,499.5,5273.584620654987,0.0,5278.75,0.5247933884297521
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,FlatVolume,242,242,11.446280991735538,0.0,155.9489197366383,0.0,0.0,0.008264462809917356
VolumeAvailableSubset,ByRegimeInstrument,Reference,2023 | 2023 observed regime,NQ,Base_NotPriorSlope_Q3,UpDownVolumeDelta,242,242,-872.6611570247934,-499.5,8039.78592286753,-5278.75,4448.5,0.4669421487603306
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,Volume,218,218,8973.422018348623,4197.0,18587.156569572904,505.0,10221.25,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,VolumeSMA,218,218,7387.868119266055,5668.35,6983.316818214155,1142.0125,11639.275000000001,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,RelativeVolume,218,218,1.0753240125018348,0.8690000067,1.0797746101124543,0.593324062975,1.15207734425,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,VolumeZScore,218,218,-0.04945216027752294,-0.30243721884999997,1.0663582855453138,-0.7936801129750001,0.32580654929999997,0.3669724770642202
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,SignedVolume,218,218,1220.711009174312,48.5,20519.089860969736,-2490.0,4398.5,0.5137614678899083
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,UpVolume,218,218,4939.894495412844,48.5,16215.942422721542,0.0,4398.5,0.5137614678899083
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,DownVolume,218,218,3719.183486238532,0.0,11007.369411766796,0.0,2490.0,0.43577981651376146
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,FlatVolume,218,218,314.3440366972477,0.0,1935.5732943672012,0.0,0.0,0.05045871559633028
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,PriorSlope_Q3,UpDownVolumeDelta,218,218,1220.711009174312,48.5,20519.089860969736,-2490.0,4398.5,0.5137614678899083
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,Volume,919,919,7317.6082698585415,4044.0,11462.28682849784,428.0,9586.0,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,VolumeSMA,919,919,7256.371762785637,5178.2,7257.2239724086185,508.95,11587.925,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,RelativeVolume,919,919,1.0147841343680086,0.8341979664,0.8206436725619466,0.5731090674,1.2271351087,1.0
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,VolumeZScore,919,919,-0.09560420276626769,-0.3405594018,1.0528856691329787,-0.81442381375,0.35427709139999997,0.3558215451577802
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,SignedVolume,919,919,-1004.3949945593035,0.0,13411.500471017936,-4144.5,3130.5,0.4689880304678999
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,UpVolume,919,919,2994.4733405875954,0.0,6905.261653899879,0.0,3130.5,0.4689880304678999
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,DownVolume,919,919,3998.868335146899,0.0,10402.43283495239,0.0,4144.5,0.45375408052230687
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,FlatVolume,919,919,324.26659412404786,0.0,2001.5554315645998,0.0,0.0,0.07725788900979326
VolumeAvailableSubset,AllAvailableRows,Spacing_10,All,All,Base_NotPriorSlope_Q3,UpDownVolumeDelta,919,919,-1004.3949945593035,0.0,13411.500471017936,-4144.5,3130.5,0.4689880304678999
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,Volume,87,87,18356.183908045976,11489.0,26576.879921486892,7375.0,19405.0,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,VolumeSMA,87,87,13958.917816091958,13455.85,6100.427227252093,9033.25,18693.375,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,RelativeVolume,87,87,1.2662355420528735,0.9332731734,1.4410389272324087,0.7074614961500001,1.1766228358,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,VolumeZScore,87,87,0.09262732805517238,-0.2520373731,1.2264302995582277,-0.6950476728,0.42086798989999996,0.3793103448275862
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,SignedVolume,87,87,2690.632183908046,989.0,32097.162380596725,-8755.0,13335.5,0.5057471264367817
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,UpVolume,87,87,10145.057471264368,989.0,24650.28414542411,0.0,13335.5,0.5057471264367817
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,DownVolume,87,87,7454.425287356322,0.0,16418.935540116963,0.0,8755.0,0.42528735632183906
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,FlatVolume,87,87,756.7011494252873,0.0,3011.1927719177697,0.0,0.0,0.06896551724137931
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,PriorSlope_Q3,UpDownVolumeDelta,87,87,2690.632183908046,989.0,32097.162380596725,-8755.0,13335.5,0.5057471264367817
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,Volume,359,359,14444.41225626741,10284.0,15181.15666379868,6260.0,17982.0,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,VolumeSMA,359,359,14222.522005571029,13427.8,6479.084523887985,9779.05,18152.3,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,RelativeVolume,359,359,1.0003202184423399,0.8160588025,0.7826000298951304,0.59306161425,1.1677682774,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,VolumeZScore,359,359,-0.14828093440389975,-0.4130883719,1.0441485955767693,-0.8081834862,0.28078795135,0.3286908077994429
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,SignedVolume,359,359,-2119.476323119777,0.0,20611.846126210607,-10109.0,9251.5,0.43175487465181056
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,UpVolume,359,359,5782.983286908078,0.0,9980.472478194008,0.0,9251.5,0.43175487465181056
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,DownVolume,359,359,7902.459610027855,0.0,15283.43809626481,0.0,10109.0,0.479108635097493
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,FlatVolume,359,359,758.9693593314763,0.0,3124.2258512229214,0.0,0.0,0.08913649025069638
VolumeAvailableSubset,ByInstrument,Spacing_10,All,ES,Base_NotPriorSlope_Q3,UpDownVolumeDelta,359,359,-2119.476323119777,0.0,20611.846126210607,-10109.0,9251.5,0.43175487465181056
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,Volume,131,131,2742.1221374045804,1315.0,3373.5263860351524,164.5,4099.5,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,VolumeSMA,131,131,3023.8885496183207,2159.65,2948.945865869602,277.025,5121.049999999999,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,RelativeVolume,131,131,0.9485354394412213,0.8446455505,0.7292745323685038,0.5663494177999999,1.14067231225,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,VolumeZScore,131,131,-0.14381029375038165,-0.3475135613,0.938399468002637,-0.82692087575,0.1890676796,0.35877862595419846
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,SignedVolume,131,131,244.50381679389312,44.0,4342.77416011408,-527.0,2886.0,0.5190839694656488
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,UpVolume,131,131,1483.030534351145,44.0,2605.160006717235,0.0,2886.0,0.5190839694656488
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,DownVolume,131,131,1238.526717557252,0.0,2893.2723377578072,0.0,527.0,0.44274809160305345
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,FlatVolume,131,131,20.564885496183205,0.0,193.38769745440777,0.0,0.0,0.03816793893129771
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,PriorSlope_Q3,UpDownVolumeDelta,131,131,244.50381679389312,44.0,4342.77416011408,-527.0,2886.0,0.5190839694656488
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,Volume,560,560,2748.817857142857,1069.0,3825.2796919551033,171.75,4266.0,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,VolumeSMA,560,560,2790.571875,1999.55,2909.0864735096725,208.36249999999998,4690.5625,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,RelativeVolume,560,560,1.0240565376132142,0.85576005795,0.8446905685095842,0.563648876,1.2620349624,1.0
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,VolumeZScore,560,560,-0.06183465516285713,-0.30467546840000004,1.0579984854724276,-0.813888913725,0.44235279595,0.3732142857142857
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,SignedVolume,560,560,-289.54821428571427,0.0,4689.068958072246,-850.25,888.75,0.4928571428571429
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,UpVolume,560,560,1206.8392857142858,0.0,2513.391330708441,0.0,888.75,0.4928571428571429
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,DownVolume,560,560,1496.3875,0.0,3471.5950355820332,0.0,850.25,0.4375
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,FlatVolume,560,560,45.59107142857143,0.0,358.9473811861405,0.0,0.0,0.06964285714285715
VolumeAvailableSubset,ByInstrument,Spacing_10,All,NQ,Base_NotPriorSlope_Q3,UpDownVolumeDelta,560,560,-289.54821428571427,0.0,4689.068958072246,-850.25,888.75,0.4928571428571429
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,Volume,26,26,24212.73076923077,9611.5,43937.51321006476,5720.75,16920.25,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,VolumeSMA,26,26,11593.625000000002,10203.775000000001,5624.896779519603,6634.8125,16164.574999999999,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,RelativeVolume,26,26,1.6454623105115382,0.9982947573500001,2.0515541362584386,0.84156786035,1.387885836125,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,VolumeZScore,26,26,0.4669262663307693,0.039504130049999996,1.3979469972313487,-0.376499467375,0.657406558425,0.5
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,SignedVolume,26,26,4060.5384615384614,3653.5,50126.37366435419,-7124.0,9633.25,0.6153846153846154
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,UpVolume,26,26,13699.692307692309,3653.5,40179.12640440977,0.0,9633.25,0.6153846153846154
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,DownVolume,26,26,9639.153846153846,0.0,24972.38433100421,0.0,7124.0,0.3076923076923077
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,FlatVolume,26,26,873.8846153846154,0.0,3101.0646730040708,0.0,0.0,0.07692307692307693
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,PriorSlope_Q3,UpDownVolumeDelta,26,26,4060.5384615384614,3653.5,50126.37366435419,-7124.0,9633.25,0.6153846153846154
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,Volume,112,112,13085.401785714286,8092.5,15469.52579359029,4294.0,14274.0,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,VolumeSMA,112,112,12218.627678571427,11764.0,6607.5049083975155,6889.2875,15425.1375,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,RelativeVolume,112,112,1.012882584475,0.7967019468500001,0.8314865159294704,0.512602708025,1.242499622625,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,VolumeZScore,112,112,-0.08377769334017857,-0.3528142092,1.044026252197004,-0.7826266302,0.29182875129999997,0.3482142857142857
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,SignedVolume,112,112,-3563.5535714285716,-1570.0,19666.170309588822,-8669.0,4682.75,0.3125
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,UpVolume,112,112,4267.4375,0.0,9322.214889526469,0.0,4682.75,0.3125
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,DownVolume,112,112,7830.991071428572,1570.0,15245.1927957077,0.0,8669.0,0.5357142857142857
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,FlatVolume,112,112,986.9732142857143,0.0,3394.4211794384337,0.0,0.0,0.15178571428571427
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,UpDownVolumeDelta,112,112,-3563.5535714285716,-1570.0,19666.170309588822,-8669.0,4682.75,0.3125
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,Volume,71,71,904.4929577464789,195.0,1574.2868759558537,78.0,846.0,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,VolumeSMA,71,71,1022.8683098591548,319.05,1564.2632358680978,149.175,1136.5500000000002,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,RelativeVolume,71,71,0.9966144991802819,0.7968389858,0.8904948900531688,0.50280479495,1.2241404849,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,VolumeZScore,71,71,-0.02695399094084508,-0.3475135613,1.065309494117865,-0.76399931845,0.33414354985,0.352112676056338
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,SignedVolume,71,71,-114.49295774647888,0.0,1795.7259405380116,-164.5,188.0,0.4788732394366197
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,UpVolume,71,71,376.0281690140845,0.0,914.1948678143125,0.0,188.0,0.4788732394366197
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,DownVolume,71,71,490.5211267605634,0.0,1419.4047631631158,0.0,164.5,0.4507042253521127
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,FlatVolume,71,71,37.943661971830984,0.0,262.2710096350143,0.0,0.0,0.07042253521126761
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,UpDownVolumeDelta,71,71,-114.49295774647888,0.0,1795.7259405380116,-164.5,188.0,0.4788732394366197
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,Volume,336,336,913.9255952380952,214.0,1723.5848992420324,101.75,850.25,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,VolumeSMA,336,336,978.4950892857142,246.075,1518.7950366414025,151.9625,1349.8625,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,RelativeVolume,336,336,1.0224772115869047,0.8793806289,0.8624021241971965,0.5362902037499999,1.28544983335,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,VolumeZScore,336,336,0.008266065251785729,-0.18752812405,1.0230665582385057,-0.7113486035250001,0.48814754034999996,0.3898809523809524
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,SignedVolume,336,336,22.9375,0.0,1898.0377909260876,-162.25,218.25,0.4851190476190476
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,UpVolume,336,336,435.36607142857144,0.0,1173.012697279848,0.0,218.25,0.4851190476190476
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,DownVolume,336,336,412.42857142857144,0.0,1366.1631928542047,0.0,162.25,0.4107142857142857
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,FlatVolume,336,336,66.13095238095238,0.0,448.37116234008045,0.0,0.0,0.10416666666666667
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,UpDownVolumeDelta,336,336,22.9375,0.0,1898.0377909260876,-162.25,218.25,0.4851190476190476
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,Volume,30,30,16035.766666666666,12410.0,15344.288778437793,5637.75,22867.5,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,VolumeSMA,30,30,14542.946666666665,14282.85,7142.05912684625,9354.85,19447.899999999998,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,RelativeVolume,30,30,1.1746599125433335,0.9070461421,1.203672140984856,0.567622405625,1.105589608575,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,VolumeZScore,30,30,0.06495327089666668,-0.15627996025000002,1.2087273561925935,-0.7088548339,0.375335161125,0.4
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,SignedVolume,30,30,1777.6666666666667,-678.5,22315.74004480081,-9046.75,14264.5,0.43333333333333335
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,UpVolume,30,30,8866.7,0.0,15984.431809927026,0.0,14264.5,0.43333333333333335
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,DownVolume,30,30,7089.033333333334,678.5,10603.895996717216,0.0,9046.75,0.5333333333333333
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,FlatVolume,30,30,80.03333333333333,0.0,438.360620189968,0.0,0.0,0.03333333333333333
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,UpDownVolumeDelta,30,30,1777.6666666666667,-678.5,22315.74004480081,-9046.75,14264.5,0.43333333333333335
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,Base_NotPriorSlope_Q3,Volume,78,78,16682.423076923078,10412.5,20461.18840889736,5817.75,20033.75,1.0
