Threshold,Mode,RegimeWeek,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction
1.55,ge,2026-W18,35,-0.25,2.25,-0.1660592041014646,0.6
1.55,ge,2026-W19,43,-1.3488372093023255,0.0,-0.6772715427263559,0.4883720930232558
1.55,ge,2026-W20,40,5.4875,1.75,1.4994745311778113,0.55
1.55,ge,2026-W21,25,-3.54,-1.25,-1.0555738311042169,0.44
1.6,ge,2026-W15,21,1.3095238095238095,-1.5,0.9272915773051255,0.42857142857142855
1.6,ge,2026-W16,29,6.043103448275862,4.25,2.907523228565817,0.7241379310344828
1.6,ge,2026-W17,18,0.6944444444444444,-0.125,0.2785383744143087,0.4444444444444444
1.6,ge,2026-W18,15,-3.033333333333333,-0.75,-1.6660628038647443,0.4666666666666667
1.6,ge,2026-W19,24,-2.2708333333333335,0.125,-0.7242363307182809,0.5
1.6,ge,2026-W20,28,5.223214285714286,-1.625,1.0022133695804443,0.42857142857142855
1.6,ge,2026-W21,12,4.479166666666667,0.375,1.1550780728599181,0.5833333333333334
1.65,ge,2026-W15,21,1.3095238095238095,-1.5,0.9272915773051255,0.42857142857142855
1.65,ge,2026-W16,29,6.043103448275862,4.25,2.907523228565817,0.7241379310344828
1.65,ge,2026-W17,18,0.6944444444444444,-0.125,0.2785383744143087,0.4444444444444444
1.65,ge,2026-W18,15,-3.033333333333333,-0.75,-1.6660628038647443,0.4666666666666667
1.65,ge,2026-W19,24,-2.2708333333333335,0.125,-0.7242363307182809,0.5
1.65,ge,2026-W20,28,5.223214285714286,-1.625,1.0022133695804443,0.42857142857142855
1.65,ge,2026-W21,12,4.479166666666667,0.375,1.1550780728599181,0.5833333333333334
1.7,ge,2026-W15,14,1.9464285714285714,-1.125,1.004655069428318,0.42857142857142855
1.7,ge,2026-W16,20,5.05,3.625,2.0184813984168946,0.7
1.7,ge,2026-W17,17,0.5882352941176471,-0.25,0.22264696223105002,0.4117647058823529
1.7,ge,2026-W19,18,-1.6805555555555556,0.125,-0.5707379099037023,0.5
1.7,ge,2026-W20,26,4.538461538461538,-1.625,0.8227834609093969,0.4230769230769231
1.7,ge,2026-W21,10,5.45,3.0,1.177860352279258,0.6
1.75,ge,2026-W15,12,2.8541666666666665,1.0,1.3300970873786406,0.5
1.75,ge,2026-W16,19,5.578947368421052,4.25,2.1643955511251964,0.7368421052631579
1.75,ge,2026-W17,13,0.28846153846153844,-0.25,0.08797061360041168,0.38461538461538464
1.75,ge,2026-W19,18,-1.6805555555555556,0.125,-0.5707379099037023,0.5
1.75,ge,2026-W20,20,3.8625,-4.0,0.5492483609421506,0.35
1.75,ge,2026-W21,10,5.45,3.0,1.177860352279258,0.6
1.8,ge,2026-W16,16,7.4375,5.875,2.6927487920984516,0.8125
1.8,ge,2026-W19,17,-2.1470588235294117,-0.25,-0.696260145337065,0.47058823529411764
1.8,ge,2026-W20,16,5.6875,-4.0,0.6557087756015222,0.3125
