Prev_EntropyBin,EntropyBin,Next_EntropyBin,Count,Mean,Median,TStat,WinRate,ProfitFactor,Min,Q25,Q75,Q90,Max,Sum,StopRate,PositiveOutcomeFraction,InstrumentCount,ES_Count,NQ_Count
E4,E2,E2,46,0.25691478384736127,0.0937695827217086,0.9461613532989084,0.5217391304347826,1.5221959928637687,-2.0,-0.8097606234922992,1.148538273140769,1.9767741441763176,7.962085308056872,11.81808005697862,0.13043478260869565,0.5217391304347826,2,7,39
E2,E2,E2,1095,0.14235912876792617,0.0382513661202185,2.520815580048066,0.502283105022831,1.2610968185059113,-2.0,-0.9461072181468322,0.9659590987789708,1.8398518052497292,16.06518010291595,155.88324600087915,0.1689497716894977,0.502283105022831,2,245,850
E3,E2,E2,383,0.09673712013594034,0.0752066115702479,1.1008163703315157,0.5143603133159269,1.1742412443886818,-2.0,-0.9603374524714829,0.8756359095047317,1.7539903623059083,13.64102564102564,37.05031701206515,0.1801566579634465,0.5143603133159269,2,95,288
E1,E2,E2,81,-0.17698053904083727,-0.1816367265469061,-1.071848537829892,0.41975308641975306,0.7485758367681468,-2.0,-1.7381489841986455,0.8262806236080179,1.6153846153846152,3.6564705882352944,-14.335423662307818,0.24691358024691357,0.41975308641975306,2,28,53
E3,E3,E3,56,-0.2615206238638665,-0.23722447271828223,-1.4347740193932035,0.42857142857142855,0.6253483399816236,-2.0,-1.5345473613958143,0.6090959599968252,1.2796979268767537,3.247148288973384,-14.645154936376525,0.19642857142857142,0.42857142857142855,1,0,56
