BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
544,2026-04-14 06:55:00,Unstable Rotational Balance,Degrading->Directional->Degrading->Balance,2.246439344663802,0.7777777777777778,0.3,0.3,1.0,38.452,3.3329999999999997,0.5966584845480247,0.05355555555555556,0.25010479365079363,0.005555555555555564,0.9465980952380951,RotationalPressure,0.9465980952380951
545,2026-04-14 07:00:00,Stable Compression Basin,Directional->Degrading->Balance->Unresolved,2.1219280948801487,0.7777777777777778,0.4,0.4,0.0,40.557,3.3329999999999997,0.5610942824530122,0.03043055555555556,0.25762265079365076,0.4555555555555556,0.699605238095238,RotationalPressure,0.699605238095238
546,2026-04-14 07:05:00,Stable Compression Basin,Degrading->Balance->Unresolved->Unresolved,1.9609640474364676,0.6666666666666666,0.5,0.4,0.0,34.241,3.3329999999999997,0.5639699158127606,0.05425000000000001,0.22117661904761904,0.525,0.6489157142857143,RotationalPressure,0.6489157142857143
547,2026-04-14 07:10:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.9609640474364676,0.6666666666666666,0.5,0.4,0.0,32.136,3.3329999999999997,0.5639699158127606,0.05425000000000001,0.2136587619047619,0.525,0.6459085714285714,RotationalPressure,0.6459085714285714
548,2026-04-14 07:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.1219280948801487,0.7777777777777778,0.4,0.4,0.0,32.136,3.3329999999999997,0.599534117907773,0.03043055555555556,0.2275476507936508,0.4555555555555556,0.687575238095238,RotationalPressure,0.687575238095238
549,2026-04-14 07:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.170950594447455,0.6666666666666666,0.3,0.4,0.0,32.136,3.3329999999999997,0.6350983200027855,0.04258333333333334,0.2136587619047619,0.4833333333333334,0.6459085714285714,RotationalPressure,0.6459085714285714
550,2026-04-14 07:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.170950594447455,0.5555555555555556,0.3,0.4,0.0,32.136,3.3329999999999997,0.6350983200027855,0.05473611111111112,0.199769873015873,0.5111111111111111,0.6042419047619048,RotationalPressure,0.6042419047619048
551,2026-04-14 07:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.046439344663802,0.4444444444444444,0.4,0.4,0.0,25.772000000000002,3.3329999999999997,0.6762815264090097,0.0668888888888889,0.16315241269841269,0.538888888888889,0.5534838095238095,RotationalPressure,0.5534838095238095
552,2026-04-14 07:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.3333333333333333,0.5,0.3,0.0,19.105,0.0,0.7139557222746016,0.08370833333333333,0.10989880952380951,0.6083333333333334,0.5022928571428571,CompressionPressure,0.6083333333333334
553,2026-04-14 07:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.2,0.0,12.105,0.0,0.7551389286808258,0.12384398032861263,0.07100992063492063,0.6968114125131533,0.38400846890237655,CompressionPressure,0.6968114125131533
554,2026-04-14 07:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.1,0.0,2.105,0.0,0.7935787641355866,0.1723733877500932,0.02140674603174603,0.7921415410204843,0.2374561937298923,CompressionPressure,0.7921415410204843
555,2026-04-14 07:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,0.829142966230599,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
556,2026-04-14 07:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.0,0.0,0.8647071683256116,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
557,2026-04-14 08:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
558,2026-04-14 08:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
559,2026-04-14 08:10:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,2.5,7.5,0.8625971745550324,0.6493516583474204,0.25781746031746033,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.6493516583474204
560,2026-04-14 08:15:00,Stable Compression Basin,Unresolved->Unresolved->Directional->Unresolved,0.9219280948830342,0.2222222222222222,0.8,0.2,1.0,2.5,7.5,0.8211177553552934,0.4017736945065802,0.0717063492063492,0.8034906051809215,0.2885765326604256,CompressionPressure,0.8034906051809215
561,2026-04-14 08:20:00,Stable Compression Basin,Unresolved->Directional->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,0.3,1.0,2.5,7.5,0.7796383361555548,0.35000800579196994,0.0717063492063492,0.747145716354275,0.339950310220355,CompressionPressure,0.747145716354275
562,2026-04-14 08:25:00,Stable Compression Basin,Directional->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.13784398032861264,0.0717063492063492,0.6968114125131533,0.37028704033094795,CompressionPressure,0.6968114125131533
563,2026-04-14 08:30:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.4854752972230063,0.3333333333333333,0.5,0.5,1.0,5.0,15.0,0.7004847210902241,0.3042189453991341,0.32952380952380955,0.16549112725689544,0.45709057841038975,RotationalPressure,0.45709057841038975
564,2026-04-14 08:35:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,1.5709505944503404,0.3333333333333333,0.4,0.6,1.0,5.0,15.0,0.6628105252246324,0.2721878907973214,0.32952380952380955,0.11848225451352042,0.47578829967886904,RotationalPressure,0.47578829967886904
565,2026-04-14 08:40:00,Stable Compression Basin,Unresolved->Directional->Directional->Unresolved,1.5709505944503404,0.4444444444444444,0.4,0.7,1.0,5.0,15.0,0.6213311060248936,0.20597253486007935,0.1434126984126984,0.5407044767357427,0.5174549663455357,CompressionPressure,0.5407044767357427
566,2026-04-14 08:45:00,Stable Compression Basin,Directional->Directional->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,0.8,0.0,5.0,15.0,0.5857669039298811,0.11532385311191914,0.1434126984126984,0.5877133494791177,0.4987572450770564,CompressionPressure,0.5877133494791177
567,2026-04-14 08:50:00,Stable Compression Basin,Directional->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,0.9,0.0,5.0,15.0,0.5442874847301423,0.1485384247730571,0.1434126984126984,0.6412558569575977,0.4571918022357098,CompressionPressure,0.6412558569575977
568,2026-04-14 08:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,0.9,0.0,5.0,15.0,0.5442874847301423,0.1485384247730571,0.1434126984126984,0.6412558569575977,0.4571918022357098,CompressionPressure,0.6412558569575977
569,2026-04-14 09:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.3333333333333333,0.6,0.8,0.0,2.5,7.5,0.5819616805957342,0.14791159511239582,0.08559523809523809,0.6643155878468537,0.42846687110744053,CompressionPressure,0.6643155878468537
570,2026-04-14 09:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.7,0.0,2.5,7.5,0.6234410997954729,0.12047663088969689,0.08559523809523809,0.6154911272568955,0.4535191498389612,CompressionPressure,0.6154911272568955
571,2026-04-14 09:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.3333333333333333,0.4,0.6,0.0,2.5,7.5,0.6649205189952117,0.09901904690218435,0.08559523809523809,0.571546160736477,0.46149319932709226,CompressionPressure,0.571546160736477
572,2026-04-14 09:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,0.5,0.0,2.5,7.5,0.7063999381949504,0.11862940866747469,0.0717063492063492,0.6432689050346733,0.4118524831722945,CompressionPressure,0.6432689050346733
573,2026-04-14 09:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,0.0,0.0,0.7440741340605422,0.13784398032861264,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533
574,2026-04-14 09:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.3,0.0,0.0,0.0,0.7817483299261341,0.1863733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843
575,2026-04-14 09:30:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.1567796494427114,0.2222222222222222,0.7,0.3,1.0,2.5,7.5,0.785553553260281,0.4375100072399624,0.27170634920634923,0.297145716354275,0.339950310220355,DirectionalReleasePressure,0.4375100072399624
576,2026-04-14 09:35:00,Stable Compression Basin,Unresolved->Unresolved->Directional->Unresolved,1.1567796494427114,0.3333333333333333,0.7,0.3,1.0,2.5,7.5,0.7796383361555547,0.3222302280141922,0.08559523809523809,0.7193679385764972,0.3816169768870217,CompressionPressure,0.7193679385764972
577,2026-04-14 09:40:00,Stable Compression Basin,Unresolved->Directional->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,0.3,1.0,2.5,7.5,0.7796383361555548,0.35000800579196994,0.0717063492063492,0.747145716354275,0.339950310220355,CompressionPressure,0.747145716354275
578,2026-04-14 09:45:00,Stable Compression Basin,Directional->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.13784398032861264,0.0717063492063492,0.6968114125131533,0.37028704033094795,CompressionPressure,0.6968114125131533
579,2026-04-14 09:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.12569120255083488,0.08559523809523809,0.6690336347353755,0.41195370699761463,CompressionPressure,0.6690336347353755
580,2026-04-14 09:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.12569120255083488,0.08559523809523809,0.6690336347353755,0.41195370699761463,CompressionPressure,0.6690336347353755
581,2026-04-14 10:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.12569120255083488,0.08559523809523809,0.6690336347353755,0.41195370699761463,CompressionPressure,0.6690336347353755
582,2026-04-14 10:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.12569120255083488,0.08559523809523809,0.6690336347353755,0.41195370699761463,CompressionPressure,0.6690336347353755
583,2026-04-14 10:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.12569120255083488,0.08559523809523809,0.6690336347353755,0.41195370699761463,CompressionPressure,0.6690336347353755
584,2026-04-14 10:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.13784398032861264,0.0717063492063492,0.6968114125131533,0.37028704033094795,CompressionPressure,0.6968114125131533
585,2026-04-14 10:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.3,0.0,0.0,0.0,0.7758331128214078,0.1863733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843
586,2026-04-14 10:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.2,0.0,0.0,0.0,0.8173125320211465,0.20324126912429613,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
587,2026-04-14 10:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.1,0.0,0.0,0.0,0.8587919512208853,0.2272730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
588,2026-04-14 10:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
589,2026-04-14 10:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
590,2026-04-14 10:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
591,2026-04-14 10:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
592,2026-04-14 10:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
593,2026-04-14 11:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
594,2026-04-14 11:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
595,2026-04-14 11:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
596,2026-04-14 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
597,2026-04-14 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
598,2026-04-14 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
599,2026-04-14 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
600,2026-04-14 11:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
601,2026-04-14 11:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
602,2026-04-14 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
603,2026-04-14 11:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
604,2026-04-14 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
605,2026-04-14 12:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
606,2026-04-14 12:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
607,2026-04-14 12:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
608,2026-04-14 12:15:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,2.5,7.5,0.8625971745550324,0.6493516583474204,0.25781746031746033,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.6493516583474204
609,2026-04-14 12:20:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,0.7219280948844771,0.1111111111111111,0.8,0.2,1.0,2.5,7.5,0.8249229786894405,0.5806893403551319,0.25781746031746033,0.3937683829586091,0.20315986599407457,DirectionalReleasePressure,0.5806893403551319
610,2026-04-14 12:25:00,Directional Continuation / Sponsor Release,Unresolved->Directional->Directional->Directional,0.8812908992278072,0.1111111111111111,0.7,0.3,1.0,2.5,7.5,0.7872487828238486,0.532495393571695,0.25781746031746033,0.3421415410204842,0.238020479444178,DirectionalReleasePressure,0.532495393571695
611,2026-04-14 12:30:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,0.9709505944517833,0.1111111111111111,0.6,0.4,1.0,2.5,7.5,0.7495745869582568,0.49954900190811685,0.25781746031746033,0.29487114340231907,0.25763353777442277,DirectionalReleasePressure,0.49954900190811685
612,2026-04-14 12:35:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,0.9999999999971146,0.1111111111111111,0.5,0.5,1.0,2.5,7.5,0.711900391092665,0.47986111111174223,0.25781746031746033,0.25138888888906924,0.263988095237464,DirectionalReleasePressure,0.47986111111174223
613,2026-04-14 12:40:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,0.9709505944517833,0.1111111111111111,0.6,0.6,1.0,2.5,7.5,0.6742261952270732,0.5395490019081168,0.25781746031746033,0.29487114340231907,0.25763353777442277,DirectionalReleasePressure,0.5395490019081168
614,2026-04-14 12:45:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,1.2954618442339936,0.2222222222222222,0.6,0.7,0.0,9.5,7.5,0.633042988820849,0.15884398032861263,0.19670634920634922,0.2468114125131532,0.38028704033094796,RotationalPressure,0.38028704033094796
615,2026-04-14 12:50:00,Stable Compression Basin,Directional->Directional->Degrading->Unresolved,1.5709505944488977,0.3333333333333333,0.6,0.8,0.0,12.440999999999999,7.5,0.5974787867258364,0.13259909511250625,0.1210988095238095,0.6518155878469439,0.4864182996785535,CompressionPressure,0.6518155878469439
616,2026-04-14 12:55:00,Unstable Rotational Balance,Directional->Degrading->Unresolved->Balance,1.770950594447455,0.4444444444444444,0.6,0.9,0.0,12.440999999999999,7.5,0.5559993675260977,0.12522222222222223,0.1349876984126984,0.17222222222222222,0.7844395238095238,RotationalPressure,0.7844395238095238
617,2026-04-14 13:00:00,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.5709505944488977,0.4444444444444444,0.6,0.9,0.0,14.546000000000001,7.5,0.5204351654310851,0.1274463173347285,0.14250555555555555,0.6240378100691661,0.531092109202363,CompressionPressure,0.6240378100691661
618,2026-04-14 13:05:00,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,1.7609640474379105,0.5555555555555556,0.5,0.8,0.0,18.362000000000002,0.0,0.5196695258419162,0.09440277777777778,0.13502301587301588,0.10277777777777777,0.8345647619047619,RotationalPressure,0.8345647619047619
619,2026-04-14 13:10:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,1.8464393446652445,0.5555555555555556,0.4,0.7,0.0,18.362000000000002,0.0,0.5189038862527472,0.0757361111111111,0.13502301587301588,0.061111111111111116,0.8345647619047619,RotationalPressure,0.8345647619047619
620,2026-04-14 13:15:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,1.8464393446652445,0.5555555555555556,0.4,0.6,0.0,18.362000000000002,0.0,0.5181382466635782,0.06873611111111111,0.13502301587301588,0.061111111111111116,0.8345647619047619,RotationalPressure,0.8345647619047619
621,2026-04-14 13:20:00,Unstable Rotational Balance,Balance->Balance->Balance->Balance,1.7609640474379105,0.5555555555555556,0.5,0.5,0.0,18.362000000000002,0.0,0.5173726070744091,0.07340277777777778,0.13502301587301588,0.10277777777777777,0.8345647619047619,RotationalPressure,0.8345647619047619
622,2026-04-14 13:25:00,Unstable Rotational Balance,Balance->Balance->Balance->Balance,1.5709505944488977,0.5555555555555556,0.6,0.4,0.0,18.362000000000002,0.0,0.5166069674852402,0.08029353955695072,0.13502301587301588,0.14626003229138834,0.8282102044404582,RotationalPressure,0.8282102044404582
623,2026-04-14 13:30:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,1.1567796494427114,0.4444444444444444,0.7,0.3,0.0,20.467000000000002,0.0,0.5158413278960712,0.1288229469784313,0.12865198412698414,0.24159016079871942,0.6989507864108312,RotationalPressure,0.6989507864108312
624,2026-04-14 13:35:00,Unstable Rotational Balance,Balance->Balance->Unresolved->Balance,0.7219280948844771,0.3333333333333333,0.8,0.2,0.0,13.466999999999999,0.0,0.5155451151025566,0.17893571356874055,0.08976309523809523,0.3382128274030536,0.5521603421845508,RotationalPressure,0.5521603421845508
625,2026-04-14 13:40:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,0.4689955935863958,0.2222222222222222,0.9,0.1,0.0,10.526,0.0,0.5126694817428084,0.21512030264381934,0.06537063492063491,0.42346555317862805,0.4509632622875003,RotationalPressure,0.4509632622875003
626,2026-04-14 13:45:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.7219280948844771,0.2222222222222222,0.8,0.0,0.0,12.630999999999998,0.0,0.5185846988475346,0.17708849134651833,0.07288849206349206,0.8159906051808313,0.2592993898035984,CompressionPressure,0.8159906051808313
627,2026-04-14 13:50:00,Unstable Rotational Balance,Balance->Balance->Unresolved->Balance,0.4689955935863958,0.2222222222222222,0.9,0.0,0.0,10.526,0.0,0.5126694817428084,0.20812030264381934,0.06537063492063491,0.42346555317862805,0.4509632622875003,RotationalPressure,0.4509632622875003
628,2026-04-14 13:55:00,Stable Compression Basin,Balance->Unresolved->Balance->Unresolved,0.7219280948844771,0.3333333333333333,0.8,0.0,0.0,6.315,0.0,0.5155451151025566,0.16493571356874057,0.0642202380952381,0.7882128274030535,0.2919431993274079,CompressionPressure,0.7882128274030535
629,2026-04-14 14:00:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,0.8812908992278072,0.3333333333333333,0.7,0.0,0.0,6.315,0.0,0.518420748462305,0.14106783219453767,0.0642202380952381,0.7365859854649287,0.32680381277751136,CompressionPressure,0.7365859854649287
630,2026-04-15 06:35:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.3333333333333333,0.6,0.0,0.0,6.315,0.0,0.5212963818220533,0.12253659511228533,0.0642202380952381,0.6893155878467636,0.34641687110775615,CompressionPressure,0.6893155878467636
631,2026-04-15 06:40:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.4444444444444444,0.6,0.0,0.0,12.631,0.0,0.5212963818220533,0.11038381733450757,0.10066626984126983,0.21153781006898575,0.64710639491728,RotationalPressure,0.64710639491728
632,2026-04-15 06:45:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.9999999999971146,0.5555555555555556,0.5,0.0,0.0,14.736,0.0,0.5241720151818017,0.08434027777799868,0.12207301587301589,0.5902777777779582,0.44813476190413065,CompressionPressure,0.5902777777779582
633,2026-04-15 06:50:00,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,0.9999999999971146,0.6666666666666666,0.5,0.0,0.0,18.946999999999996,0.0,0.5241720151818017,0.07218750000022091,0.15100119047619046,0.11250000000018034,0.7458171428565116,RotationalPressure,0.7458171428565116
634,2026-04-15 06:55:00,Stable Compression Basin,Balance->Unresolved->Balance->Unresolved,0.9709505944517833,0.7777777777777778,0.6,0.0,0.0,21.052,0.0,0.530087232286528,0.07392548400117421,0.1724079365079365,0.5782044767356525,0.5341363949172799,CompressionPressure,0.5782044767356525
635,2026-04-15 07:00:00,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,0.9709505944517833,0.7777777777777778,0.6,0.0,0.0,27.368000000000002,0.0,0.530087232286528,0.07392548400117421,0.19496507936507937,0.12820447673565244,0.793159252060137,RotationalPressure,0.793159252060137
