Instrument,HorizonBars,ResolvedArchetype,DominantPressure,Count,MeanSignedReturn,MedianSignedReturn,MeanDirectionalMFE,MeanDirectionalMAE,DirectionalHitRate,StdSignedReturn,BaselineMeanSignedReturn,BaselineDirectionalHitRate,SignedReturnEdge,DirectionalHitLift,SignedReturnTStat,SignedReturnSignificance
6E,20,Pure Unresolved Compression Equilibrium,CompressionPressure,2524,-0.01598301437822488,0.0,2.783136017046719,-2.659579085464298,0.48158415841584157,3.8477194193441178,-0.18198148449675652,0.4665170866413531,0.16599847011853164,1.0322969344659216,-0.20868919808323233,NotSignificant
6E,20,Pure Unresolved Compression Equilibrium,RotationalPressure,112,0.8519911785470542,0.48922704012888046,3.0955601980082172,-2.15402293321795,0.5535714285714286,4.013375076149811,-0.18198148449675652,0.4665170866413531,1.0339726630438106,1.18660483061149,2.2466445172812866,SignificantPositiveSignedReturn
6E,20,Sponsor Exhaustion Collapse,CompressionPressure,137,-0.27036564927274526,-0.0,2.6604218443655876,-2.908989733205421,0.46715328467153283,4.451295156860753,-0.18198148449675652,0.4665170866413531,-0.08838416477598873,1.0013637186040922,-0.7109276467607089,NotSignificant
6E,20,Sponsor Exhaustion Collapse,DirectionalReleasePressure,29,-0.8817907048733276,-1.2000000000003552,2.9967570160678436,-3.7696421923422965,0.4482758620689655,5.053169724138595,-0.18198148449675652,0.4665170866413531,-0.699809220376571,0.960899128682052,-0.9397246738930097,Unsupported
6E,20,Sponsor Exhaustion Collapse,RotationalPressure,690,-0.47718484673465106,-0.16281271129102198,2.6489635771587383,-3.3381266732139196,0.4704184704184704,4.636905176046856,-0.18198148449675652,0.4665170866413531,-0.29520336223789456,1.0083627886069617,-2.7032298510501764,SignificantNegativeSignedReturn
6E,20,Stable Compression Basin,CompressionPressure,1238,-0.3931955269683888,-0.2901632302401927,2.622014165478183,-3.047029740137807,0.44086886564762673,4.1188644495075275,-0.18198148449675652,0.4665170866413531,-0.21121404247163225,0.9450219043885865,-3.3588560461792323,SignificantNegativeSignedReturn
6E,20,Stable Compression Basin,RotationalPressure,335,-0.16965810218205402,-0.33599999999972147,2.776692407217535,-2.736743103725127,0.4388059701492537,3.9892512238040796,-0.18198148449675652,0.4665170866413531,0.012323382314702508,0.9405999966869316,-0.7784050076710946,NotSignificant
6E,20,Unstable Rotational Balance,CompressionPressure,23,-0.403547518495828,-0.45161290322541825,3.064321196146057,-3.135997852839686,0.391304347826087,4.133185362806542,-0.18198148449675652,0.4665170866413531,-0.22156603399907146,0.8387781691839985,-0.46824561215487404,Unsupported
6E,20,Unstable Rotational Balance,RotationalPressure,415,-0.5071231018795005,-0.25688073394495936,2.2182197610826755,-2.8919707751936414,0.42650602409638555,3.342075340956633,-0.18198148449675652,0.4665170866413531,-0.32514161738274394,0.91423451854031,-3.091158025249931,SignificantNegativeSignedReturn
ES,5,Directional Continuation / Sponsor Release,DirectionalReleasePressure,127,0.21174018167070188,0.18380743982494527,1.3134676793629796,-1.1059715132998291,0.5267175572519084,1.6952241066804876,0.08979117061022751,0.4878980891719745,0.12194901106047437,1.0795647061168356,1.4075959943462693,WeakEvidence
ES,5,Directional Continuation / Sponsor Release,RotationalPressure,81,0.1754083197711886,0.11428571428571428,1.1902553486979939,-1.0887148697374103,0.5185185185185185,1.9021157522713996,0.08979117061022751,0.4878980891719745,0.08561714916096108,1.0627598878251618,0.8299573125639345,NotSignificant
ES,5,Pure Unresolved Compression Equilibrium,CompressionPressure,1408,0.024224609260156592,-0.061553030303030304,1.3064637304009734,-1.2405230763573594,0.4737215909090909,2.305868270150816,0.08979117061022751,0.4878980891719745,-0.06556656135007091,0.9709437307144552,0.3942063491492391,NotSignificant
ES,5,Pure Unresolved Compression Equilibrium,RotationalPressure,66,0.10707703972358101,0.11389186486679523,1.502492446897282,-1.3729872837286468,0.5151515151515151,1.9728621151122012,0.08979117061022751,0.4878980891719745,0.017285869113353503,1.055858849592531,0.44093197203476603,NotSignificant
ES,5,Sponsor Exhaustion Collapse,CompressionPressure,72,0.07444479344684225,0.02147239263803681,1.3501375374541176,-1.1246329619207809,0.5,1.6514252435875612,0.08979117061022751,0.4878980891719745,-0.015346377163385258,1.024804177545692,0.3825090004505766,NotSignificant
ES,5,Sponsor Exhaustion Collapse,DirectionalReleasePressure,20,-0.06730452168353149,0.014891674109158776,0.8390235927452606,-1.066165222923934,0.5,1.0692511583596012,0.08979117061022751,0.4878980891719745,-0.157095692293759,1.024804177545692,-0.28150072038897156,Unsupported
ES,5,Sponsor Exhaustion Collapse,RotationalPressure,297,-0.027067710134928456,0.06682577565632458,1.1040251472948768,-1.1619616009561735,0.5133333333333333,1.346327864555288,0.08979117061022751,0.4878980891719745,-0.11685888074515596,1.0521322889469102,-0.34648058766827244,NotSignificant
ES,5,Stable Compression Basin,CompressionPressure,542,0.33486877438597945,0.10687178590679312,1.5167205779496555,-1.1094331914862285,0.5191256830601093,2.8279193834587115,0.08979117061022751,0.4878980891719745,0.24507760377575194,1.0640043373425216,2.7568127659628914,SignificantPositiveSignedReturn
ES,5,Stable Compression Basin,RotationalPressure,181,0.09160543386122319,-0.07197943444730077,1.2857013940342272,-1.0073321143077443,0.4585635359116022,2.2806823238717526,0.08979117061022751,0.4878980891719745,0.001814263250995679,0.9398756545446677,0.5403755950306012,NotSignificant
ES,5,Unstable Rotational Balance,CompressionPressure,10,0.3227010603077831,0.5344451062140163,1.393753869484954,-1.2532820937773241,0.6,2.015464497196959,0.08979117061022751,0.4878980891719745,0.2329098896975556,1.2297650130548303,0.5063201834332423,Unsupported
ES,5,Unstable Rotational Balance,RotationalPressure,322,0.003513954224473938,-0.11579305650102109,1.36013815672183,-1.3099684867637635,0.453416149068323,2.5336528427290523,0.08979117061022751,0.4878980891719745,-0.08627721638575357,0.9293255274637952,0.024887250968094334,NotSignificant
ES,10,Directional Continuation / Sponsor Release,DirectionalReleasePressure,127,0.690293913975389,0.506578947368421,2.230959646413894,-1.4623595339321085,0.549618320610687,3.322310943472121,0.19118493105145118,0.49920255183413076,0.4991089829239378,1.1009926102968077,2.34150790418495,SignificantPositiveSignedReturn
ES,10,Directional Continuation / Sponsor Release,RotationalPressure,81,0.24676953432927892,0.1568627450980392,1.7275752406376268,-1.4742058493730406,0.5555555555555556,3.0639812875161816,0.19118493105145118,0.49920255183413076,0.05558460327782774,1.1128860489882855,0.7248496647196907,NotSignificant
ES,10,Pure Unresolved Compression Equilibrium,CompressionPressure,1408,0.08964290811343267,-0.09876573931219829,1.9141722942445225,-1.8346766352402044,0.4708806818181818,3.351569234676044,0.19118493105145118,0.49920255183413076,-0.1015420229380185,0.9432657747603834,1.0036194499494844,WeakEvidence
ES,10,Pure Unresolved Compression Equilibrium,RotationalPressure,66,-0.21644937076367346,0.34180602006688965,1.8690385607853186,-1.7548130696476911,0.5454545454545454,2.276958221042819,0.19118493105145118,0.49920255183413076,-0.4076343018151246,1.0926517571884984,-0.7722772356965011,NotSignificant
ES,10,Sponsor Exhaustion Collapse,CompressionPressure,72,0.11158899232176456,-0.02681992337164751,1.7585619181912582,-1.5851202555729111,0.4861111111111111,1.933135503614855,0.19118493105145118,0.49920255183413076,-0.07959593872968662,0.9737752928647497,0.4898073602948872,NotSignificant
ES,10,Sponsor Exhaustion Collapse,DirectionalReleasePressure,20,0.7868778979749523,-0.34034595605423096,2.492252299685863,-1.4728026272991852,0.45,4.472875415665545,0.19118493105145118,0.49920255183413076,0.5956929669235012,0.9014376996805112,0.7867478104584452,Unsupported
ES,10,Sponsor Exhaustion Collapse,RotationalPressure,297,0.07661764953389054,0.12227074235807861,1.6692071325957683,-1.6552717271535031,0.53,2.136186841184758,0.19118493105145118,0.49920255183413076,-0.11456728151756064,1.0616932907348244,0.6181129090756283,NotSignificant
ES,10,Stable Compression Basin,CompressionPressure,539,0.38301172281677576,0.11532125205930809,2.174098396884139,-1.6755864708855888,0.5238095238095238,3.538113270929391,0.19118493105145118,0.49920255183413076,0.19182679176532458,1.0492925604746692,2.5132443602915404,SignificantPositiveSignedReturn
ES,10,Stable Compression Basin,RotationalPressure,181,0.2872665977005108,0.06526806526806526,1.9955882254786426,-1.5634357903402696,0.5138121546961326,3.1061082444026993,0.19118493105145118,0.49920255183413076,0.0960816666490596,1.0292658817714861,1.24425052272698,WeakEvidence
ES,10,Unstable Rotational Balance,CompressionPressure,10,0.34015564320540437,0.9669692205069563,2.5888821664710684,-1.4226610182781128,0.6,2.5172433044541185,0.19118493105145118,0.49920255183413076,0.1489707121539532,1.2019169329073482,0.42731927803137887,Unsupported
ES,10,Unstable Rotational Balance,RotationalPressure,320,0.21479193053250648,0.05419973495734004,2.1995234029326767,-1.8930704117232149,0.503125,3.642255941105136,0.19118493105145118,0.49920255183413076,0.023606999481055296,1.007857428115016,1.0549271999668806,WeakEvidence
ES,20,Directional Continuation / Sponsor Release,DirectionalReleasePressure,127,0.6546006908285394,0.6916996047430829,2.8815810514359677,-1.9352303002561033,0.5954198473282443,3.6447119079679386,0.21568785112099184,0.51648,0.4389128397075476,1.152842021623769,2.0240214656267033,SignificantPositiveSignedReturn
ES,20,Directional Continuation / Sponsor Release,RotationalPressure,81,-0.31007935721367286,-0.30624999999999997,2.3477271791255365,-2.6124389101700785,0.4691358024691358,4.037610912789165,0.21568785112099184,0.51648,-0.5257672083346647,0.9083329508773539,-0.691179580004464,NotSignificant
ES,20,Pure Unresolved Compression Equilibrium,CompressionPressure,1408,0.24354724401173994,0.07757720881684779,2.9736583098637026,-2.7949930436383537,0.5085227272727273,5.184897459400017,0.21568785112099184,0.51648,0.027859392890748097,0.9845932606736509,1.7625618875115279,WeakEvidence
ES,20,Pure Unresolved Compression Equilibrium,RotationalPressure,66,0.3469433809328409,0.37186379928315416,2.8512716828091564,-2.520815332813869,0.5454545454545454,3.973396962288208,0.21568785112099184,0.51648,0.13125552981184904,1.056100033795201,0.7093631413332214,NotSignificant
ES,20,Sponsor Exhaustion Collapse,CompressionPressure,72,-0.11041043025806897,0.4606606606606607,2.555245164556583,-2.728273388462325,0.5694444444444444,3.628173144807061,0.21568785112099184,0.51648,-0.32609828137906083,1.1025488778741566,-0.2582190898831207,NotSignificant
ES,20,Sponsor Exhaustion Collapse,DirectionalReleasePressure,20,0.005579026802726439,0.02657990071112304,2.7347031581392227,-2.1504037944774095,0.5,4.112487594613322,0.21568785112099184,0.51648,-0.2101088243182654,0.9680916976456009,0.00606692805373075,Unsupported
ES,20,Sponsor Exhaustion Collapse,RotationalPressure,297,-0.009331511800051462,0.052830188679245285,2.5694712988867017,-2.6152633573033146,0.51,4.133719597040733,0.21568785112099184,0.51648,-0.2250193629210433,0.9874535315985129,-0.03890354887207138,NotSignificant
ES,20,Stable Compression Basin,CompressionPressure,535,0.25890031306182865,0.21092278719397362,2.982613736651368,-2.5968677280017816,0.525830258302583,4.901607153791413,0.21568785112099184,0.51648,0.043212461940836805,1.0181038148671449,1.2217179799955917,WeakEvidence
ES,20,Stable Compression Basin,RotationalPressure,181,0.20498308407916613,-0.18502202643171806,2.731655147682778,-2.4990878804152805,0.4585635359116022,4.465569043199313,0.21568785112099184,0.51648,-0.010704767041825713,0.8878631039180649,0.6175619103707839,NotSignificant
ES,20,Unstable Rotational Balance,CompressionPressure,10,-0.6616442586041462,0.32275586049170957,2.844126776752992,-2.0915918765895967,0.6,2.4718200709913085,0.21568785112099184,0.51648,-0.8773321097251381,1.161710037174721,-0.846462443815118,Unsupported
ES,20,Unstable Rotational Balance,RotationalPressure,314,0.2827596453922521,0.15561835424849124,3.08561178420763,-2.8817984380901343,0.535031847133758,5.132071450890293,0.21568785112099184,0.51648,0.06707179427126028,1.0359197783723628,0.9763140926531172,NotSignificant
NQ,5,Directional Continuation / Sponsor Release,CompressionPressure,2,0.8346101425832734,0.8346101425832734,1.1664150491253296,-0.7590567337646777,1.0,0.8550931909473644,-0.012725797187148656,0.5002584513594541,0.847335939770422,1.998966728662947,1.3803372491221988,Unsupported
