Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
ES,xApvaV01StateLog_ES122022.csv,4,2022-10-17 06:55:00,Unresolved,Unknown->Unknown->Unknown->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3691.75,3694.5,3684.0,3687.75,Up,1,,,,5,3698.0,10.25,,10.25,,14.0,-10.25,,,1,1
ES,xApvaV01StateLog_ES122022.csv,5,2022-10-17 07:00:00,Unresolved,Unknown->Unknown->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3687.75,3688.75,3677.5,3680.75,Down,-1,3687.75,11.25,,5,3692.0,11.25,,-11.25,,2.75,-21.75,,,0,1
ES,xApvaV01StateLog_ES122022.csv,6,2022-10-17 07:05:00,Unresolved,Unknown->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3681.0,3686.5,3678.0,3685.5,Down,-1,3680.75,8.5,,5,3689.75,4.25,,-4.25,,4.5,-17.0,,,0,1
ES,xApvaV01StateLog_ES122022.csv,7,2022-10-17 07:10:00,Unknown,Unresolved->Unresolved->Unresolved->Unknown,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3685.25,3689.75,3681.0,3684.0,Down,-1,3685.5,8.75,,5,3685.25,1.25,,-1.25,,0.25,-18.5,,,0,1
ES,xApvaV01StateLog_ES122022.csv,8,2022-10-17 07:15:00,Unknown,Unresolved->Unresolved->Unknown->Unknown,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3684.0,3701.0,3683.75,3700.25,Down,-1,3684.0,17.25,,5,3691.25,-9.0,,9.0,,16.25,-2.25,,,1,1
ES,xApvaV01StateLog_ES122022.csv,9,2022-10-17 07:20:00,Unknown,Unresolved->Unknown->Unknown->Unknown,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3700.5,3701.75,3696.5,3698.0,Down,-1,3700.25,5.25,,5,3689.5,-8.5,,8.5,,14.0,-4.5,,,1,1
ES,xApvaV01StateLog_ES122022.csv,10,2022-10-17 07:25:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3698.0,3702.5,3691.5,3692.0,Down,-1,3698.0,11.0,,5,3686.5,-5.5,,5.5,,8.0,-1.75,,,1,1
ES,xApvaV01StateLog_ES122022.csv,11,2022-10-17 07:30:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3692.0,3692.5,3687.5,3689.75,Down,-1,3692.0,5.0,,5,3675.75,-14.0,,14.0,,16.75,-4.0,,,1,1
ES,xApvaV01StateLog_ES122022.csv,12,2022-10-17 07:35:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3689.75,3693.25,3684.0,3685.25,Down,-1,3689.75,9.25,,5,3676.5,-8.75,,8.75,,14.25,-8.5,,,1,1
ES,xApvaV01StateLog_ES122022.csv,13,2022-10-17 07:40:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,3685.5,3693.75,3685.5,3691.25,Down,-1,3685.25,8.5,,5,3679.5,-11.75,,11.75,,20.25,-1.5,,,1,1
