Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
ES,xApvaV01StateLog_ES062021.csv,15,2021-04-19 07:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.3709505944503406,0.3333333333333333,0.6,0.6,0.0,0.1339115951123958,0.041666666666666664,0.6643155878468537,0.42489544253601197,CompressionPressure,0.6643155878468537,4156.75,4157.0,4147.75,4151.0,Down,-1,4157.0,9.25,,5,4159.0,8.0,,-8.0,,1.5,-8.5,,,0,1
ES,xApvaV01StateLog_ES062021.csv,16,2021-04-19 07:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.4854752972230063,0.3333333333333333,0.5,0.6,0.0,0.11347663088969691,0.041666666666666664,0.6154911272568955,0.44994772126753263,CompressionPressure,0.6154911272568955,4151.0,4158.0,4149.5,4156.5,Down,-1,4151.0,8.5,,5,4160.0,3.5,,-3.5,,3.75,-4.5,,,0,1
ES,xApvaV01StateLog_ES062021.csv,17,2021-04-19 08:00:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.5219280948830343,0.3333333333333333,0.4,0.6,0.0,0.09901904690218435,0.041666666666666664,0.571546160736477,0.4579217707556637,CompressionPressure,0.571546160736477,4156.5,4159.25,4155.75,4157.5,Up,1,4156.5,3.5,,5,4156.5,-1.0,,-1.0,,3.5,-4.75,,,0,1
ES,xApvaV01StateLog_ES062021.csv,18,2021-04-19 08:05:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.4854752972230063,0.2222222222222222,0.5,0.5,0.0,0.11862940866747469,0.027777777777777776,0.6432689050346733,0.40828105460086594,CompressionPressure,0.6432689050346733,4157.5,4158.75,4154.5,4154.5,Up,1,4157.5,4.25,5.214285714285714,5,4160.5,6.0,1.1506849315068493,6.0,1.1506849315068493,6.75,-1.75,1.2945205479452055,-0.3356164383561644,1,1
ES,xApvaV01StateLog_ES062021.csv,19,2021-04-19 08:10:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,0.13784398032861264,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,4154.75,4159.5,4152.75,4158.0,Up,1,4154.5,6.75,5.553571428571429,5,4157.0,-1.0,-0.18006430868167203,-1.0,-0.18006430868167203,3.25,-3.25,0.585209003215434,-0.585209003215434,0,1
ES,xApvaV01StateLog_ES062021.csv,20,2021-04-19 08:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.3,0.0,0.1863733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843,4157.75,4159.0,4154.75,4159.0,Up,1,4158.0,4.25,5.160714285714286,5,4155.0,-4.0,-0.7750865051903114,-4.0,-0.7750865051903114,2.25,-4.75,0.4359861591695502,-0.9204152249134948,0,1
ES,xApvaV01StateLog_ES062021.csv,21,2021-04-19 08:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.7219280948844771,0.1111111111111111,0.8,0.2,0.0,0.20324126912429613,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091,4158.75,4161.0,4156.25,4160.0,Up,1,4159.0,4.75,4.928571428571429,5,4149.0,-11.0,-2.231884057971014,-11.0,-2.231884057971014,1.25,-11.0,0.25362318840579706,-2.231884057971014,0,1
ES,xApvaV01StateLog_ES062021.csv,22,2021-04-19 08:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.1,0.0,0.2272730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057,4160.0,4161.0,4156.0,4156.5,Up,1,4160.0,5.0,5.017857142857143,5,4152.25,-4.25,-0.8469750889679715,-4.25,-0.8469750889679715,4.75,-10.25,0.9466192170818505,-2.0427046263345194,0,1
ES,xApvaV01StateLog_ES062021.csv,23,2021-04-19 08:30:00,Directional,Unresolved->Unresolved->Unresolved->Directional,Directional Continuation / Sponsor Release,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,0.6493516583474204,0.2138888888888889,0.4512433309564058,0.14425945276369073,DirectionalReleasePressure,0.6493516583474204,4156.5,4161.25,4155.25,4160.5,Up,1,4156.5,6.0,5.035714285714286,5,4157.0,-3.5,-0.6950354609929078,-3.5,-0.6950354609929078,0.5,-14.25,0.09929078014184398,-2.8297872340425534,0,1
ES,xApvaV01StateLog_ES062021.csv,24,2021-04-19 08:35:00,Unresolved,Unresolved->Unresolved->Directional->Unresolved,Directional Continuation / Sponsor Release,Soft,0.36602540378443865,0.7219280948844771,0.1111111111111111,0.8,0.2,1.0,0.5806893403551319,0.2138888888888889,0.3937683829586091,0.199588437422646,DirectionalReleasePressure,0.5806893403551319,4160.5,4161.0,4155.25,4157.0,Up,1,4160.5,5.75,5.196428571428571,5,4152.5,-4.5,-0.865979381443299,-4.5,-0.865979381443299,0.75,-10.75,0.1443298969072165,-2.06872852233677,0,1
ES,xApvaV01StateLog_ES062021.csv,25,2021-04-19 08:40:00,Unresolved,Unresolved->Directional->Unresolved->Unresolved,Directional Continuation / Sponsor Release,Soft,0.36602540378443865,0.8812908992278072,0.1111111111111111,0.7,0.3,1.0,0.532495393571695,0.2138888888888889,0.3421415410204842,0.23444905087274945,DirectionalReleasePressure,0.532495393571695,4156.75,4157.25,4154.25,4155.0,Down,-1,4157.0,3.0,5.25,5,4148.75,-6.25,-1.1904761904761905,6.25,1.1904761904761905,8.75,-2.75,1.6666666666666667,-0.5238095238095238,1,1
ES,xApvaV01StateLog_ES062021.csv,26,2021-04-19 08:45:00,Unresolved,Directional->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Soft,0.4142135623730951,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,0.13784398032861264,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,4155.25,4157.75,4149.0,4149.0,Down,-1,4155.0,8.75,5.642857142857143,5,4154.0,5.0,0.8860759493670886,-5.0,-0.8860759493670886,2.75,-8.75,0.4873417721518987,-1.550632911392405,0,1
ES,xApvaV01StateLog_ES062021.csv,27,2021-04-19 08:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,0.12569120255083488,0.041666666666666664,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,4149.25,4154.0,4146.25,4152.25,Down,-1,4149.0,7.75,6.071428571428571,5,4151.75,-0.5,-0.08235294117647059,0.5,0.08235294117647059,5.25,-5.5,0.8647058823529412,-0.9058823529411765,1,1
ES,xApvaV01StateLog_ES062021.csv,28,2021-04-19 08:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,0.12569120255083488,0.041666666666666664,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,4152.25,4157.75,4152.25,4157.0,Up,1,4152.25,5.5,5.928571428571429,5,4155.0,-2.0,-0.3373493975903614,-2.0,-0.3373493975903614,-0.25,-10.0,-0.04216867469879518,-1.686746987951807,0,1
ES,xApvaV01StateLog_ES062021.csv,29,2021-04-19 09:00:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,0.12569120255083488,0.041666666666666664,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,4156.75,4156.75,4151.25,4152.5,Up,1,4157.0,5.75,5.678571428571429,5,4153.5,1.0,0.1761006289308176,1.0,0.1761006289308176,4.25,-5.5,0.7484276729559748,-0.9685534591194969,1,1
ES,xApvaV01StateLog_ES062021.csv,30,2021-04-19 09:05:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,0.12569120255083488,0.041666666666666664,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,4152.25,4154.25,4147.5,4148.75,Down,-1,4152.5,6.75,5.553571428571429,5,4149.5,0.75,0.135048231511254,-0.75,-0.135048231511254,2.5,-8.0,0.45016077170418006,-1.4405144694533762,0,1
ES,xApvaV01StateLog_ES062021.csv,31,2021-04-19 09:10:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.4,0.0,0.12569120255083488,0.041666666666666664,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,4148.5,4154.75,4147.0,4154.0,Down,-1,4148.75,7.75,5.857142857142857,5,4146.75,-7.25,-1.2378048780487805,7.25,1.2378048780487805,8.75,-2.75,1.4939024390243902,-0.46951219512195125,1,1
ES,xApvaV01StateLog_ES062021.csv,32,2021-04-19 09:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.4,0.0,0.13784398032861264,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,4154.0,4155.75,4151.0,4151.75,Down,-1,4154.0,4.75,5.892857142857143,5,4145.5,-6.25,-1.0606060606060606,6.25,1.0606060606060606,6.5,-5.0,1.103030303030303,-0.8484848484848484,1,1
ES,xApvaV01StateLog_ES062021.csv,33,2021-04-19 09:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.2222222222222222,0.7,0.3,0.0,0.15312850253398683,0.027777777777777776,0.747145716354275,0.33637888164892643,CompressionPressure,0.747145716354275,4151.5,4156.0,4151.5,4155.0,Down,-1,4151.75,4.5,5.732142857142857,5,4144.75,-10.25,-1.7881619937694706,10.25,1.7881619937694706,13.25,-1.75,2.311526479750779,-0.3052959501557633,1,1
ES,xApvaV01StateLog_ES062021.csv,34,2021-04-19 09:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.9219280948830342,0.2222222222222222,0.8,0.2,0.0,0.17577599134662883,0.027777777777777776,0.8034906051809215,0.28500510408899704,CompressionPressure,0.8034906051809215,4154.75,4156.75,4153.0,4153.5,Down,-1,4155.0,3.75,5.696428571428571,5,4146.5,-7.0,-1.2288401253918495,7.0,1.2288401253918495,11.75,-0.25,2.06269592476489,-0.0438871473354232,1,1
ES,xApvaV01StateLog_ES062021.csv,35,2021-04-19 09:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.1,0.0,0.2272730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057,4153.5,4153.75,4146.25,4149.5,Down,-1,4153.5,7.5,5.892857142857143,5,4146.25,-3.25,-0.5515151515151515,3.25,0.5515151515151515,7.75,-0.75,1.315151515151515,-0.12727272727272726,1,1
ES,xApvaV01StateLog_ES062021.csv,36,2021-04-19 09:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4149.25,4150.25,4145.25,4146.75,Down,-1,4149.5,5.0,5.892857142857143,5,4146.25,-0.5,-0.08484848484848484,0.5,0.08484848484848484,5.0,-2.0,0.8484848484848484,-0.33939393939393936,1,1
ES,xApvaV01StateLog_ES062021.csv,37,2021-04-19 09:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4146.75,4148.75,4145.25,4145.5,Down,-1,4146.75,3.5,5.714285714285714,5,4149.75,4.25,0.74375,-4.25,-0.74375,3.75,-4.75,0.65625,-0.8312499999999999,0,1
ES,xApvaV01StateLog_ES062021.csv,38,2021-04-19 09:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4145.5,4145.75,4141.75,4144.75,Down,-1,4145.5,4.0,5.589285714285714,5,4147.75,3.0,0.536741214057508,-3.0,-0.536741214057508,2.75,-6.25,0.49201277955271566,-1.1182108626198082,0,1
ES,xApvaV01StateLog_ES062021.csv,39,2021-04-19 09:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4144.75,4147.5,4142.0,4146.5,Down,-1,4144.75,5.5,5.767857142857143,5,4152.0,5.5,0.9535603715170278,-5.5,-0.9535603715170278,2.25,-5.75,0.3900928792569659,-0.9969040247678018,0,1
ES,xApvaV01StateLog_ES062021.csv,40,2021-04-19 09:55:00,Directional,Unresolved->Unresolved->Unresolved->Directional,Directional Continuation / Sponsor Release,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,0.6493516583474204,0.2138888888888889,0.4512433309564058,0.14425945276369073,DirectionalReleasePressure,0.6493516583474204,4146.25,4148.5,4144.5,4146.25,Down,-1,4146.5,4.0,5.428571428571429,5,4152.25,6.0,1.1052631578947367,-6.0,-1.1052631578947367,2.0,-7.25,0.3684210526315789,-1.3355263157894737,0,1
ES,xApvaV01StateLog_ES062021.csv,41,2021-04-19 10:00:00,Balance,Unresolved->Unresolved->Directional->Balance,Unstable Rotational Balance,Soft,0.3333333333333333,0.9219280948830342,0.2222222222222222,0.8,0.2,1.0,0.4017736945065802,0.027777777777777776,0.35349060518092146,0.535005104088997,RotationalPressure,0.535005104088997,4146.25,4147.25,4144.25,4146.25,Down,-1,4146.25,3.0,5.089285714285714,5,4151.5,5.25,1.031578947368421,-5.25,-1.031578947368421,1.75,-7.25,0.34385964912280703,-1.424561403508772,0,1
ES,xApvaV01StateLog_ES062021.csv,42,2021-04-19 10:05:00,Unresolved,Unresolved->Directional->Balance->Unresolved,Stable Compression Basin,Soft,0.36602540378443865,1.3567796494412687,0.3333333333333333,0.7,0.3,1.0,0.28723022801444464,0.041666666666666664,0.7068679385765874,0.4217955483152775,CompressionPressure,0.7068679385765874,4146.25,4150.25,4144.5,4149.75,Up,1,4146.25,5.75,5.107142857142857,5,4150.5,0.75,0.14685314685314688,0.75,0.14685314685314688,3.75,-2.25,0.7342657342657343,-0.4405594405594406,1,1
ES,xApvaV01StateLog_ES062021.csv,43,2021-04-19 10:10:00,Unresolved,Directional->Balance->Unresolved->Unresolved,Stable Compression Basin,Soft,0.4142135623730951,1.5709505944488977,0.3333333333333333,0.6,0.4,0.0,0.10459909511250629,0.041666666666666664,0.6518155878469439,0.46864544253569634,CompressionPressure,0.6518155878469439,4149.5,4151.0,4147.5,4147.75,Up,1,4149.75,3.5,4.946428571428571,5,4151.5,3.75,0.7581227436823105,3.75,0.7581227436823105,5.75,-0.25,1.1624548736462095,-0.05054151624548737,1,1
ES,xApvaV01StateLog_ES062021.csv,44,2021-04-19 10:15:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.6854752972215634,0.3333333333333333,0.5,0.4,0.0,0.09070833333333332,0.041666666666666664,0.6083333333333334,0.475,CompressionPressure,0.6083333333333334,4147.5,4152.25,4147.5,4152.0,Up,1,4147.75,4.75,4.803571428571429,5,4154.25,2.25,0.46840148698884754,2.25,0.46840148698884754,3.0,-3.75,0.6245353159851301,-0.7806691449814126,1,1
ES,xApvaV01StateLog_ES062021.csv,45,2021-04-19 10:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.6854752972215634,0.4444444444444444,0.5,0.4,0.0,0.07855555555555556,0.05555555555555555,0.5805555555555556,0.5166666666666666,CompressionPressure,0.5805555555555556,4151.75,4153.5,4151.5,4152.25,Up,1,4152.0,2.0,4.392857142857143,5,4152.25,0.0,0.0,0.0,0.0,2.75,-4.0,0.6260162601626016,-0.9105691056910569,0,1
ES,xApvaV01StateLog_ES062021.csv,46,2021-04-19 10:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.6854752972215634,0.4444444444444444,0.5,0.4,0.0,0.07855555555555556,0.05555555555555555,0.5805555555555556,0.5166666666666666,CompressionPressure,0.5805555555555556,4152.0,4153.5,4150.25,4151.5,Up,1,4152.25,3.25,4.285714285714286,5,4152.0,0.5,0.11666666666666667,0.5,0.11666666666666667,3.5,-3.25,0.8166666666666667,-0.7583333333333333,1,1
ES,xApvaV01StateLog_ES062021.csv,47,2021-04-19 10:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.6854752972215634,0.4444444444444444,0.5,0.4,0.0,0.07855555555555556,0.05555555555555555,0.5805555555555556,0.5166666666666666,CompressionPressure,0.5805555555555556,4151.5,4152.75,4149.5,4150.5,Down,-1,4151.5,3.25,4.196428571428571,5,4150.75,0.25,0.059574468085106386,-0.25,-0.059574468085106386,2.25,-4.5,0.5361702127659574,-1.0723404255319149,0,1
ES,xApvaV01StateLog_ES062021.csv,48,2021-04-19 10:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.6854752972215634,0.4444444444444444,0.5,0.4,0.0,0.07855555555555556,0.05555555555555555,0.5805555555555556,0.5166666666666666,CompressionPressure,0.5805555555555556,4150.25,4152.5,4148.25,4151.5,Down,-1,4150.5,4.25,4.232142857142857,5,4150.75,-0.75,-0.17721518987341775,0.75,0.17721518987341775,2.25,-3.5,0.5316455696202532,-0.8270042194092828,1,1
ES,xApvaV01StateLog_ES062021.csv,49,2021-04-19 10:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.6854752972215634,0.3333333333333333,0.5,0.4,0.0,0.09070833333333332,0.041666666666666664,0.6083333333333334,0.475,CompressionPressure,0.6083333333333334,4151.25,4155.0,4151.25,4154.25,Up,1,4151.5,3.75,3.9642857142857144,5,4150.75,-3.5,-0.8828828828828829,-3.5,-0.8828828828828829,0.25,-5.25,0.06306306306306306,-1.3243243243243243,0,1
ES,xApvaV01StateLog_ES062021.csv,50,2021-04-19 10:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.3,0.0,0.13084398032861264,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,4154.25,4154.5,4151.5,4152.25,Up,1,4154.25,3.0,3.8214285714285716,5,4149.0,-3.25,-0.8504672897196262,-3.25,-0.8504672897196262,1.0,-4.25,0.2616822429906542,-1.1121495327102804,0,1
ES,xApvaV01StateLog_ES062021.csv,51,2021-04-19 10:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.2,0.0,0.1793733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843,4152.25,4153.25,4150.5,4152.0,Down,-1,4152.25,2.75,3.767857142857143,5,4151.25,-0.75,-0.1990521327014218,0.75,0.1990521327014218,4.0,-1.0,1.061611374407583,-0.26540284360189575,1,1
ES,xApvaV01StateLog_ES062021.csv,52,2021-04-19 10:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.7219280948844771,0.1111111111111111,0.8,0.1,0.0,0.19624126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091,4151.75,4153.0,4149.25,4150.75,Down,-1,4152.0,3.75,3.75,5,4152.25,1.5,0.4,-1.5,-0.4,2.75,-2.75,0.7333333333333333,-0.7333333333333333,0,1
