Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
NQ,xApvaV01StateLog_NQ092024.csv,2117,2024-08-19 11:10:00,Balance,Degrading->Degrading->Degrading->Balance,Unstable Rotational Balance,Exact,1.0,1.5709505944503404,0.4444444444444444,0.4,0.0,0.0,0.04111298400128472,0.05555555555555555,0.09070447673574264,0.7603121092026786,RotationalPressure,0.7603121092026786,19726.25,19733.25,19722.75,19729.0,Up,1,19726.0,10.5,12.946428571428571,5,19753.25,24.25,1.8731034482758622,24.25,1.8731034482758622,25.25,-10.0,1.950344827586207,-0.7724137931034483,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2118,2024-08-19 11:15:00,Unresolved,Degrading->Degrading->Balance->Unresolved,Stable Compression Basin,Exact,1.0,1.8464393446652445,0.5555555555555556,0.4,0.0,0.0,0.026736111111111113,0.06944444444444445,0.5111111111111111,0.5583333333333333,RotationalPressure,0.5583333333333333,19729.0,19731.0,19723.75,19727.25,Up,1,19729.0,7.25,12.410714285714286,5,19750.0,22.75,1.833093525179856,22.75,1.833093525179856,27.0,-8.25,2.175539568345324,-0.6647482014388488,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2119,2024-08-19 11:20:00,Balance,Degrading->Balance->Unresolved->Balance,Unstable Rotational Balance,Exact,1.0,1.7219280948815914,0.6666666666666666,0.4,0.0,0.0,0.01458333333333334,0.08333333333333333,0.033333333333333354,0.85,RotationalPressure,0.85,19727.25,19730.75,19723.75,19728.75,Up,1,19727.25,7.0,12.017857142857142,5,19779.25,50.5,4.202080237741456,50.5,4.202080237741456,52.5,-9.75,4.36849925705795,-0.8112927191679049,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2120,2024-08-19 11:25:00,Balance,Balance->Unresolved->Balance->Balance,Unstable Rotational Balance,Exact,1.0,1.360964047439353,0.5555555555555556,0.5,0.0,0.0,0.056703967895702326,0.06944444444444445,0.11771752481281822,0.7560442187106917,RotationalPressure,0.7560442187106917,19728.5,19734.5,19719.0,19732.0,Up,1,19728.75,15.5,11.607142857142858,5,19782.5,50.5,4.350769230769231,50.5,4.350769230769231,54.25,-3.0,4.673846153846154,-0.25846153846153846,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2121,2024-08-19 11:30:00,Degrading,Unresolved->Balance->Balance->Degrading,Sponsor Exhaustion Collapse,Soft,0.5,1.360964047439353,0.5555555555555556,0.5,0.0,0.0,0.056703967895702326,0.16944444444444445,0.11771752481281822,0.5060442187106917,RotationalPressure,0.5060442187106917,19732.0,19744.5,19729.0,19743.0,Up,1,19732.0,15.5,11.410714285714286,5,19780.5,37.5,3.2863849765258215,37.5,3.2863849765258215,43.25,-3.0,3.790297339593114,-0.2629107981220657,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2122,2024-08-19 11:35:00,Degrading,Balance->Balance->Degrading->Degrading,Sponsor Exhaustion Collapse,Soft,0.4142135623730951,1.360964047439353,0.5555555555555556,0.5,0.0,0.0,0.056703967895702326,0.16944444444444445,0.11771752481281822,0.5060442187106917,RotationalPressure,0.5060442187106917,19743.0,19754.25,19740.0,19753.25,Up,1,19743.0,14.25,11.767857142857142,5,19769.75,16.5,1.402124430955994,16.5,1.402124430955994,33.0,-8.25,2.804248861911988,-0.701062215477997,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2123,2024-08-19 11:40:00,Degrading,Balance->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Soft,0.5,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.08553842477305709,0.15555555555555556,0.19125585695759761,0.4500489450928527,RotationalPressure,0.4500489450928527,19753.5,19753.75,19745.0,19750.0,Up,1,19753.25,8.75,11.25,5,19759.0,9.0,0.8,9.0,0.8,36.25,-0.75,3.2222222222222223,-0.06666666666666667,1,1
NQ,xApvaV01StateLog_NQ092024.csv,2124,2024-08-19 11:45:00,Degrading,Degrading->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.08553842477305709,0.15555555555555556,0.19125585695759761,0.4500489450928527,RotationalPressure,0.4500489450928527,19749.75,19781.25,19749.25,19779.25,Up,1,19750.0,32.0,12.285714285714286,5,19767.75,-11.5,-0.936046511627907,-11.5,-0.936046511627907,7.0,-23.25,0.5697674418604651,-1.892441860465116,0,1
NQ,xApvaV01StateLog_NQ092024.csv,2125,2024-08-19 11:50:00,Degrading,Degrading->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.08553842477305709,0.15555555555555556,0.19125585695759761,0.4500489450928527,RotationalPressure,0.4500489450928527,19779.75,19786.25,19774.5,19782.5,Up,1,19779.25,11.75,12.553571428571429,5,19766.5,-16.0,-1.2745376955903271,-16.0,-1.2745376955903271,2.5,-26.5,0.19914651493598862,-2.1109530583214795,0,1
NQ,xApvaV01StateLog_NQ092024.csv,2126,2024-08-19 11:55:00,Unresolved,Degrading->Degrading->Degrading->Unresolved,Stable Compression Basin,Exact,1.0,1.4854752972230063,0.4444444444444444,0.5,0.0,0.0,0.059323853111919136,0.05555555555555555,0.5877133494791177,0.49161438793419926,CompressionPressure,0.5877133494791177,19782.5,19785.0,19776.75,19780.5,Up,1,19782.5,8.25,12.410714285714286,5,19773.0,-7.5,-0.60431654676259,-7.5,-0.60431654676259,0.75,-24.5,0.06043165467625899,-1.9741007194244604,0,1
