Threshold,Mode,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,StdSignedReturn,ZeroRowFraction,NegativeRowFraction,ConditionMin,ConditionMax,ConditionMean,WeekRegimeCount,WeeklyPositiveFraction,WeeklyMeanOfMeans,WeeklyMedianOfMeans,WeeklyMinMean,WeeklyMaxMean
0.2,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.22,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.24,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.26,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.28,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.3,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.32,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.34,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.36,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.38,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.4,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.42,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
