Metric,Value
state_count,377.0
collision_mode,conservative
best_stop,6.0
best_target,32.0
best_mean_outcome,0.5749336870026526
best_median_outcome,-3.0
best_t_stat,1.2692258046257974
best_win_rate,0.41644562334217505
best_profit_factor,1.1881510416666667
best_top5_share_positive_sum,0.3782648401826484
