Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
ES,xApvaV01StateLog_ES.csv,174,2026-04-07 13:35:00,Unresolved,Unresolved->Unresolved->Balance->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6657.5,6668.5,6657.0,6663.0,Up,1,6657.25,11.5,10.5,5,6663.5,0.5,0.0476190476190476,0.5,0.0476190476190476,10.5,-5.75,1.0,-0.5476190476190477,1,1
ES,xApvaV01StateLog_ES.csv,175,2026-04-07 13:40:00,Unresolved,Unresolved->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6662.75,6665.5,6657.25,6658.5,Up,1,6663.0,8.25,10.410714285714286,5,6825.75,167.25,16.06518010291595,167.25,16.06518010291595,178.25,-1.25,17.121783876500857,-0.1200686106346483,1,1
ES,xApvaV01StateLog_ES.csv,176,2026-04-07 13:45:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,6658.5,6673.5,6657.25,6664.5,Up,1,6658.5,16.25,11.232142857142858,5,6819.75,155.25,13.821939586645469,155.25,13.821939586645469,172.25,-4.25,15.335453100158984,-0.3783783783783783,1,1
ES,xApvaV01StateLog_ES.csv,177,2026-04-07 13:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6664.25,6666.0,6661.5,6663.5,Up,1,6664.5,4.5,11.142857142857142,5,6816.25,152.75,13.708333333333334,152.75,13.708333333333334,173.25,-3.25,15.548076923076923,-0.2916666666666667,1,1
ES,xApvaV01StateLog_ES.csv,178,2026-04-07 13:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6663.5,6669.75,6660.25,6664.5,Up,1,6663.5,9.5,10.839285714285714,5,6826.5,162.0,14.945634266886326,162.0,14.945634266886326,172.25,-3.75,15.891268533772651,-0.3459637561779242,1,1
ES,xApvaV01StateLog_ES.csv,179,2026-04-07 14:00:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6664.5,6668.0,6660.75,6663.5,Up,1,6664.5,7.25,9.375,5,6806.5,143.0,15.253333333333334,143.0,15.253333333333334,173.25,141.75,18.48,15.12,1,1
ES,xApvaV01StateLog_ES.csv,180,2026-04-08 06:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6829.5,6836.75,6819.0,6825.75,Down,-1,6663.5,173.25,20.964285714285715,5,6811.75,-14.0,-0.6678023850085179,14.0,0.6678023850085179,20.75,-4.0,0.989778534923339,-0.1908006814310051,1,1
ES,xApvaV01StateLog_ES.csv,181,2026-04-08 06:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6826.0,6828.5,6817.5,6819.75,Down,-1,6825.75,11.0,20.839285714285715,5,6816.25,-3.5,-0.1679520137103684,3.5,0.1679520137103684,14.75,-10.0,0.7077977720651242,-0.4798628963153384,1,1
ES,xApvaV01StateLog_ES.csv,182,2026-04-08 06:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,6819.75,6822.25,6813.25,6816.25,Down,-1,6819.75,9.0,20.464285714285715,5,6814.25,-2.0,-0.0977312390924956,2.0,0.0977312390924956,11.25,-13.5,0.5497382198952879,-0.6596858638743455,1,1
ES,xApvaV01StateLog_ES.csv,183,2026-04-08 06:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,6816.5,6829.75,6815.5,6826.5,Down,-1,6816.25,14.25,20.928571428571427,5,6814.5,-12.0,-0.5733788395904438,12.0,0.5733788395904438,21.5,0.0,1.0273037542662118,0.0,1,1
ES,xApvaV01StateLog_ES.csv,232,2026-04-08 10:55:00,Unresolved,Balance->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.5555555555555556,0.6,0.0,0.0,0.0733856469952793,0.0694444444444444,0.6134780791798199,0.4917156117595194,CompressionPressure,0.6134780791798199,6819.5,6822.75,6819.25,6821.25,Up,1,6819.25,3.5,4.821428571428571,5,6813.0,-8.25,-1.7111111111111112,-8.25,-1.7111111111111112,10.0,-13.25,2.0740740740740744,-2.7481481481481485,0,1
ES,xApvaV01StateLog_ES.csv,236,2026-04-08 11:15:00,Unresolved,Balance->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9999999999971146,0.5555555555555556,0.5,0.0,0.0,0.0843402777779986,0.0694444444444444,0.5902777777779582,0.4270833333327021,CompressionPressure,0.5902777777779582,6829.5,6829.75,6826.25,6828.5,Up,1,6829.5,3.5,5.232142857142857,5,6810.25,-18.25,-3.488054607508533,-18.25,-3.488054607508533,2.75,-20.5,0.5255972696245734,-3.918088737201365,0,1
ES,xApvaV01StateLog_ES.csv,237,2026-04-08 11:20:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9709505944517832,0.4444444444444444,0.6,0.0,0.0,0.1103838173345075,0.0555555555555555,0.6615378100689858,0.3790621092029942,CompressionPressure,0.6615378100689858,6828.25,6831.25,6808.0,6813.0,Down,-1,6828.5,23.25,6.607142857142857,5,6804.75,-8.25,-1.2486486486486488,8.25,1.2486486486486488,9.0,-6.25,1.3621621621621622,-0.945945945945946,1,1
ES,xApvaV01StateLog_ES.csv,243,2026-04-08 11:50:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.085538424773057,0.0555555555555555,0.6412558569575977,0.4500489450928527,CompressionPressure,0.6412558569575977,6805.0,6808.5,6802.5,6802.75,Down,-1,6804.75,6.0,6.875,5,6807.75,5.0,0.7272727272727273,-5.0,-0.7272727272727273,10.25,-6.5,1.490909090909091,-0.9454545454545454,0,1
ES,xApvaV01StateLog_ES.csv,248,2026-04-08 12:15:00,Unresolved,Balance->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9709505944517832,0.3333333333333333,0.6,0.0,0.0,0.1225365951122853,0.0416666666666666,0.6893155878467636,0.3373954425363276,CompressionPressure,0.6893155878467636,6801.25,6809.25,6801.0,6807.75,Up,1,6801.25,8.25,8.0,5,6812.25,4.5,0.5625,4.5,0.5625,7.0,-9.5,0.875,-1.1875,1,1
ES,xApvaV01StateLog_ES.csv,249,2026-04-08 12:20:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9999999999971146,0.3333333333333333,0.5,0.0,0.0,0.1086458333335542,0.0416666666666666,0.6458333333335138,0.3437499999993688,CompressionPressure,0.6458333333335138,6808.0,6809.5,6800.5,6802.25,Up,1,6807.75,9.0,8.375,5,6811.25,9.0,1.0746268656716418,9.0,1.0746268656716418,12.5,-4.0,1.492537313432836,-0.4776119402985074,1,1
ES,xApvaV01StateLog_ES.csv,256,2026-04-08 12:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,0.1321285025339868,0.0277777777777777,0.747145716354275,0.3363788816489264,CompressionPressure,0.747145716354275,6814.25,6818.5,6813.5,6817.5,Up,1,6814.25,5.0,7.321428571428571,5,6820.25,2.75,0.375609756097561,2.75,0.375609756097561,9.5,-2.75,1.297560975609756,-0.375609756097561,1,1
ES,xApvaV01StateLog_ES.csv,272,2026-04-09 06:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,6815.5,6821.75,6812.25,6819.25,Up,1,6815.5,9.5,3.892857142857143,5,6814.0,-5.25,-1.3486238532110093,-5.25,-1.3486238532110093,1.75,-9.0,0.4495412844036697,-2.311926605504587,0,1
ES,xApvaV01StateLog_ES.csv,323,2026-04-09 11:00:00,Degrading,Unresolved->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.1138888888888889,0.3421415410204842,0.2344490508727494,CompressionPressure,0.3421415410204842,6869.75,6870.0,6867.75,6869.75,Down,-1,6869.5,2.25,5.482142857142857,5,6853.0,-16.75,-3.055374592833876,16.75,3.055374592833876,19.0,-0.75,3.465798045602606,-0.1368078175895765,1,1
ES,xApvaV01StateLog_ES.csv,324,2026-04-09 11:05:00,Degrading,Degrading->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,0.9709505944517832,0.1111111111111111,0.6,0.0,0.0,0.1468421506678408,0.1138888888888889,0.294871143402319,0.2540621092029942,CompressionPressure,0.294871143402319,6869.75,6870.5,6851.0,6855.0,Down,-1,6869.75,19.5,6.178571428571429,5,6852.75,-2.25,-0.3641618497109826,2.25,0.3641618497109826,5.0,-7.75,0.8092485549132947,-1.2543352601156068,1,1
ES,xApvaV01StateLog_ES.csv,331,2026-04-09 11:40:00,Unresolved,Balance->Degrading->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6850.25,6858.25,6849.5,6857.25,Down,-1,6850.25,8.75,7.285714285714286,5,6860.25,3.0,0.4117647058823529,-3.0,-0.4117647058823529,5.5,-5.25,0.7549019607843137,-0.7205882352941176,0,1
ES,xApvaV01StateLog_ES.csv,332,2026-04-09 11:45:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.3333333333333333,0.7,0.0,0.0,0.119975724756209,0.0416666666666666,0.7193679385764972,0.3780455483155931,CompressionPressure,0.7193679385764972,6857.0,6858.25,6852.0,6854.0,Down,-1,6857.25,6.25,7.25,5,6864.75,10.75,1.4827586206896552,-10.75,-1.4827586206896552,2.25,-11.0,0.3103448275862069,-1.5172413793103448,0,1
ES,xApvaV01StateLog_ES.csv,334,2026-04-09 11:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.3333333333333333,0.7,0.0,0.0,0.119975724756209,0.0416666666666666,0.7193679385764972,0.3780455483155931,CompressionPressure,0.7193679385764972,6855.75,6856.75,6851.75,6854.5,Down,-1,6855.75,5.0,6.75,5,6860.75,6.25,0.925925925925926,-6.25,-0.925925925925926,1.0,-12.25,0.1481481481481481,-1.8148148148148149,0,1
ES,xApvaV01StateLog_ES.csv,335,2026-04-09 12:00:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6854.5,6857.25,6854.5,6855.25,Down,-1,6854.5,2.75,6.678571428571429,5,6862.75,7.5,1.1229946524064172,-7.5,-1.1229946524064172,1.75,-11.5,0.2620320855614973,-1.7219251336898396,0,1
ES,xApvaV01StateLog_ES.csv,338,2026-04-09 12:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.9709505944517832,0.1111111111111111,0.6,0.0,0.0,0.1468421506678408,0.0138888888888888,0.7448711434023191,0.2540621092029942,CompressionPressure,0.7448711434023191,6864.5,6866.75,6863.5,6864.5,Up,1,6864.75,3.25,6.125,5,6866.75,2.25,0.3673469387755102,2.25,0.3673469387755102,6.75,-4.5,1.1020408163265305,-0.7346938775510204,1,1
ES,xApvaV01StateLog_ES.csv,339,2026-04-09 12:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,6864.25,6866.5,6860.0,6860.75,Up,1,6864.5,6.5,6.035714285714286,5,6868.0,7.25,1.2011834319526626,7.25,1.2011834319526626,10.5,-0.75,1.7396449704142012,-0.1242603550295858,1,1
ES,xApvaV01StateLog_ES.csv,341,2026-04-09 12:30:00,Unresolved,Unresolved->Unresolved->Balance->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.3333333333333333,0.7,0.0,0.0,0.119975724756209,0.0416666666666666,0.7193679385764972,0.3780455483155931,CompressionPressure,0.7193679385764972,6863.0,6865.0,6861.75,6863.0,Up,1,6862.75,3.25,5.660714285714286,5,6868.75,5.75,1.0157728706624607,5.75,1.0157728706624607,8.25,-0.5,1.4574132492113565,-0.0883280757097791,1,1
ES,xApvaV01StateLog_ES.csv,342,2026-04-09 12:35:00,Unresolved,Unresolved->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,0.1321285025339868,0.0277777777777777,0.747145716354275,0.3363788816489264,CompressionPressure,0.747145716354275,6863.25,6871.25,6862.5,6866.75,Up,1,6863.0,8.75,5.696428571428571,5,6862.0,-4.75,-0.8338557993730408,-4.75,-0.8338557993730408,3.75,-5.25,0.658307210031348,-0.9216300940438872,0,1
ES,xApvaV01StateLog_ES.csv,343,2026-04-09 12:40:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,6867.0,6870.0,6865.25,6866.75,Up,1,6866.75,4.75,5.607142857142857,5,6859.0,-7.75,-1.3821656050955415,-7.75,-1.3821656050955415,3.75,-7.75,0.6687898089171975,-1.3821656050955415,0,1
ES,xApvaV01StateLog_ES.csv,344,2026-04-09 12:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6867.0,6868.75,6864.0,6868.0,Up,1,6866.75,4.75,5.464285714285714,5,6858.5,-9.5,-1.738562091503268,-9.5,-1.738562091503268,2.5,-11.75,0.457516339869281,-2.150326797385621,0,1
ES,xApvaV01StateLog_ES.csv,345,2026-04-09 12:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6868.0,6869.75,6864.5,6865.25,Up,1,6868.0,5.25,5.214285714285714,5,6859.25,-6.0,-1.1506849315068493,-6.0,-1.1506849315068493,5.25,-9.0,1.0068493150684932,-1.726027397260274,0,1
ES,xApvaV01StateLog_ES.csv,350,2026-04-09 13:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.085538424773057,0.0555555555555555,0.6412558569575977,0.4500489450928527,CompressionPressure,0.6412558569575977,6858.75,6860.5,6858.25,6859.25,Down,-1,6858.5,2.25,5.017857142857143,5,6862.5,3.25,0.6476868327402134,-3.25,-0.6476868327402134,2.25,-4.0,0.4483985765124554,-0.797153024911032,0,1
ES,xApvaV01StateLog_ES.csv,353,2026-04-09 13:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6859.75,6860.5,6858.5,6859.75,Down,-1,6859.75,2.0,4.392857142857143,5,6860.5,0.75,0.1707317073170731,-0.75,-0.1707317073170731,0.25,-3.5,0.056910569105691,-0.7967479674796747,0,1
ES,xApvaV01StateLog_ES.csv,354,2026-04-09 13:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,6859.75,6863.0,6859.5,6862.5,Up,1,6859.75,3.5,4.410714285714286,5,6860.75,-1.75,-0.3967611336032389,-1.75,-0.3967611336032389,0.75,-5.0,0.1700404858299595,-1.1336032388663968,0,1
ES,xApvaV01StateLog_ES.csv,355,2026-04-09 13:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,6862.5,6863.25,6862.0,6862.5,Up,1,6862.5,1.25,4.267857142857143,5,6872.0,9.5,2.225941422594142,9.5,2.225941422594142,19.0,-5.0,4.451882845188284,-1.1715481171548117,1,1
ES,xApvaV01StateLog_ES.csv,356,2026-04-09 13:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,6862.5,6863.0,6861.75,6862.5,Up,1,6862.5,1.25,3.732142857142857,5,6869.5,7.0,1.875598086124402,7.0,1.875598086124402,19.0,-5.0,5.090909090909091,-1.339712918660287,1,1
ES,xApvaV01StateLog_ES.csv,367,2026-04-10 07:10:00,Degrading,Unresolved->Degrading->Degrading->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.1138888888888889,0.3421415410204842,0.2344490508727494,CompressionPressure,0.3421415410204842,6868.25,6870.25,6864.75,6867.75,Down,-1,6868.25,5.5,5.464285714285714,5,6877.5,9.75,1.784313725490196,-9.75,-1.784313725490196,4.25,-14.25,0.7777777777777778,-2.607843137254902,0,1
ES,xApvaV01StateLog_ES.csv,368,2026-04-10 07:15:00,Unresolved,Degrading->Degrading->Degrading->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,6868.0,6875.0,6863.5,6874.5,Down,-1,6867.75,11.5,6.035714285714286,5,6876.75,2.25,0.3727810650887574,-2.25,-0.3727810650887574,3.0,-7.5,0.4970414201183432,-1.242603550295858,0,1
