Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_092022_generated.csv,Base_ES_NQ,True,368,203,165,True
tables/apva_forward_signed_return_dataset_es_nq_092022_generated.csv,CCRRR,True,4,2,2,True
tables/apva_forward_signed_return_dataset_es_nq_092022_generated.csv,PriorSlope_DominantPressureValue_Q3,True,70,32,38,True
tables/apva_forward_signed_return_dataset_es_nq_092022_generated.csv,RRCCC,True,20,11,9,True
