APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Node count: 35
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
5 | Secondary -> Weak -> Secondary -> Insufficient -> Weak | 7 | 0.26%
5 | Secondary -> Weak -> Secondary -> Weak -> Secondary | 7 | 0.26%
5 | Weak -> Insufficient -> Secondary -> Insufficient -> Insufficient | 7 | 0.26%
5 | Weak -> Secondary -> Weak -> Secondary -> Weak | 7 | 0.26%
5 | Weak -> Weak -> Secondary -> Insufficient -> Insufficient | 7 | 0.26%
5 | Core -> Weak -> Core -> Secondary -> Weak | 6 | 0.22%
5 | Core -> Weak -> Secondary -> Insufficient -> Insufficient | 6 | 0.22%
5 | Core -> Weak -> Secondary -> Weak -> Secondary | 6 | 0.22%
5 | Insufficient -> Insufficient -> Weak -> Secondary -> Core | 6 | 0.22%
5 | Insufficient -> Weak -> Secondary -> Core -> Secondary | 6 | 0.22%
5 | Insufficient -> Weak -> Secondary -> Insufficient -> Insufficient | 6 | 0.22%
5 | Secondary -> Core -> Secondary -> Weak -> Weak | 6 | 0.22%
5 | Secondary -> Core -> Weak -> Secondary -> Insufficient | 6 | 0.22%
5 | Secondary -> Insufficient -> Insufficient -> Insufficient -> Secondary | 6 | 0.22%
5 | Secondary -> Insufficient -> Insufficient -> Insufficient -> Weak | 6 | 0.22%
5 | Secondary -> Insufficient -> Insufficient -> Weak -> Core | 6 | 0.22%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Insufficient | 6 | 0.22%
5 | Secondary -> Weak -> Insufficient -> Insufficient -> Insufficient | 6 | 0.22%
5 | Secondary -> Weak -> Secondary -> Weak -> Core | 6 | 0.22%
5 | Secondary -> Weak -> Secondary -> Weak -> Weak | 6 | 0.22%
5 | Weak -> Core -> Secondary -> Secondary -> Secondary | 6 | 0.22%
5 | Weak -> Secondary -> Core -> Secondary -> Weak | 6 | 0.22%
5 | Weak -> Secondary -> Insufficient -> Core -> Weak | 6 | 0.22%
5 | Weak -> Secondary -> Weak -> Weak -> Core | 6 | 0.22%
5 | Core -> Secondary -> Core -> Weak -> Secondary | 5 | 0.19%
5 | Core -> Secondary -> Insufficient -> Weak -> Core | 5 | 0.19%
5 | Core -> Secondary -> Secondary -> Secondary -> Insufficient | 5 | 0.19%
5 | Core -> Secondary -> Secondary -> Weak -> Core | 5 | 0.19%
5 | Core -> Secondary -> Weak -> Secondary -> Weak | 5 | 0.19%
5 | Insufficient -> Core -> Secondary -> Weak -> Weak | 5 | 0.19%
5 | Insufficient -> Insufficient -> Insufficient -> Insufficient -> Weak | 5 | 0.19%
5 | Insufficient -> Insufficient -> Insufficient -> Weak -> Secondary | 5 | 0.19%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Secondary | 5 | 0.19%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Insufficient | 5 | 0.19%
5 | Insufficient -> Insufficient -> Weak -> Secondary -> Weak | 5 | 0.19%
5 | Insufficient -> Secondary -> Insufficient -> Insufficient -> Weak | 5 | 0.19%
5 | Insufficient -> Weak -> Core -> Secondary -> Secondary | 5 | 0.19%
5 | Insufficient -> Weak -> Core -> Secondary -> Weak | 5 | 0.19%
5 | Insufficient -> Weak -> Insufficient -> Insufficient -> Insufficient | 5 | 0.19%
5 | Insufficient -> Weak -> Secondary -> Insufficient -> Core | 5 | 0.19%
5 | Secondary -> Core -> Core -> Secondary -> Weak | 5 | 0.19%
5 | Secondary -> Core -> Secondary -> Insufficient -> Weak | 5 | 0.19%
5 | Secondary -> Core -> Secondary -> Secondary -> Weak | 5 | 0.19%
5 | Secondary -> Insufficient -> Core -> Secondary -> Secondary | 5 | 0.19%
5 | Secondary -> Insufficient -> Insufficient -> Weak -> Insufficient | 5 | 0.19%
5 | Secondary -> Insufficient -> Secondary -> Weak -> Secondary | 5 | 0.19%
5 | Secondary -> Insufficient -> Weak -> Secondary -> Insufficient | 5 | 0.19%
5 | Secondary -> Insufficient -> Weak -> Secondary -> Weak | 5 | 0.19%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Weak | 5 | 0.19%
5 | Secondary -> Secondary -> Insufficient -> Weak -> Weak | 5 | 0.19%
5 | Secondary -> Secondary -> Weak -> Core -> Weak | 5 | 0.19%
5 | Secondary -> Secondary -> Weak -> Secondary -> Weak | 5 | 0.19%
5 | Secondary -> Weak -> Secondary -> Core -> Weak | 5 | 0.19%
5 | Secondary -> Weak -> Weak -> Core -> Weak | 5 | 0.19%
5 | Weak -> Secondary -> Core -> Weak -> Secondary | 5 | 0.19%
5 | Weak -> Weak -> Core -> Secondary -> Secondary | 5 | 0.19%
5 | Weak -> Weak -> Insufficient -> Insufficient -> Insufficient | 5 | 0.19%
5 | Core -> Core -> Secondary -> Core -> Secondary | 4 | 0.15%
5 | Core -> Weak -> Weak -> Core -> Secondary | 4 | 0.15%
5 | Insufficient -> Core -> Secondary -> Core -> Secondary | 4 | 0.15%
5 | Insufficient -> Core -> Secondary -> Insufficient -> Core | 4 | 0.15%
5 | Insufficient -> Core -> Weak -> Secondary -> Core | 4 | 0.15%
5 | Insufficient -> Insufficient -> Core -> Secondary -> Secondary | 4 | 0.15%
5 | Insufficient -> Insufficient -> Core -> Weak -> Secondary | 4 | 0.15%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Weak | 4 | 0.15%
5 | Insufficient -> Insufficient -> Insufficient -> Weak -> Core | 4 | 0.15%
5 | Insufficient -> Insufficient -> Insufficient -> Weak -> Weak | 4 | 0.15%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Insufficient | 4 | 0.15%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Weak | 4 | 0.15%
5 | Insufficient -> Weak -> Secondary -> Weak -> Weak | 4 | 0.15%
5 | Insufficient -> Weak -> Weak -> Core -> Secondary | 4 | 0.15%
5 | Secondary -> Core -> Core -> Secondary -> Core | 4 | 0.15%
5 | Secondary -> Core -> Secondary -> Insufficient -> Core | 4 | 0.15%
5 | Secondary -> Core -> Weak -> Secondary -> Weak | 4 | 0.15%
5 | Secondary -> Insufficient -> Core -> Secondary -> Insufficient | 4 | 0.15%
5 | Secondary -> Secondary -> Secondary -> Weak -> Weak | 4 | 0.15%
5 | Secondary -> Secondary -> Weak -> Weak -> Weak | 4 | 0.15%
5 | Secondary -> Weak -> Core -> Weak -> Core | 4 | 0.15%
5 | Secondary -> Weak -> Core -> Weak -> Weak | 4 | 0.15%
5 | Secondary -> Weak -> Insufficient -> Secondary -> Insufficient | 4 | 0.15%
5 | Weak -> Core -> Secondary -> Secondary -> Insufficient | 4 | 0.15%
5 | Weak -> Core -> Secondary -> Secondary -> Weak | 4 | 0.15%
5 | Weak -> Core -> Weak -> Secondary -> Core | 4 | 0.15%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Weak | 4 | 0.15%
5 | Weak -> Secondary -> Core -> Secondary -> Secondary | 4 | 0.15%
5 | Weak -> Secondary -> Insufficient -> Weak -> Secondary | 4 | 0.15%
5 | Weak -> Secondary -> Secondary -> Weak -> Secondary | 4 | 0.15%
5 | Weak -> Secondary -> Weak -> Insufficient -> Insufficient | 4 | 0.15%
5 | Weak -> Weak -> Core -> Secondary -> Weak | 4 | 0.15%
5 | Weak -> Weak -> Core -> Weak -> Core | 4 | 0.15%
5 | Weak -> Weak -> Weak -> Insufficient -> Weak | 4 | 0.15%
5 | Weak -> Weak -> Weak -> Secondary -> Weak | 4 | 0.15%
5 | Weak -> Weak -> Weak -> Weak -> Secondary | 4 | 0.15%
5 | Core -> Secondary -> Secondary -> Insufficient -> Secondary | 3 | 0.11%
5 | Core -> Secondary -> Secondary -> Weak -> Weak | 3 | 0.11%
5 | Core -> Secondary -> Weak -> Insufficient -> Insufficient | 3 | 0.11%
5 | Core -> Secondary -> Weak -> Secondary -> Secondary | 3 | 0.11%
5 | Core -> Secondary -> Weak -> Weak -> Weak | 3 | 0.11%
5 | Insufficient -> Core -> Secondary -> Secondary -> Secondary | 3 | 0.11%
5 | Insufficient -> Insufficient -> Insufficient -> Core -> Weak | 3 | 0.11%
5 | Insufficient -> Insufficient -> Insufficient -> Insufficient -> Secondary | 3 | 0.11%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Core | 3 | 0.11%
5 | Insufficient -> Insufficient -> Secondary -> Core -> Secondary | 3 | 0.11%
5 | Insufficient -> Secondary -> Core -> Secondary -> Core | 3 | 0.11%
5 | Insufficient -> Secondary -> Insufficient -> Core -> Secondary | 3 | 0.11%
5 | Insufficient -> Secondary -> Weak -> Core -> Secondary | 3 | 0.11%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Core | 3 | 0.11%
5 | Insufficient -> Weak -> Insufficient -> Secondary -> Insufficient | 3 | 0.11%
5 | Insufficient -> Weak -> Insufficient -> Weak -> Insufficient | 3 | 0.11%
5 | Insufficient -> Weak -> Secondary -> Weak -> Core | 3 | 0.11%
5 | Insufficient -> Weak -> Secondary -> Weak -> Secondary | 3 | 0.11%
5 | Secondary -> Core -> Weak -> Core -> Secondary | 3 | 0.11%
5 | Secondary -> Core -> Weak -> Secondary -> Core | 3 | 0.11%
5 | Secondary -> Insufficient -> Core -> Weak -> Core | 3 | 0.11%
5 | Secondary -> Insufficient -> Core -> Weak -> Secondary | 3 | 0.11%
5 | Secondary -> Insufficient -> Insufficient -> Core -> Secondary | 3 | 0.11%
5 | Secondary -> Insufficient -> Insufficient -> Insufficient -> Core | 3 | 0.11%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Weak | 3 | 0.11%
5 | Secondary -> Insufficient -> Secondary -> Weak -> Core | 3 | 0.11%
5 | Secondary -> Insufficient -> Weak -> Weak -> Core | 3 | 0.11%
5 | Secondary -> Secondary -> Core -> Secondary -> Insufficient | 3 | 0.11%
5 | Secondary -> Secondary -> Core -> Weak -> Secondary | 3 | 0.11%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Secondary | 3 | 0.11%
5 | Secondary -> Secondary -> Secondary -> Core -> Weak | 3 | 0.11%
5 | Secondary -> Secondary -> Secondary -> Insufficient -> Secondary | 3 | 0.11%
5 | Secondary -> Secondary -> Weak -> Secondary -> Secondary | 3 | 0.11%
5 | Secondary -> Secondary -> Weak -> Weak -> Core | 3 | 0.11%
5 | Secondary -> Weak -> Secondary -> Secondary -> Weak | 3 | 0.11%
5 | Secondary -> Weak -> Weak -> Secondary -> Insufficient | 3 | 0.11%
5 | Secondary -> Weak -> Weak -> Weak -> Weak | 3 | 0.11%
5 | Weak -> Core -> Secondary -> Weak -> Insufficient | 3 | 0.11%
5 | Weak -> Core -> Weak -> Secondary -> Weak | 3 | 0.11%
5 | Weak -> Core -> Weak -> Weak -> Core | 3 | 0.11%
5 | Weak -> Core -> Weak -> Weak -> Insufficient | 3 | 0.11%
5 | Weak -> Insufficient -> Insufficient -> Core -> Secondary | 3 | 0.11%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Core | 3 | 0.11%
5 | Weak -> Secondary -> Core -> Weak -> Weak | 3 | 0.11%
5 | Weak -> Secondary -> Secondary -> Weak -> Core | 3 | 0.11%
5 | Weak -> Weak -> Secondary -> Secondary -> Weak | 3 | 0.11%
5 | Weak -> Weak -> Secondary -> Weak -> Secondary | 3 | 0.11%
5 | Core -> Core -> Secondary -> Secondary -> Insufficient | 2 | 0.07%
5 | Core -> Core -> Secondary -> Weak -> Core | 2 | 0.07%
5 | Core -> Core -> Secondary -> Weak -> Secondary | 2 | 0.07%
5 | Core -> Secondary -> Core -> Core -> Weak | 2 | 0.07%
5 | Core -> Secondary -> Core -> Weak -> Core | 2 | 0.07%
5 | Core -> Secondary -> Insufficient -> Weak -> Insufficient | 2 | 0.07%
5 | Core -> Secondary -> Secondary -> Core -> Weak | 2 | 0.07%
5 | Core -> Secondary -> Weak -> Insufficient -> Secondary | 2 | 0.07%
5 | Core -> Secondary -> Weak -> Weak -> Secondary | 2 | 0.07%
5 | Core -> Weak -> Insufficient -> Core -> Secondary | 2 | 0.07%
5 | Core -> Weak -> Secondary -> Core -> Weak | 2 | 0.07%
5 | Core -> Weak -> Weak -> Insufficient -> Insufficient | 2 | 0.07%
5 | Core -> Weak -> Weak -> Secondary -> Insufficient | 2 | 0.07%
5 | Insufficient -> Core -> Secondary -> Insufficient -> Weak | 2 | 0.07%
5 | Insufficient -> Core -> Secondary -> Weak -> Secondary | 2 | 0.07%
5 | Insufficient -> Core -> Weak -> Secondary -> Weak | 2 | 0.07%
5 | Insufficient -> Insufficient -> Core -> Secondary -> Insufficient | 2 | 0.07%
5 | Insufficient -> Insufficient -> Core -> Secondary -> Weak | 2 | 0.07%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Insufficient | 2 | 0.07%
5 | Insufficient -> Insufficient -> Insufficient -> Weak -> Insufficient | 2 | 0.07%
5 | Insufficient -> Insufficient -> Weak -> Secondary -> Secondary | 2 | 0.07%
5 | Insufficient -> Insufficient -> Weak -> Weak -> Core | 2 | 0.07%
5 | Insufficient -> Insufficient -> Weak -> Weak -> Weak | 2 | 0.07%
5 | Insufficient -> Secondary -> Insufficient -> Insufficient -> Insufficient | 2 | 0.07%
5 | Insufficient -> Weak -> Insufficient -> Insufficient -> Core | 2 | 0.07%
5 | Insufficient -> Weak -> Secondary -> Core -> Weak | 2 | 0.07%
5 | Insufficient -> Weak -> Secondary -> Insufficient -> Secondary | 2 | 0.07%
5 | Insufficient -> Weak -> Weak -> Core -> Weak | 2 | 0.07%
5 | Insufficient -> Weak -> Weak -> Insufficient -> Insufficient | 2 | 0.07%
5 | Insufficient -> Weak -> Weak -> Weak -> Weak | 2 | 0.07%
5 | Secondary -> Core -> Secondary -> Weak -> Insufficient | 2 | 0.07%
5 | Secondary -> Insufficient -> Insufficient -> Weak -> Weak | 2 | 0.07%
5 | Secondary -> Insufficient -> Weak -> Insufficient -> Insufficient | 2 | 0.07%
5 | Secondary -> Insufficient -> Weak -> Insufficient -> Secondary | 2 | 0.07%
5 | Secondary -> Insufficient -> Weak -> Insufficient -> Weak | 2 | 0.07%
5 | Secondary -> Insufficient -> Weak -> Secondary -> Core | 2 | 0.07%
5 | Secondary -> Insufficient -> Weak -> Weak -> Weak | 2 | 0.07%
5 | Secondary -> Secondary -> Insufficient -> Weak -> Insufficient | 2 | 0.07%
5 | Secondary -> Secondary -> Secondary -> Insufficient -> Core | 2 | 0.07%
5 | Secondary -> Secondary -> Weak -> Insufficient -> Insufficient | 2 | 0.07%
5 | Secondary -> Weak -> Insufficient -> Insufficient -> Core | 2 | 0.07%
5 | Secondary -> Weak -> Secondary -> Secondary -> Core | 2 | 0.07%
5 | Secondary -> Weak -> Secondary -> Weak -> Insufficient | 2 | 0.07%
5 | Secondary -> Weak -> Weak -> Insufficient -> Insufficient | 2 | 0.07%
5 | Secondary -> Weak -> Weak -> Weak -> Insufficient | 2 | 0.07%
5 | Secondary -> Weak -> Weak -> Weak -> Secondary | 2 | 0.07%
5 | Weak -> Insufficient -> Core -> Secondary -> Secondary | 2 | 0.07%
5 | Weak -> Insufficient -> Insufficient -> Core -> Weak | 2 | 0.07%
5 | Weak -> Insufficient -> Secondary -> Insufficient -> Core | 2 | 0.07%
5 | Weak -> Insufficient -> Weak -> Core -> Secondary | 2 | 0.07%
5 | Weak -> Insufficient -> Weak -> Insufficient -> Secondary | 2 | 0.07%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Weak | 2 | 0.07%
5 | Weak -> Secondary -> Insufficient -> Weak -> Insufficient | 2 | 0.07%
5 | Weak -> Secondary -> Secondary -> Core -> Secondary | 2 | 0.07%
5 | Weak -> Secondary -> Weak -> Insufficient -> Secondary | 2 | 0.07%
5 | Weak -> Secondary -> Weak -> Secondary -> Core | 2 | 0.07%
5 | Weak -> Secondary -> Weak -> Weak -> Insufficient | 2 | 0.07%
5 | Weak -> Secondary -> Weak -> Weak -> Secondary | 2 | 0.07%
5 | Weak -> Weak -> Core -> Weak -> Weak | 2 | 0.07%
5 | Weak -> Weak -> Insufficient -> Secondary -> Insufficient | 2 | 0.07%
5 | Weak -> Weak -> Insufficient -> Weak -> Core | 2 | 0.07%
5 | Weak -> Weak -> Insufficient -> Weak -> Weak | 2 | 0.07%
5 | Weak -> Weak -> Secondary -> Weak -> Insufficient | 2 | 0.07%
5 | Weak -> Weak -> Weak -> Core -> Secondary | 2 | 0.07%
5 | Weak -> Weak -> Weak -> Secondary -> Secondary | 2 | 0.07%
5 | Weak -> Weak -> Weak -> Weak -> Insufficient | 2 | 0.07%
5 | Core -> Core -> Insufficient -> Core -> Secondary | 1 | 0.04%
5 | Core -> Core -> Secondary -> Weak -> Weak | 1 | 0.04%
5 | Core -> Core -> Weak -> Core -> Secondary | 1 | 0.04%
5 | Core -> Core -> Weak -> Secondary -> Insufficient | 1 | 0.04%
5 | Core -> Insufficient -> Core -> Secondary -> Insufficient | 1 | 0.04%
5 | Core -> Insufficient -> Core -> Secondary -> Secondary | 1 | 0.04%
5 | Core -> Insufficient -> Secondary -> Insufficient -> Insufficient | 1 | 0.04%
5 | Core -> Insufficient -> Weak -> Core -> Secondary | 1 | 0.04%
5 | Core -> Secondary -> Core -> Core -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Insufficient -> Insufficient -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Insufficient -> Insufficient -> Weak | 1 | 0.04%
5 | Core -> Secondary -> Insufficient -> Secondary -> Weak | 1 | 0.04%
5 | Core -> Secondary -> Insufficient -> Weak -> Secondary | 1 | 0.04%
5 | Core -> Secondary -> Secondary -> Core -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Secondary -> Insufficient -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Secondary -> Weak -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Weak -> Core -> Insufficient | 1 | 0.04%
5 | Core -> Secondary -> Weak -> Weak -> Insufficient | 1 | 0.04%
5 | Core -> Weak -> Core -> Insufficient -> Secondary | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Insufficient -> Core | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Insufficient -> Secondary | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Insufficient -> Weak | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Weak -> Core | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Weak -> Insufficient | 1 | 0.04%
5 | Core -> Weak -> Secondary -> Weak -> Weak | 1 | 0.04%
5 | Core -> Weak -> Weak -> Core -> Weak | 1 | 0.04%
5 | Core -> Weak -> Weak -> Insufficient -> Secondary | 1 | 0.04%
5 | Core -> Weak -> Weak -> Weak -> Weak | 1 | 0.04%
5 | Insufficient -> Core -> Secondary -> Insufficient -> Insufficient | 1 | 0.04%
5 | Insufficient -> Core -> Secondary -> Secondary -> Insufficient | 1 | 0.04%
5 | Insufficient -> Core -> Secondary -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Core -> Weak -> Core -> Insufficient | 1 | 0.04%
5 | Insufficient -> Core -> Weak -> Secondary -> Insufficient | 1 | 0.04%
5 | Insufficient -> Core -> Weak -> Weak -> Core | 1 | 0.04%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Secondary | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Insufficient -> Core | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Insufficient -> Weak | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Core | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Secondary | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Core | 1 | 0.04%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Weak | 1 | 0.04%
5 | Insufficient -> Insufficient -> Weak -> Core -> Weak | 1 | 0.04%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Core | 1 | 0.04%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Weak | 1 | 0.04%
5 | Insufficient -> Insufficient -> Weak -> Weak -> Insufficient | 1 | 0.04%
5 | Insufficient -> Insufficient -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Insufficient -> Secondary -> Core -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Secondary -> Insufficient -> Core -> Weak | 1 | 0.04%
5 | Insufficient -> Secondary -> Insufficient -> Insufficient -> Core | 1 | 0.04%
5 | Insufficient -> Secondary -> Insufficient -> Weak -> Core | 1 | 0.04%
5 | Insufficient -> Secondary -> Insufficient -> Weak -> Weak | 1 | 0.04%
5 | Insufficient -> Secondary -> Secondary -> Core -> Secondary | 1 | 0.04%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Secondary -> Weak -> Core -> Weak | 1 | 0.04%
5 | Insufficient -> Secondary -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Insufficient -> Weak -> Core -> Secondary -> Insufficient | 1 | 0.04%
5 | Insufficient -> Weak -> Core -> Weak -> Core | 1 | 0.04%
5 | Insufficient -> Weak -> Core -> Weak -> Weak | 1 | 0.04%
5 | Insufficient -> Weak -> Insufficient -> Core -> Secondary | 1 | 0.04%
5 | Insufficient -> Weak -> Insufficient -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Weak -> Insufficient -> Weak -> Secondary | 1 | 0.04%
5 | Insufficient -> Weak -> Secondary -> Secondary -> Insufficient | 1 | 0.04%
5 | Insufficient -> Weak -> Secondary -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Weak -> Secondary -> Weak -> Insufficient | 1 | 0.04%
5 | Insufficient -> Weak -> Weak -> Secondary -> Insufficient | 1 | 0.04%
5 | Insufficient -> Weak -> Weak -> Secondary -> Weak | 1 | 0.04%
5 | Insufficient -> Weak -> Weak -> Weak -> Core | 1 | 0.04%
5 | Insufficient -> Weak -> Weak -> Weak -> Insufficient | 1 | 0.04%
5 | Insufficient -> Weak -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Secondary -> Core -> Core -> Insufficient -> Core | 1 | 0.04%
5 | Secondary -> Core -> Core -> Weak -> Core | 1 | 0.04%
5 | Secondary -> Core -> Core -> Weak -> Secondary | 1 | 0.04%
5 | Secondary -> Core -> Insufficient -> Weak -> Core | 1 | 0.04%
5 | Secondary -> Core -> Secondary -> Insufficient -> Secondary | 1 | 0.04%
5 | Secondary -> Core -> Weak -> Insufficient -> Core | 1 | 0.04%
5 | Secondary -> Core -> Weak -> Weak -> Core | 1 | 0.04%
5 | Secondary -> Core -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Secondary -> Core -> Weak -> Weak -> Weak | 1 | 0.04%
5 | Secondary -> Insufficient -> Core -> Weak -> Weak | 1 | 0.04%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Secondary | 1 | 0.04%
5 | Secondary -> Insufficient -> Secondary -> Core -> Secondary | 1 | 0.04%
5 | Secondary -> Insufficient -> Secondary -> Insufficient -> Core | 1 | 0.04%
5 | Secondary -> Insufficient -> Secondary -> Insufficient -> Weak | 1 | 0.04%
5 | Secondary -> Insufficient -> Weak -> Core -> Weak | 1 | 0.04%
5 | Secondary -> Insufficient -> Weak -> Weak -> Insufficient | 1 | 0.04%
5 | Secondary -> Insufficient -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Secondary -> Secondary -> Core -> Insufficient -> Weak | 1 | 0.04%
5 | Secondary -> Secondary -> Core -> Weak -> Core | 1 | 0.04%
5 | Secondary -> Secondary -> Core -> Weak -> Insufficient | 1 | 0.04%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Weak | 1 | 0.04%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Insufficient | 1 | 0.04%
5 | Secondary -> Secondary -> Secondary -> Weak -> Insufficient | 1 | 0.04%
5 | Secondary -> Weak -> Core -> Insufficient -> Core | 1 | 0.04%
5 | Secondary -> Weak -> Core -> Secondary -> Insufficient | 1 | 0.04%
5 | Secondary -> Weak -> Insufficient -> Insufficient -> Weak | 1 | 0.04%
5 | Secondary -> Weak -> Secondary -> Insufficient -> Secondary | 1 | 0.04%
5 | Secondary -> Weak -> Secondary -> Secondary -> Secondary | 1 | 0.04%
5 | Secondary -> Weak -> Weak -> Insufficient -> Weak | 1 | 0.04%
5 | Secondary -> Weak -> Weak -> Secondary -> Secondary | 1 | 0.04%
5 | Secondary -> Weak -> Weak -> Secondary -> Weak | 1 | 0.04%
5 | Secondary -> Weak -> Weak -> Weak -> Core | 1 | 0.04%
5 | Weak -> Core -> Insufficient -> Core -> Secondary | 1 | 0.04%
5 | Weak -> Core -> Insufficient -> Secondary -> Insufficient | 1 | 0.04%
5 | Weak -> Core -> Secondary -> Insufficient -> Insufficient | 1 | 0.04%
5 | Weak -> Core -> Secondary -> Insufficient -> Weak | 1 | 0.04%
5 | Weak -> Core -> Secondary -> Weak -> Weak | 1 | 0.04%
5 | Weak -> Core -> Weak -> Insufficient -> Core | 1 | 0.04%
5 | Weak -> Core -> Weak -> Secondary -> Insufficient | 1 | 0.04%
5 | Weak -> Core -> Weak -> Weak -> Secondary | 1 | 0.04%
5 | Weak -> Insufficient -> Core -> Secondary -> Core | 1 | 0.04%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Secondary | 1 | 0.04%
5 | Weak -> Insufficient -> Insufficient -> Weak -> Secondary | 1 | 0.04%
5 | Weak -> Insufficient -> Secondary -> Weak -> Secondary | 1 | 0.04%
5 | Weak -> Insufficient -> Weak -> Insufficient -> Weak | 1 | 0.04%
5 | Weak -> Insufficient -> Weak -> Secondary -> Insufficient | 1 | 0.04%
5 | Weak -> Insufficient -> Weak -> Secondary -> Weak | 1 | 0.04%
5 | Weak -> Insufficient -> Weak -> Weak -> Core | 1 | 0.04%
5 | Weak -> Insufficient -> Weak -> Weak -> Weak | 1 | 0.04%
5 | Weak -> Secondary -> Core -> Weak -> Core | 1 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Insufficient -> Secondary | 1 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Core | 1 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Insufficient | 1 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Weak -> Core | 1 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Weak -> Weak | 1 | 0.04%
5 | Weak -> Secondary -> Secondary -> Insufficient -> Insufficient | 1 | 0.04%
5 | Weak -> Secondary -> Secondary -> Secondary -> Secondary | 1 | 0.04%
5 | Weak -> Secondary -> Weak -> Core -> Weak | 1 | 0.04%
5 | Weak -> Secondary -> Weak -> Weak -> Weak | 1 | 0.04%
5 | Weak -> Weak -> Core -> Weak -> Insufficient | 1 | 0.04%
5 | Weak -> Weak -> Core -> Weak -> Secondary | 1 | 0.04%
5 | Weak -> Weak -> Insufficient -> Insufficient -> Core | 1 | 0.04%
5 | Weak -> Weak -> Insufficient -> Weak -> Secondary | 1 | 0.04%
5 | Weak -> Weak -> Secondary -> Weak -> Core | 1 | 0.04%
5 | Weak -> Weak -> Weak -> Insufficient -> Secondary | 1 | 0.04%
5 | Weak -> Weak -> Weak -> Secondary -> Insufficient | 1 | 0.04%

8. Residence Time
Category | MeanResidenceTime | MedianResidenceTime | MaximumResidenceTime | ResidenceDistribution
Core Node | 1.18 | 1.00 | 2 | 1:480, 2:106
Secondary Node | 1.66 | 1.00 | 8 | 1:491, 2:134, 3:35, 4:14, 5:19, 6:24, 7:4, 8:1
