APVA Context Disambiguation Study v0.1
Frozen candidate validation. Research only. No trades, optimization, fitting, machine learning, or parameter search.

Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
State counts: RecoveryResolution=160, ExhaustionPersistence=176, CompressionProcessing=350, NeutralProcessing=1278, ReassertionProcessing=207, DecayToNeutral=103, DestructiveRotation=84, ConstructiveEmergence=12, MixedStructure=314
Age counts: 1=1453, 2=486, 3=236, 4=147, 5=115, 6-10=217, 11-20=30, 21+=0
Distinct context count: 156

1. Candidate summary
Candidate | Description | Count | DirectionAgreement
A | NeutralProcessing -> CompressionProcessing Age 3 | 13 | Positive
B | RecoveryResolution -> CompressionProcessing Age 3 | 20 | Negative
C | RecoveryResolution -> NeutralProcessing Age 1 | 25 | Positive
D | DecayToNeutral -> NeutralProcessing Age 4 | 15 | Positive
E | Baseline CompressionProcessing Age 3 | 41 | Positive
F | Baseline NeutralProcessing Age 1 | 430 | Positive
G | Baseline NeutralProcessing Age 4 | 104 | Positive

2. Outcome validation
Candidate | Count | MeanDRFwd5 | MedianDRFwd5 | ContinuationRate5 | FailureRate5 | FlatRate5 | OutcomeSkew | StdDevDRFwd5 | MaxFavorableDRFwd5 | MaxAdverseDRFwd5
B | E | -15.98% | 15.85% | -31.83% | -0.2864 | -0.0390 | -8.66%
C | F | 24.84% | -24.14% | 48.98% | 1.0994 | -0.5704 | -3.01%
D | G | 13.65% | -13.65% | 27.31% | 0.3523 | 0.1633 | -9.62%

5. Time stability
Candidate | EarlyCount | EarlySkew | EarlyMeanDR | EarlyEntropy | EarlyDominant | LateCount | LateSkew | LateMeanDR | LateEntropy | LateDominant | DeltaSkew | DeltaMeanDR | DeltaEntropy
A | 6 | 66.67% | 0.3550 | 1.0114 | CompressionProcessing | 7 | 57.14% | 0.4214 | 0.7963 | CompressionProcessing | -9.52% | 0.0664 | -0.2151
B | 10 | 0.00% | 0.3460 | 1.1683 | CompressionProcessing | 10 | -10.00% | -0.1140 | 1.0889 | CompressionProcessing | -10.00% | -0.4600 | -0.0794
C | 12 | 50.00% | 2.0775 | 0.6172 | NeutralProcessing | 13 | 53.85% | 0.3215 | 0.6663 | CompressionProcessing | 3.85% | -1.7560 | 0.0490
D | 7 | 42.86% | 0.6029 | 0.5983 | NeutralProcessing | 8 | 75.00% | 0.4025 | 0.3768 | NeutralProcessing | 32.14% | -0.2004 | -0.2215
E | 20 | 30.00% | 0.7350 | 1.1097 | CompressionProcessing | 21 | 23.81% | 0.0857 | 1.2483 | CompressionProcessing | -6.19% | -0.6493 | 0.1386
F | 218 | 4.13% | 0.1697 | 1.2454 | NeutralProcessing | 212 | 1.89% | -0.0427 | 1.2622 | NeutralProcessing | -2.24% | -0.2124 | 0.0168
G | 53 | 35.85% | 0.1426 | 0.4120 | NeutralProcessing | 51 | 29.41% | 0.1449 | 0.5037 | NeutralProcessing | -6.44% | 0.0023 | 0.0917

6. Bootstrap robustness
Candidate | MedianMeanDR | P05MeanDR | P95MeanDR | MedianSkew | P05Skew | P95Skew | MedianContinuation | P05Continuation | P95Continuation | MedianFailure | P05Failure | P95Failure
A | 0.3827 | 0.1068 | 0.6715 | 61.54% | 23.08% | 92.31% | 76.92% | 53.85% | 92.31% | 15.38% | 0.00% | 30.77%
B | 0.1032 | -0.1977 | 0.4855 | -5.00% | -40.00% | 30.00% | 45.00% | 25.00% | 65.00% | 50.00% | 30.00% | 70.00%
C | 1.1198 | 0.1837 | 2.6675 | 52.00% | 28.00% | 76.00% | 76.00% | 64.00% | 88.00% | 24.00% | 12.00% | 36.00%
D | 0.4873 | 0.1105 | 0.9476 | 60.00% | 20.00% | 86.67% | 80.00% | 60.00% | 93.33% | 20.00% | 6.67% | 40.00%
E | 0.3730 | 0.0473 | 0.8568 | 26.83% | 2.44% | 51.22% | 60.98% | 48.78% | 73.17% | 34.15% | 21.95% | 46.34%
F | 0.0608 | -0.0336 | 0.1837 | 2.91% | -5.35% | 11.40% | 51.16% | 46.98% | 55.35% | 48.14% | 43.95% | 52.33%
G | 0.1414 | 0.0366 | 0.2596 | 32.69% | 17.31% | 48.08% | 66.35% | 58.65% | 74.04% | 33.65% | 25.96% | 41.35%

7. Randomization test
Candidate | ObservedMeanDR | RandomizedMeanDR | ObservedMinusRandomizedDR | ObservedSkew | RandomizedSkew | ObservedMinusRandomizedSkew | ObservedEntropy | RandomizedEntropy | ObservedMinusRandomizedEntropy
A | 0.3908 | 0.5042 | -0.1134 | 61.54% | 26.22% | 35.32% | 1.1787 | 0.9830 | 0.1956
B | 0.1160 | 0.5161 | -0.4001 | -5.00% | 24.82% | -29.82% | 1.1922 | 0.5793 | 0.6129
C | 1.1644 | 0.0725 | 1.0919 | 52.00% | 2.73% | 49.27% | 0.6902 | 1.1924 | -0.5022
D | 0.4960 | 0.1711 | 0.3249 | 60.00% | 35.88% | 24.12% | 0.6277 | 0.3252 | 0.3025
E | 0.4024 | 0.4024 | 0.0000 | 26.83% | 26.83% | 0.00% | 1.2311 | 1.2311 | 0.0000
F | 0.0650 | 0.0650 | 0.0000 | 3.02% | 3.02% | 0.00% | 1.2605 | 1.2605 | 0.0000
G | 0.1437 | 0.1437 | 0.0000 | 32.69% | 32.69% | 0.00% | 0.4644 | 0.4644 | 0.0000

8. Compression Age-3 focus
Candidate | Description | Count | MeanDR | Skew | Entropy | DominantDestination | DominantProbability | ContinuationRate | FailureRate | BootstrapP05Skew | BootstrapP95Skew | ObservedMinusRandomizedSkew
E | Baseline CompressionProcessing Age 3 | 41 | 0.4024 | 26.83% | 1.2311 | CompressionProcessing | 53.66% | 60.98% | 34.15% | 2.44% | 51.22% | 0.00%
A | NeutralProcessing -> CompressionProcessing Age 3 | 13 | 0.3908 | 61.54% | 1.1787 | CompressionProcessing | 61.54% | 76.92% | 15.38% | 23.08% | 92.31% | 35.32%
B | RecoveryResolution -> CompressionProcessing Age 3 | 20 | 0.1160 | -5.00% | 1.1922 | CompressionProcessing | 45.00% | 45.00% | 50.00% | -40.00% | 30.00% | -29.82%

9. Mechanical research notes
- Candidates A-D are frozen prior-context tests. Candidates E-G are state-age baselines.
- Bootstrap intervals use 1000 deterministic resamples with replacement.
- Randomization controls shuffle PreviousDistinctState labels within this instrument 100 times.
- Transition entropy is reported at each horizon; baseline comparisons use t+1 entropy.
- Outcomes are downstream diagnostics and do not define candidates.
- Review low-count candidate results cautiously.
