Path,Location,RowCount,RequiredColumnsPresent,MissingRequiredColumns,OptionalTimePresent,OptionalDominantPressureValuePresent,InstrumentList,ES_RowCount,NQ_RowCount,TimeMin,TimeMax,BarIndexMin,BarIndexMax,HorizonBarsValues,DominantPressureValues,SignedNormalizedReturnExists,DirectionalNormalizedMAEExists,BaseCandidateRowsPresent,CCRRRCandidateRowsPresent,RRCCCCandidateRowsPresent,PriorSlopeQ3CandidateRowsPresent,AnyNonBaseFrozenCandidateRowsPresent,AnyCandidateBothESAndNQNonzero,DuplicateRowKeyCount,DerivedOutputExcluded,IntendedExtensionOverride,IndependenceStatus,ReadinessStatus,ReadinessReason
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_scorecard.csv,outputs,19.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_delta_summary.csv,outputs,32.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_dir_presence_pairs.csv,outputs,4.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_entries.csv,outputs,1672.0,True,,True,True,"ES,NQ",375,1297,2026-04-02 16:55:00,2026-05-22 13:15:00,22.0,9653.0,5,CompressionPressure,True,True,False,False,False,False,False,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_entropy_pairs.csv,outputs,5.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_pressure_pairs.csv,outputs,2.0,False,"Instrument,File,BarIndex,HorizonBars,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,CompressionPressure,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_scorecard.csv,outputs,31.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,outputs,8.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,outputs,90000.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,outputs,9.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/test_inverse_pressure_debug/input_diagnostics.csv,outputs,121.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,outputs,5606.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/test_inverse_pressure_debug/selected_pressure_counts.csv,outputs,2.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_high_entropy/column_mapping.csv,outputs,1.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_high_entropy/selected_threshold_base_rows.csv,outputs,2039.0,True,,True,True,ES,2039,0,2026-04-06 06:55:00,2026-05-22 13:25:00,4.0,3142.0,5,CompressionPressure,True,True,True,False,False,True,True,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_high_entropy/threshold_response_curve.csv,outputs,38.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_high_entropy/threshold_scorecard.csv,outputs,20.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_high_entropy/threshold_week_summary.csv,outputs,253.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_emergence/column_mapping.csv,outputs,1.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_emergence/selected_threshold_base_rows.csv,outputs,2039.0,True,,True,True,ES,2039,0,2026-04-06 06:55:00,2026-05-22 13:25:00,4.0,3142.0,5,CompressionPressure,True,True,True,False,False,True,True,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_emergence/threshold_response_curve.csv,outputs,51.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_emergence/threshold_scorecard.csv,outputs,20.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_emergence/threshold_week_summary.csv,outputs,357.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_presence/column_mapping.csv,outputs,1.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_presence/selected_threshold_base_rows.csv,outputs,2039.0,True,,True,True,ES,2039,0,2026-04-06 06:55:00,2026-05-22 13:25:00,4.0,3142.0,5,CompressionPressure,True,True,True,False,False,True,True,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_presence/threshold_response_curve.csv,outputs,51.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_presence/threshold_scorecard.csv,outputs,20.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_directional_presence/threshold_week_summary.csv,outputs,357.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_entropy/column_mapping.csv,outputs,1.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_entropy/selected_threshold_base_rows.csv,outputs,2039.0,True,,True,True,ES,2039,0,2026-04-06 06:55:00,2026-05-22 13:25:00,4.0,3142.0,5,CompressionPressure,True,True,True,False,False,True,True,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_entropy/threshold_response_curve.csv,outputs,51.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_entropy/threshold_scorecard.csv,outputs,20.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/threshold_response_es_compression_low_entropy/threshold_week_summary.csv,outputs,357.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_policy_es_compression_precursor/time_exit_entries.csv,outputs,47.0,True,,True,True,ES,47,0,2026-04-06 10:45:00,2026-05-22 09:45:00,50.0,3098.0,5,CompressionPressure,True,True,False,False,False,False,False,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_policy_es_compression_precursor/time_exit_paths.csv,outputs,282.0,False,"Instrument,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_policy_es_compression_precursor/time_exit_policy_surface.csv,outputs,150.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_policy_es_compression_precursor/time_exit_scorecard.csv,outputs,14.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_robustness_es_compression_precursor/robustness_by_file.csv,outputs,1.0,False,"Instrument,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_robustness_es_compression_precursor/robustness_by_session.csv,outputs,,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,FAIL_READ_ERROR,No columns to parse from file
outputs/time_exit_robustness_es_compression_precursor/robustness_by_week.csv,outputs,7.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_robustness_es_compression_precursor/robustness_entries.csv,outputs,47.0,True,,True,True,ES,47,0,2026-04-06 10:45:00,2026-05-22 09:45:00,50.0,3098.0,5,CompressionPressure,True,True,False,False,False,False,False,False,0.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_robustness_es_compression_precursor/robustness_policy_rows.csv,outputs,47.0,False,"Instrument,BarIndex,HorizonBars,DominantPressure,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/time_exit_robustness_es_compression_precursor/robustness_scorecard.csv,outputs,14.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_decluster_validation/decluster_block_summary.csv,outputs,160.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_decluster_validation/decluster_candidate_summary.csv,outputs,20.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_decluster_validation/decluster_entries.csv,outputs,5733.0,True,,True,True,"ES,NQ",1289,4444,2026-04-02 16:55:00,2026-05-22 13:15:00,22.0,9653.0,5,CompressionPressure,True,True,False,False,False,False,False,False,4061.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; duplicate row keys present; prior output artifact excluded from readiness
outputs/topology_decluster_validation/decluster_instrument_summary.csv,outputs,40.0,False,"File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,"ES,NQ",20,20,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_decluster_validation/decluster_scorecard.csv,outputs,381.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_mutation_test/topology_mutation_entries.csv,outputs,12781.0,True,,True,True,"ES,NQ",2764,10017,2026-04-02 16:55:00,2026-05-22 12:40:00,22.0,9653.0,5,CompressionPressure,True,True,False,False,False,False,False,False,11403.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; duplicate row keys present; prior output artifact excluded from readiness
outputs/topology_mutation_test/topology_mutation_scorecard.csv,outputs,22.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_mutation_test/topology_mutation_summary.csv,outputs,25.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_walkforward_validation/walkforward_block_summary.csv,outputs,32.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_walkforward_validation/walkforward_candidate_summary.csv,outputs,4.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_walkforward_validation/walkforward_entries.csv,outputs,2454.0,True,,True,True,"ES,NQ",537,1917,2026-04-02 16:55:00,2026-05-22 13:15:00,22.0,9653.0,5,CompressionPressure,True,True,False,False,False,False,False,False,782.0,True,False,ExcludedDerivedOutput,NOT_READY,no base candidate rows; no non-base frozen candidate rows; not independent of reference; duplicate row keys present; prior output artifact excluded from readiness
outputs/topology_walkforward_validation/walkforward_instrument_summary.csv,outputs,8.0,False,"File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,"ES,NQ",4,4,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
outputs/topology_walkforward_validation/walkforward_scorecard.csv,outputs,72.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,True,False,ExcludedDerivedOutput,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference; prior output artifact excluded from readiness
tables/apva_archetype_inference_rules.csv,tables,5.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
tables/apva_auction_archetype_family_counts.csv,tables,15.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
tables/apva_auction_archetype_members.csv,tables,85.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
tables/apva_auction_archetype_summary.csv,tables,5.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
tables/apva_behavior_class_summary.csv,tables,6.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
tables/apva_canonical_archetype_counts.csv,tables,5.0,False,"Instrument,File,BarIndex,HorizonBars,DominantPressure,RollingDirectionalPresence,RollingEntropy,SignedNormalizedReturn,DirectionalNormalizedMAE",False,False,,0,0,,,,,,,False,False,False,False,False,False,False,False,,False,False,NeedsReviewNoComparableKeys,NOT_READY,missing required columns; no ES or NQ rows; no base candidate rows; no non-base frozen candidate rows; not independent of reference
