Metric,Value
entry_count,47.0
exit_horizon,5.0
horizon_mean,4.159574468085107
horizon_median,0.75
horizon_tstat,1.050840386993258
horizon_win_rate,0.5106382978723404
best_stop,6.0
best_target,32.0
best_mean,0.8617021276595744
best_median,-3.75
best_tstat,0.571939885535754
best_win_rate,0.40425531914893614
best_profit_factor,1.2783505154639174
best_top5_share_positive_sum,0.5161290322580645
