Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_122023_generated.csv,Base_ES_NQ,True,421,218,203,True
tables/apva_forward_signed_return_dataset_es_nq_122023_generated.csv,CCRRR,True,7,4,3,True
tables/apva_forward_signed_return_dataset_es_nq_122023_generated.csv,PriorSlope_DominantPressureValue_Q3,True,81,39,42,True
tables/apva_forward_signed_return_dataset_es_nq_122023_generated.csv,RRCCC,True,22,10,12,True
