Candidate,ValidationMode,AttributionScope,RegimeCode,RegimeYear,Instrument,Count,Mean,Median,ProfitFactor,SumContribution,PositiveFraction,ContributionShareOfNet,AbsoluteContributionShare,NegativeCell,ContributionRankBestToWorst
CCRRR,Reference,DatasetRegime,062019,2019,ES,3,-0.29434202161474887,0.5384615384615384,0.5584869675778767,-0.8830260648442466,0.6666666666666666,-0.028028566139369968,0.011651336195974362,True,12
CCRRR,Reference,DatasetRegime,092024,2024,ES,3,-0.3042928774036524,-0.4684014869888475,0.24958173648217954,-0.9128786322109572,0.3333333333333333,-0.02897613121381138,0.012045234306744023,True,13
CCRRR,Reference,DatasetRegime,122023,2023,ES,4,-0.24928263988522226,-1.2058823529411764,0.7739837398373984,-0.997130559540889,0.25,-0.031650413221503776,0.013156920099000886,True,14
CCRRR,Reference,DatasetRegime,062016,2016,NQ,2,-0.5082570100042272,-0.5082570100042272,0.0,-1.0165140200084544,0.0,-0.03226567320685975,0.013412680629228063,True,15
CCRRR,Reference,DatasetRegime,062016,2016,ES,4,-0.2570707559339525,-0.328125,0.34807499642192646,-1.02828302373581,0.25,-0.03263923896273001,0.013567970064702749,True,16
CCRRR,Reference,DatasetRegime,062019,2019,NQ,4,-0.33728849786340714,-0.42891583054626525,0.42340723283470705,-1.3491539914536286,0.25,-0.04282416271406781,0.017801792450305116,True,17
CCRRR,Reference,DatasetRegime,062023,2023,NQ,3,-0.5957838389477951,-0.8527498521584861,0.37346363702691454,-1.7873515168433851,0.3333333333333333,-0.05673320663867883,0.023583713156644197,True,18
CCRRR,Reference,DatasetRegime,032024,2024,ES,3,-0.6584022038567493,-2.0,0.506198347107438,-1.9752066115702478,0.3333333333333333,-0.06269600791578293,0.026062420130232064,True,19
CCRRR,Reference,DatasetRegime,032024,2024,NQ,1,-2.0,-2.0,0.0,-2.0,0.0,-0.06348298709464213,0.026389563479147116,True,20
CCRRR,Reference,DatasetRegime,062021,2021,NQ,4,-0.6046530945934251,-0.6928588207657975,0.37807110270390565,-2.4186123783737004,0.5,-0.07677036920161967,0.031913062445271874,True,21
