Threshold,Mode,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,StdSignedReturn,ZeroRowFraction,NegativeRowFraction,ConditionMin,ConditionMax,ConditionMean,WeekRegimeCount,WeeklyPositiveFraction,WeeklyMeanOfMeans,WeeklyMedianOfMeans,WeeklyMinMean,WeeklyMaxMean
0.2,le,1770,0.32161016949152543,-0.25,0.9728071759966462,0.4853107344632768,13.908799304190062,0.013559322033898305,0.5011299435028248,0.0,0.2,0.005593220338983052,7,0.7142857142857143,0.3647374415261398,0.10471698113207548,-1.7148760330578512,2.4514563106796117
0.22,le,1770,0.32161016949152543,-0.25,0.9728071759966462,0.4853107344632768,13.908799304190062,0.013559322033898305,0.5011299435028248,0.0,0.2,0.005593220338983052,7,0.7142857142857143,0.3647374415261398,0.10471698113207548,-1.7148760330578512,2.4514563106796117
0.24,le,1770,0.32161016949152543,-0.25,0.9728071759966462,0.4853107344632768,13.908799304190062,0.013559322033898305,0.5011299435028248,0.0,0.2,0.005593220338983052,7,0.7142857142857143,0.3647374415261398,0.10471698113207548,-1.7148760330578512,2.4514563106796117
0.26,le,1770,0.32161016949152543,-0.25,0.9728071759966462,0.4853107344632768,13.908799304190062,0.013559322033898305,0.5011299435028248,0.0,0.2,0.005593220338983052,7,0.7142857142857143,0.3647374415261398,0.10471698113207548,-1.7148760330578512,2.4514563106796117
0.28,le,1770,0.32161016949152543,-0.25,0.9728071759966462,0.4853107344632768,13.908799304190062,0.013559322033898305,0.5011299435028248,0.0,0.2,0.005593220338983052,7,0.7142857142857143,0.3647374415261398,0.10471698113207548,-1.7148760330578512,2.4514563106796117
0.3,le,1811,0.33448371065709553,-0.25,1.0303783209462838,0.4853672004417449,13.814573616099196,0.013804527885146328,0.5008282716731087,0.0,0.3,0.01225842076200994,7,0.5714285714285714,0.37560907098085333,0.06549815498154982,-1.503024193548387,2.425233644859813
0.32,le,1811,0.33448371065709553,-0.25,1.0303783209462838,0.4853672004417449,13.814573616099196,0.013804527885146328,0.5008282716731087,0.0,0.3,0.01225842076200994,7,0.5714285714285714,0.37560907098085333,0.06549815498154982,-1.503024193548387,2.425233644859813
0.34,le,1811,0.33448371065709553,-0.25,1.0303783209462838,0.4853672004417449,13.814573616099196,0.013804527885146328,0.5008282716731087,0.0,0.3,0.01225842076200994,7,0.5714285714285714,0.37560907098085333,0.06549815498154982,-1.503024193548387,2.425233644859813
0.36,le,1811,0.33448371065709553,-0.25,1.0303783209462838,0.4853672004417449,13.814573616099196,0.013804527885146328,0.5008282716731087,0.0,0.3,0.01225842076200994,7,0.5714285714285714,0.37560907098085333,0.06549815498154982,-1.503024193548387,2.425233644859813
0.38,le,1811,0.33448371065709553,-0.25,1.0303783209462838,0.4853672004417449,13.814573616099196,0.013804527885146328,0.5008282716731087,0.0,0.3,0.01225842076200994,7,0.5714285714285714,0.37560907098085333,0.06549815498154982,-1.503024193548387,2.425233644859813
0.4,le,1923,0.3494539781591264,-0.25,1.1022203213751662,0.48049921996879874,13.903086256441277,0.014040561622464899,0.5054602184087363,0.0,0.4,0.034841393655746226,7,0.5714285714285714,0.37404754916591604,0.07053571428571428,-1.3656716417910448,2.2774261603375527
0.42,le,1923,0.3494539781591264,-0.25,1.1022203213751662,0.48049921996879874,13.903086256441277,0.014040561622464899,0.5054602184087363,0.0,0.4,0.034841393655746226,7,0.5714285714285714,0.37404754916591604,0.07053571428571428,-1.3656716417910448,2.2774261603375527
0.44,le,1923,0.3494539781591264,-0.25,1.1022203213751662,0.48049921996879874,13.903086256441277,0.014040561622464899,0.5054602184087363,0.0,0.4,0.034841393655746226,7,0.5714285714285714,0.37404754916591604,0.07053571428571428,-1.3656716417910448,2.2774261603375527
0.46,le,1923,0.3494539781591264,-0.25,1.1022203213751662,0.48049921996879874,13.903086256441277,0.014040561622464899,0.5054602184087363,0.0,0.4,0.034841393655746226,7,0.5714285714285714,0.37404754916591604,0.07053571428571428,-1.3656716417910448,2.2774261603375527
0.48,le,1923,0.3494539781591264,-0.25,1.1022203213751662,0.48049921996879874,13.903086256441277,0.014040561622464899,0.5054602184087363,0.0,0.4,0.034841393655746226,7,0.5714285714285714,0.37404754916591604,0.07053571428571428,-1.3656716417910448,2.2774261603375527
0.5,le,1971,0.3767123287671233,-0.25,1.2127181888777023,0.48148148148148145,13.790920486535125,0.014205986808726534,0.504312531709792,0.0,0.5,0.046169457128361235,7,0.5714285714285714,0.39425316121990855,0.021551724137931036,-1.1996336996336996,2.2449392712550607
0.52,le,1971,0.3767123287671233,-0.25,1.2127181888777023,0.48148148148148145,13.790920486535125,0.014205986808726534,0.504312531709792,0.0,0.5,0.046169457128361235,7,0.5714285714285714,0.39425316121990855,0.021551724137931036,-1.1996336996336996,2.2449392712550607
0.54,le,1971,0.3767123287671233,-0.25,1.2127181888777023,0.48148148148148145,13.790920486535125,0.014205986808726534,0.504312531709792,0.0,0.5,0.046169457128361235,7,0.5714285714285714,0.39425316121990855,0.021551724137931036,-1.1996336996336996,2.2449392712550607
0.56,le,1971,0.3767123287671233,-0.25,1.2127181888777023,0.48148148148148145,13.790920486535125,0.014205986808726534,0.504312531709792,0.0,0.5,0.046169457128361235,7,0.5714285714285714,0.39425316121990855,0.021551724137931036,-1.1996336996336996,2.2449392712550607
0.58,le,1971,0.3767123287671233,-0.25,1.2127181888777023,0.48148148148148145,13.790920486535125,0.014205986808726534,0.504312531709792,0.0,0.5,0.046169457128361235,7,0.5714285714285714,0.39425316121990855,0.021551724137931036,-1.1996336996336996,2.2449392712550607
0.6,le,1999,0.4184592296148074,-0.25,1.3626609911534944,0.4837418709354677,13.73003754030089,0.014007003501750876,0.5022511255627814,0.0,0.6,0.05392696348174088,7,0.5714285714285714,0.43751811563532345,0.026450511945392493,-1.019572953736655,2.320436507936508
0.62,le,1999,0.4184592296148074,-0.25,1.3626609911534944,0.4837418709354677,13.73003754030089,0.014007003501750876,0.5022511255627814,0.0,0.6,0.05392696348174088,7,0.5714285714285714,0.43751811563532345,0.026450511945392493,-1.019572953736655,2.320436507936508
0.64,le,1999,0.4184592296148074,-0.25,1.3626609911534944,0.4837418709354677,13.73003754030089,0.014007003501750876,0.5022511255627814,0.0,0.6,0.05392696348174088,7,0.5714285714285714,0.43751811563532345,0.026450511945392493,-1.019572953736655,2.320436507936508
0.66,le,1999,0.4184592296148074,-0.25,1.3626609911534944,0.4837418709354677,13.73003754030089,0.014007003501750876,0.5022511255627814,0.0,0.6,0.05392696348174088,7,0.5714285714285714,0.43751811563532345,0.026450511945392493,-1.019572953736655,2.320436507936508
