Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_062023_generated.csv,Base_ES_NQ,True,213,111,102,True
tables/apva_forward_signed_return_dataset_es_nq_062023_generated.csv,CCRRR,True,3,0,3,False
tables/apva_forward_signed_return_dataset_es_nq_062023_generated.csv,PriorSlope_DominantPressureValue_Q3,True,36,17,19,True
tables/apva_forward_signed_return_dataset_es_nq_062023_generated.csv,RRCCC,True,9,4,5,True
