Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
ES,xApvaV01StateLog_ES.csv,59,2026-04-06 11:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.1892412691242961,0.0138888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091,6647.75,6650.25,6642.5,6646.25,Up,1,6647.75,7.75,7.267857142857143,5,6646.75,0.5,0.0687960687960688,0.5,0.0687960687960688,3.0,-5.25,0.4127764127764127,-0.7223587223587223,1,1
ES,xApvaV01StateLog_ES.csv,60,2026-04-06 11:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.2202730804215971,0.0138888888888888,0.9012433309564056,0.1442594527636907,CompressionPressure,0.9012433309564056,6646.5,6649.25,6641.0,6643.25,Down,-1,6646.25,8.25,6.946428571428571,5,6647.0,3.75,0.5398457583547558,-3.75,-0.5398457583547558,2.25,-4.75,0.3239074550128535,-0.6838046272493573,0,1
ES,xApvaV01StateLog_ES.csv,61,2026-04-06 11:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6643.25,6646.5,6642.5,6643.0,Down,-1,6643.25,4.0,6.803571428571429,5,6647.75,4.75,0.6981627296587927,-4.75,-0.6981627296587927,2.0,-5.0,0.2939632545931758,-0.7349081364829396,0,1
ES,xApvaV01StateLog_ES.csv,62,2026-04-06 11:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6643.0,6644.0,6641.0,6642.5,Down,-1,6643.0,3.0,6.392857142857143,5,6643.75,1.25,0.1955307262569832,-1.25,-0.1955307262569832,0.25,-5.5,0.0391061452513966,-0.8603351955307262,0,1
ES,xApvaV01StateLog_ES.csv,63,2026-04-06 11:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6642.5,6646.5,6642.25,6645.0,Down,-1,6642.5,4.25,6.214285714285714,5,6645.25,0.25,0.0402298850574712,-0.25,-0.0402298850574712,2.5,-3.0,0.4022988505747126,-0.4827586206896551,0,1
ES,xApvaV01StateLog_ES.csv,64,2026-04-06 11:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6645.0,6648.0,6644.75,6646.75,Up,1,6645.0,3.25,6.125,5,6644.25,-2.5,-0.4081632653061224,-2.5,-0.4081632653061224,1.25,-4.25,0.2040816326530612,-0.6938775510204082,0,1
ES,xApvaV01StateLog_ES.csv,65,2026-04-06 12:00:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6646.75,6648.0,6645.75,6647.0,Up,1,6646.75,2.25,5.892857142857143,5,6643.75,-3.25,-0.5515151515151515,-3.25,-0.5515151515151515,1.0,-4.5,0.1696969696969696,-0.7636363636363636,0,1
ES,xApvaV01StateLog_ES.csv,66,2026-04-06 12:05:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6647.0,6648.0,6645.0,6647.75,Up,1,6647.0,3.0,5.696428571428571,5,6642.5,-5.25,-0.9216300940438872,-5.25,-0.9216300940438872,0.25,-5.5,0.0438871473354232,-0.9655172413793104,0,1
ES,xApvaV01StateLog_ES.csv,67,2026-04-06 12:10:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6647.5,6648.0,6642.75,6643.75,Up,1,6647.75,5.25,5.732142857142857,5,6644.75,1.0,0.1744548286604361,1.0,0.1744548286604361,3.25,-2.0,0.5669781931464175,-0.3489096573208723,1,1
ES,xApvaV01StateLog_ES.csv,68,2026-04-06 12:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6643.5,6646.25,6642.5,6645.25,Up,1,6643.75,3.75,5.696428571428571,5,6645.0,-0.25,-0.0438871473354232,-0.25,-0.0438871473354232,1.75,-3.5,0.3072100313479624,-0.6144200626959248,0,1
ES,xApvaV01StateLog_ES.csv,69,2026-04-06 12:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6645.25,6646.0,6642.5,6644.25,Up,1,6645.25,3.5,5.5,5,6646.25,2.0,0.3636363636363636,2.0,0.3636363636363636,2.75,-2.5,0.5,-0.4545454545454545,1,1
ES,xApvaV01StateLog_ES.csv,70,2026-04-06 12:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6644.5,6647.0,6642.75,6643.75,Down,-1,6644.25,4.25,4.946428571428571,5,6651.0,7.25,1.4657039711191338,-7.25,-1.4657039711191338,2.0,-7.75,0.4043321299638989,-1.5667870036101084,0,1
ES,xApvaV01StateLog_ES.csv,71,2026-04-06 12:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6643.75,6645.5,6642.25,6642.5,Down,-1,6643.75,3.25,4.589285714285714,5,6646.75,4.25,0.9260700389105058,-4.25,-0.9260700389105058,0.75,-10.5,0.1634241245136186,-2.2879377431906613,0,1
ES,xApvaV01StateLog_ES.csv,72,2026-04-06 12:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6642.75,6645.75,6641.75,6644.75,Down,-1,6642.5,4.0,4.267857142857143,5,6653.0,8.25,1.9330543933054392,-8.25,-1.9330543933054392,2.75,-8.75,0.6443514644351463,-2.0502092050209204,0,1
ES,xApvaV01StateLog_ES.csv,73,2026-04-06 12:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6644.75,6646.5,6644.25,6645.0,Up,1,6644.75,2.25,3.875,5,6650.75,5.75,1.4838709677419355,5.75,1.4838709677419355,9.25,-3.0,2.3870967741935485,-0.7741935483870968,1,1
ES,xApvaV01StateLog_ES.csv,74,2026-04-06 12:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6644.75,6646.75,6642.0,6646.25,Up,1,6645.0,4.75,3.625,5,6648.25,2.0,0.5517241379310345,2.0,0.5517241379310345,8.0,-2.0,2.206896551724138,-0.5517241379310345,1,1
ES,xApvaV01StateLog_ES.csv,75,2026-04-06 12:50:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6646.25,6651.5,6645.75,6651.0,Up,1,6646.25,5.75,3.75,5,6648.25,-2.75,-0.7333333333333333,-2.75,-0.7333333333333333,3.25,-6.75,0.8666666666666667,-1.8,0,1
ES,xApvaV01StateLog_ES.csv,76,2026-04-06 12:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,-1.4428232973175177e-12,0.0,1.0,0.0,0.0,0.2799999999999999,0.0,1.0,0.0,CompressionPressure,1.0,6651.0,6653.0,6646.0,6646.75,Up,1,6651.0,7.0,4.035714285714286,5,6649.25,2.5,0.6194690265486726,2.5,0.6194690265486726,7.5,-2.5,1.8584070796460177,-0.6194690265486726,1,1
