method,block_size,n,observed_mean,observed_median,observed_std,observed_t_stat_naive,observed_positive_fraction,boot_mean_mean,boot_mean_std,ci_01,ci_05,ci_50,ci_95,ci_99,prob_mean_gt_0
iid,,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16967598922336424,0.040640464438035956,0.0740086586882041,0.10130273508972595,0.17048313172478333,0.23545604413816795,0.2616834558957344,0.9999
moving_block,5,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16664789754012868,0.03951056873335852,0.07078719218354304,0.10052789114781815,0.16771523566929347,0.22987690794880206,0.25489322887665766,0.9999
stationary,5,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16925112354694294,0.03262339106294838,0.09226985905733974,0.11538923229165535,0.16912124161728367,0.22266573042034754,0.24489719029372814,1.0
moving_block,10,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16450932539998475,0.030419958569753977,0.09816141235981475,0.116276625515899,0.16399494459968683,0.21566975796854865,0.2377786286839962,1.0
stationary,10,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16941981429709257,0.02723817356404151,0.10303369303312143,0.12353826640933258,0.16992112117809086,0.2132516510168293,0.2314243672246065,1.0
moving_block,20,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.15808075124989526,0.02528572823462926,0.09809078023304793,0.11670540313031685,0.1581582332220134,0.20003294551509146,0.2177625165917989,1.0
stationary,20,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16951204393569969,0.022291355536279256,0.11448424583348242,0.132660283322699,0.16935494784945426,0.20659615706176748,0.22439783731889185,1.0
moving_block,50,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16612450761566708,0.007984843645374632,0.1449226175434751,0.1514255763850002,0.16708088242096195,0.1780507378831302,0.18074914902637193,1.0
stationary,50,62,0.16935494784945426,0.1881696751379841,0.3242068475774669,4.113121616133761,0.8064516129032258,0.16930021406582307,0.016260068619308465,0.12585878282962873,0.1408821852071562,0.16935494784945426,0.19757748970266942,0.2121152156318791,1.0
