method,block_size,boot_mean
iid,,0.250353243568261
iid,,0.16815883900624337
iid,,0.17593752902161397
iid,,0.1398491041399332
iid,,0.027270942312151665
iid,,0.16871309617837416
iid,,0.09887259010576094
iid,,0.09672109865426985
iid,,0.1810864850380526
iid,,0.2490197562271659
iid,,0.13563624465419263
iid,,0.09176753030202739
iid,,0.16720472093418412
iid,,0.12915713178901972
iid,,0.10365132360639441
iid,,0.13372325530302248
iid,,0.20902762244722387
iid,,0.19020858492299716
iid,,0.21810487247224747
iid,,0.24155597464304024
iid,,0.11505646469966674
iid,,0.22610427059743846
iid,,0.2259750293065662
iid,,0.19801311297965077
iid,,0.19427483775869614
iid,,0.23991322477400548
iid,,0.21377673359759075
iid,,0.18210645234021222
iid,,0.15672237472827993
iid,,0.20290784935471187
iid,,0.16758940141927492
iid,,0.20756322360895682
iid,,0.1335628831873128
iid,,0.16189643760335426
iid,,0.16063899112955968
iid,,0.17050781147080643
iid,,0.1995694270822158
iid,,0.13306860519129635
iid,,0.21530869895818608
iid,,0.17131455223092698
iid,,0.2033146966289177
iid,,0.13548295077306605
iid,,0.13780577574652172
iid,,0.13573848510234493
iid,,0.21038049676201737
iid,,0.12463340883345149
iid,,0.17063591547193854
iid,,0.03426745048447345
iid,,0.15696396451776085
iid,,0.12157565809981666
iid,,0.18804028436121123
iid,,0.17782902485489063
iid,,0.2024974250647452
iid,,0.12980405129132086
iid,,0.1495129355707031
iid,,0.10716282811149132
iid,,0.07401106017823161
iid,,0.13742416739495228
iid,,0.19184577476707546
iid,,0.15270283966881326
iid,,0.18671560649157046
iid,,0.19495677308817075
iid,,0.16208810448782007
iid,,0.11895299388110163
iid,,0.15494666174034413
iid,,0.20330982163927305
iid,,0.17604785672563592
iid,,0.10437008748140125
iid,,0.1494035717128864
iid,,0.18616812507132732
iid,,0.1011532965675039
iid,,0.18386663336858955
iid,,0.17974775827392947
iid,,0.14844742686620466
iid,,0.18345006288799623
iid,,0.18041488503313427
iid,,0.14901384260528638
iid,,0.18246647265225363
iid,,0.13531041009973988
iid,,0.1303197073754426
iid,,0.18311028757012712
iid,,0.1237842951212209
iid,,0.13392779284434125
iid,,0.1677507494010827
iid,,0.1757229998094535
iid,,0.17678751771136678
iid,,0.1939117053825504
iid,,0.16262945486900232
iid,,0.1650306258233082
iid,,0.1620263465087339
iid,,0.17457456449343273
iid,,0.2185394004641767
iid,,0.1823421050524851
iid,,0.13972451249362966
iid,,0.066540164626382
iid,,0.18276954663754974
iid,,0.17690440836062624
iid,,0.16502680069948839
iid,,0.26182396733105406
iid,,0.17411910553169013
iid,,0.20330833196257814
iid,,0.1737525334044821
iid,,0.12337381436071536
iid,,0.21874952995544908
iid,,0.13149113459848827
iid,,0.1543984591949986
iid,,0.07618991243082268
iid,,0.19170254729976413
iid,,0.18216477028018563
iid,,0.23736717209170025
iid,,0.15478101232542388
iid,,0.08754175161758766
iid,,0.10110947594947976
iid,,0.16919759911166748
iid,,0.11318190039376817
iid,,0.19465529536433332
iid,,0.1475186071020574
iid,,0.19807176002506546
iid,,0.1686532287943452
iid,,0.1935128564047182
iid,,0.1638438791187414
iid,,0.19912693248277644
iid,,0.17971542310303326
iid,,0.1610228067589987
iid,,0.13542011029668521
iid,,0.17927617204395413
iid,,0.21802841563990585
iid,,0.17272527433052134
iid,,0.2694819848703907
iid,,0.1498914160172086
iid,,0.162176820367746
iid,,0.17344857256584328
iid,,0.10588201715556536
iid,,0.082573089720369
iid,,0.24780757520922783
iid,,0.14750057585853346
iid,,0.20029206194940063
iid,,0.21555497047774036
iid,,0.15330688525260336
iid,,0.20021043912752406
iid,,0.2422037728473741
iid,,0.218599825608635
iid,,0.18239188038966267
iid,,0.15018063375319293
iid,,0.15755907164604108
iid,,0.1829760806066664
iid,,0.15807880365363258
iid,,0.10080047980565403
iid,,0.19601200204066008
iid,,0.20593615399708456
iid,,0.18421238461046932
iid,,0.19801932142569112
iid,,0.18765655855905256
iid,,0.19422641914640254
iid,,0.14194927616279457
iid,,0.13154373808602202
iid,,0.16550848260143636
iid,,0.09884823902111192
iid,,0.19404340467883066
iid,,0.14408676742667584
iid,,0.1434393917584519
iid,,0.08260364893216038
iid,,0.1203913318359473
iid,,0.12101413054829871
iid,,0.1597066949934423
iid,,0.21794111436725766
iid,,0.12376868928360658
iid,,0.0906524631809584
iid,,0.1616231716429455
iid,,0.18245656511485334
iid,,0.13144509064978782
iid,,0.16037226821713527
iid,,0.16952476938192926
iid,,0.11993051621107349
iid,,0.1528260650390281
iid,,0.21565323284886392
iid,,0.19530810896673245
iid,,0.20964949506309888
iid,,0.12235056057721211
iid,,0.14799756618654428
iid,,0.17244119607899858
iid,,0.16533688584681253
iid,,0.12809570447113475
iid,,0.1491952886365757
iid,,0.12636243416277707
iid,,0.1520108555063583
iid,,0.17036295528888168
iid,,0.2093217261638012
iid,,0.08982279154140366
iid,,0.09060261533302826
iid,,0.14762586094164823
iid,,0.12225746654986577
iid,,0.11705902796715256
iid,,0.21290701890298125
iid,,0.10608752559869147
iid,,0.12590883528749586
iid,,0.13104767870129647
iid,,0.22233552400913828
iid,,0.1733022923835953
iid,,0.16233542646097637
iid,,0.14059402445405536
iid,,0.13786696063882115
iid,,0.09681381309579859
