Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_062021_generated.csv,Base_ES_NQ,True,388,216,172,True
tables/apva_forward_signed_return_dataset_es_nq_062021_generated.csv,CCRRR,True,6,2,4,True
tables/apva_forward_signed_return_dataset_es_nq_062021_generated.csv,PriorSlope_DominantPressureValue_Q3,True,66,37,29,True
tables/apva_forward_signed_return_dataset_es_nq_062021_generated.csv,RRCCC,True,14,9,5,True
