Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
tables/apva_forward_signed_return_dataset_es_nq_062016_generated.csv,Base_ES_NQ,True,372,198,174,True
tables/apva_forward_signed_return_dataset_es_nq_062016_generated.csv,CCRRR,True,6,4,2,True
tables/apva_forward_signed_return_dataset_es_nq_062016_generated.csv,PriorSlope_DominantPressureValue_Q3,True,84,44,40,True
tables/apva_forward_signed_return_dataset_es_nq_062016_generated.csv,RRCCC,True,14,6,8,True
